Return,total_numsteps
-4.471472,63
-2.4336758,64
-0.29978877,65
-0.05708934,66
-0.15565418,67
-0.7655495,68
-1.9735354,69
-3.0595925,70
-4.549925,71
-4.914404,72
-4.49535,73
-3.8610928,74
-3.5835285,75
-3.8909454,76
-3.899655,77
-3.681852,78
-3.9611142,79
-4.017085,80
-3.7843347,81
-3.23367,82
-3.019095,83
-3.2551877,84
-3.8763008,85
-3.9932308,86
-4.2277093,87
-4.4780016,88
-5.0811076,89
-5.5928016,90
-5.9053416,91
-6.4082007,92
-6.588202,93
-6.484308,94
-6.1352673,95
-6.044278,96
-6.250325,97
-5.543487,98
-4.6804256,99
-4.7350187,100
-5.0512595,101
-4.651027,102
-3.844787,103
-3.4469147,104
-3.8654435,105
-5.219349,106
-7.5191445,107
-6.5907,108
-0.43261242,109
5.927421,110
7.020397,111
5.710496,112
3.6244488,113
-2.2377176,114
-7.8222337,115
-6.3681536,116
-5.4075975,117
-5.210678,118
-5.772908,119
-6.3260665,120
-7.423595,121
-9.125371,122
-10.124444,123
-4.99572,124
0.027391434,125
2.5844035,126
0.65087414,127
-0.6101694,128
-0.076081276,129
-0.17343807,130
-3.7246275,131
-8.520487,132
-7.7174697,133
-6.8580127,134
-6.3464713,135
-6.745482,136
-7.3953094,137
-7.764288,138
-3.1824408,139
-0.2748747,140
2.832806,141
4.9821043,142
6.644289,143
7.02152,144
6.7624435,145
5.0595355,146
3.4853764,147
0.82944393,148
1.8233414,149
3.9346952,150
5.5341754,151
8.235197,152
9.901726,153
9.872126,154
9.745877,155
9.452921,156
8.627691,157
7.40545,158
4.393103,159
2.1503115,160
-3.4980698,161
-8.310389,162
-7.375806,163
-6.947052,164
-7.0915446,165
-8.005132,166
-9.434439,167
-1.739007,168
5.0709095,169
8.338001,170
9.178015,171
9.588861,172
9.550601,173
8.925129,174
6.805736,175
3.267755,176
-2.0805407,177
-6.217121,178
-8.725086,179
-7.7269225,180
-7.556789,181
-7.9215503,182
-9.068521,183
-10.152026,184
-8.784132,185
-0.63012695,186
5.215832,187
3.5494175,188
-0.7426672,189
-6.193857,190
-6.607353,191
-4.4162693,192
-1.117979,193
1.1086369,194
3.1424546,195
4.156331,196
6.1509852,197
8.617366,198
9.613468,199
7.781407,200
2.6083508,201
-0.904974,202
-2.7924442,203
-2.0313692,204
0.10432625,205
4.6630363,206
8.07841,207
8.342283,208
4.9256573,209
-3.268486,210
-11.379452,211
-12.035319,212
-11.998252,213
-11.653303,214
-11.271997,215
-10.924872,216
-6.809469,217
-2.0113888,218
3.7886686,219
7.238716,220
8.924062,221
9.983766,222
9.92158,223
9.568779,224
9.458429,225
9.179155,226
8.941934,227
9.300719,228
9.805663,229
9.686755,230
8.88323,231
7.698777,232
6.50531,233
5.7381334,234
5.3000717,235
4.048378,236
2.4258065,237
2.291317,238
3.1469731,239
5.588976,240
7.463357,241
8.797524,242
9.836834,243
9.957259,244
9.484062,245
9.086171,246
8.609116,247
7.890806,248
6.9584637,249
4.2643104,250
3.3586655,251
3.7493992,252
5.742831,253
7.223505,254
7.82817,255
8.579925,256
9.201286,257
8.953569,258
9.35863,259
9.30282,260
9.627428,261
9.554516,262
9.483984,263
9.258566,264
8.965599,265
7.727858,266
5.2570868,267
3.052578,268
1.2933807,269
1.6776085,270
0.49034595,271
-0.7762394,272
-3.7042542,273
-4.097083,274
-5.1225653,275
-3.245348,276
-0.023198128,277
4.431474,278
7.6584454,279
9.411248,280
9.923296,281
9.997387,282
9.910616,283
9.837164,284
9.465621,285
8.948762,286
8.268455,287
5.914386,288
3.2224503,289
2.694951,290
0.51327515,291
-0.49648952,292
0.0015678406,293
-0.43160343,294
1.010603,295
3.0605383,296
3.086667,297
3.8790555,298
4.1500597,299
