A1 Return,A2 Return,A3 Return,Agent 1 Prediction Loss,Agent 2 Prediction Loss,Agent 3 Prediction Loss,Total Return,belief_loss0,belief_loss1,belief_loss2,critic_loss0,critic_loss1,critic_loss2,policy_loss0,policy_loss1,policy_loss2,total_episode,total_numsteps
-72.3768702810286,-72.3768702810286,-72.3768702810286,0.03762403153255582,0.021722634592093528,0.026263224853784777,-217.13061084308578,-0.8946590721607208,-1.1392459571361542,-1.2553244233131409,4.312892913818359,4.175121307373047,4.343556880950928,-0.6957941055297852,-0.5942850708961487,-0.5868337154388428,20,525
-74.95080626247173,-74.95080626247173,-74.95080626247173,0.0006373887635272694,0.0008754227218450979,0.002785068102646619,-224.85241878741516,-9.878376007080078,-9.813262939453125,-9.710195541381836,0.08345647156238556,0.1243305429816246,0.1096811592578888,-5.097349166870117,-4.639217376708984,-4.7935590744018555,30,775
-68.61073459691933,-68.61073459691933,-68.61073459691933,0.0018632506545982323,0.001034989825973753,0.0009976722957799212,-205.83220379075797,-17.173242568969727,-16.481090545654297,-17.37802219390869,0.26793786883354187,0.2462056577205658,0.2440599799156189,-8.309412002563477,-8.859145164489746,-8.795326232910156,40,1025
-80.94026577731537,-80.94026577731537,-80.94026577731537,0.0008073336918605491,0.0007131475683418103,0.006225287191104144,-242.8207973319461,-23.43446159362793,-23.975150108337402,-23.831584930419922,0.520212709903717,0.7086576223373413,0.24132010340690613,-11.968483924865723,-11.894793510437012,-11.76559066772461,50,1275
-68.8809451247722,-69.2809451247722,-69.1809451247722,0.004771892842720262,0.006152795274159871,0.003849684902699664,-207.34283537431662,-30.277328491210938,-29.646302223205566,-30.224719047546387,1.18769109249115,0.26107555627822876,0.3098493218421936,-14.495234489440918,-15.738960266113281,-15.660457611083984,60,1525
-70.5333795264418,-70.5333795264418,-70.5333795264418,0.00956488559942227,0.015033794273622334,0.015596798882354051,-211.60013857932546,-36.194692611694336,-36.533077239990234,-37.39662742614746,1.8783611059188843,0.6715563535690308,0.7780083417892456,-19.254520416259766,-17.91669464111328,-17.739368438720703,70,1775
-68.45997783547432,-68.65997783547432,-67.75997783547432,0.012908085975795984,0.02421110112592578,0.01934723139181733,-204.87993350642296,-42.257564544677734,-42.23802375793457,-42.90869331359863,0.9267899394035339,0.3823021948337555,0.37808266282081604,-21.067874908447266,-21.682554244995117,-21.64003562927246,80,2025
-71.27989469239097,-70.97989469239096,-71.57989469239097,0.021851333322934808,0.0360482619618997,0.047971295315772294,-213.83968407717288,-47.239030838012695,-47.99428176879883,-48.72139549255371,0.5460587739944458,0.4502156376838684,0.38318881392478943,-23.76282501220703,-24.753429412841797,-24.4927921295166,90,2275
-77.3974886984507,-78.09748869845069,-78.29748869845069,0.02242077349871397,0.026662478737533093,0.04979936995357275,-233.79246609535207,-52.467430114746094,-52.26961326599121,-52.36757469177246,1.3941447734832764,0.6199862957000732,0.5055880546569824,-26.021900177001953,-26.46872329711914,-26.447282791137695,100,2525
-73.76415372853225,-73.76415372853225,-73.76415372853225,0.02520727893896401,0.04866288344375789,0.05738034011749551,-221.29246118559672,-55.76584053039551,-56.21517562866211,-55.160871505737305,1.411434531211853,1.1359658241271973,0.7233803868293762,-27.52665138244629,-27.64842987060547,-28.652448654174805,110,2775
-75.13421850731501,-75.13421850731501,-75.13421850731501,0.03263210133044049,0.06224153156578541,0.05317533499747515,-225.40265552194506,-60.14720344543457,-59.595672607421875,-59.661176681518555,0.6419467329978943,0.478108674287796,0.6623926162719727,-30.17743492126465,-30.076108932495117,-29.897785186767578,120,3025
-78.7985214631806,-78.7985214631806,-78.7985214631806,0.03186509920656681,0.05586051332578063,0.05711528367549181,-236.3955643895418,-62.42344665527344,-62.27765464782715,-62.217342376708984,0.778039276599884,0.35247567296028137,1.4365637302398682,-30.719144821166992,-31.983253479003906,-31.794490814208984,130,3275
