Advantage Reward,Adversaries Reward,Agent 1 Prediction Loss,Agent 2 Prediction Loss,Agent 3 Prediction Loss,Agent 4 Prediction Loss,Agent Reward,Survive Time,total_episode,total_numsteps
-6.368798547191757,1.2687484349909,12.141975028440356,11.941756514832377,11.612520253285766,12.333817737177014,-5.100050112200856,11.1,20,294
0.9077418298096191,-2.404715026354613,2.373297929065302,2.349170597270131,2.1102946307510138,1.7042753542773426,-1.4969731965449953,25.0,30,452
-3.842541868314902,0.5543707005249192,0.5084493625618052,0.4836842686199816,0.4921409208473051,0.4876715846185107,-3.2881711677899816,22.5,40,634
5.0264888142998245,-3.8106643111028875,0.17661999903793912,0.1148562927992316,0.1567371372220805,0.12035814997216221,1.2158245031969372,21.6,50,790
12.169746961468007,-7.201612134693143,0.2447708459221758,0.31360732140456093,0.3094955979613587,0.2885106987814652,4.968134826774865,25.0,60,1025
5.423030109468243,-4.3270238523094555,0.32630843618971994,0.31754443732643267,0.3101849855011096,0.11848443785129348,1.0960062571587879,25.0,70,1255
5.203027909807742,-2.601513954903871,0.16701841450412758,0.19090049402439035,0.18423241494747344,0.09669778711395338,2.601513954903871,25.0,80,1445
-22.807690263885057,11.014901404022792,0.1316893668990815,0.11743056477280334,0.12875072308816016,0.07572477198846173,-11.792788859862265,25.0,90,1593
2.5556492964544293,-1.2820675360260645,0.05298279647104209,0.058745875732711283,0.059079793660202995,0.01928180084360065,1.273581760428365,22.6,100,1806
5.485041728856806,-3.4016066553583273,0.10311304304195801,0.09135963667995384,0.08856822512007057,0.012102737625355076,2.083435073498478,25.0,110,1990
14.108442527082634,-7.403481552246715,0.3045633021974936,0.2643993503297679,0.2685133861232316,0.07384426281350898,6.704960974835918,25.0,120,2186
-19.685053412941972,8.712967094105176,0.1868626472860342,0.20996674692287343,0.21515071208705194,0.12749185440770816,-10.972086318836796,23.5,130,2295
6.39946374423019,-3.4504194263757055,0.2060705481962941,0.2614305278621032,0.2627594075529487,0.1362717240335769,2.9490443178544847,20.2,140,2448
7.432812170415093,-5.2611555250286335,0.4202178962586913,0.4140324679319747,0.3860048535862006,0.1183309433690738,2.171656645386458,24.0,150,2643
9.403061158956586,-6.639937416878053,0.3443904028099496,0.33529876271495596,0.3458390855084872,0.24971125466254307,2.7631237420785335,20.9,160,2847
9.23201017267879,-4.627003150444385,0.26328336203005165,0.23003633605549112,0.2536901672137901,0.11489377659745514,4.605007022234403,25.0,170,3046
11.849199177642687,-6.467986166124284,0.42728294705739245,0.3656616476655472,0.37544141788384877,0.12607234145980328,5.381213011518403,23.5,180,3241
-19.304889604838333,8.88082811497279,0.5073450348863844,0.4871224081289256,0.47320246676099487,0.2865217181679327,-10.424061489865544,25.0,190,3396
14.351677435741584,-7.530067723557006,0.2685305269842502,0.2816244230198208,0.26075976937136147,0.18283116933889687,6.821609712184578,24.7,200,3555
11.167264077413572,-6.018762956743801,0.211125095069292,0.16558583795267623,0.16528994117834372,0.10651614385278663,5.148501120669772,25.0,210,3747
-6.983806324323406,3.37274169421842,0.13565905740688322,0.126689680670097,0.13936395687051117,0.06802443353808485,-3.6110646301049862,20.2,220,3949
-9.705234332424894,3.4227665716388342,0.4544447244988987,0.4337978640651272,0.4327509107206424,0.2587591769879509,-6.28246776078606,25.0,230,4138
12.051370199556818,-6.025685099778409,0.14933766125614056,0.15502814590581693,0.15140058344695717,0.05983220523194177,6.025685099778409,20.2,240,4316
11.561060562212663,-7.542833408537268,0.25321035730303265,0.22746722081501503,0.2242014832154382,0.11972143387538381,4.018227153675395,24.7,250,4536
11.077220732034338,-7.188557193172608,0.3533370142104104,0.2700012827554019,0.31345571207930334,0.084717075136723,3.8886635388617288,25.0,260,4707
-5.4325159965662255,2.7162579982831128,0.2957778720592614,0.3043287159089232,0.30752976723306347,0.12358876658254303,-2.7162579982831128,22.6,270,4884
9.711358819126232,-5.220503025312344,0.4703335798913031,0.47140764202777063,0.47685735498089343,0.12882241801708005,4.490855793813888,23.8,280,5010
9.292362068134935,-4.685079804446377,0.34110770796905854,0.32127210663747974,0.32903043949772837,0.07680693055590382,4.607282263688559,25.0,290,5238
2.8962995286042448,-2.843390426767441,0.3490928816900123,0.34210943192010745,0.3361966434167698,0.17505531322967727,0.05290910183680379,21.0,300,5419
13.537774759185506,-6.833553955339416,0.5464380137855187,0.6300827816594392,0.633192396548111,0.37805924683925696,6.7042208038460895,22.6,310,5568
8.234116413220942,-4.521860771958482,0.13810067212034483,0.13350457152773743,0.1590892117965268,0.06578214623732492,3.7122556412624603,21.5,320,5710
5.0923752279466985,-3.9067648549276996,0.225605451145384,0.2462177070992766,0.24421425840409938,0.04315985731955152,1.1856103730190004,24.6,330,5909
-6.9549224905756315,1.9963254001239927,0.528450038516894,0.5430725266051013,0.5496612896677107,0.2352576284611132,-4.95859709045164,23.6,340,6049
11.920771384806809,-7.594734126932709,0.3336107883078512,0.23956689333135728,0.26949405192863196,0.10839420543925371,4.3260372578741,22.5,350,6164
6.517114537151485,-4.978621250891395,0.5212230236502364,0.5150423630111618,0.5065684396759025,0.16345774830551818,1.5384932862600909,23.1,360,6325
5.492998804821994,-2.868318830268233,0.2098192405392183,0.20144884561159415,0.19849453944334527,0.05638325620384421,2.6246799745537617,25.0,370,6497
-5.361083290220866,2.2962809548850394,0.3638032079979894,0.3504714040864201,0.36322923000261653,0.053475547829293646,-3.064802335335829,23.3,380,6640
