Return,total_numsteps
-2.915306,63
-1.6009077,64
-2.1696064,65
-3.9574025,66
-4.318845,67
-3.8143106,68
-3.0626519,69
-2.5915766,70
-1.9994282,71
-2.0443375,72
-2.1658683,73
-2.491331,74
-2.9067008,75
-3.0183518,76
-2.8197207,77
-2.8964663,78
-3.092727,79
-3.274698,80
-3.2443826,81
-3.1517456,82
-2.9833481,83
-2.7674031,84
-2.530279,85
-2.3862493,86
-2.3243313,87
-2.214566,88
-2.1567056,89
-2.247729,90
-2.377671,91
-2.6234477,92
-2.8352962,93
-2.9678574,94
-3.1341286,95
-3.2310944,96
-3.33289,97
-3.3573892,98
-3.3154225,99
-3.2324479,100
-3.1573727,101
-3.1809614,102
-3.237667,103
-3.2403622,104
-3.3501937,105
-3.3714123,106
-3.462706,107
-3.5933836,108
-3.6465638,109
-3.6302083,110
-3.6078851,111
-3.5511417,112
-3.5547745,113
-3.5476716,114
-3.601699,115
-3.6410584,116
-3.6717758,117
-3.7222497,118
-3.7079003,119
-3.7160954,120
-3.7298462,121
-3.70019,122
-3.7815862,123
-3.817128,124
-3.9385478,125
-4.0716243,126
-4.151464,127
-4.254243,128
-4.316786,129
-4.4050117,130
-4.549297,131
-4.7604733,132
-4.845924,133
-4.91723,134
-5.026798,135
-5.1091447,136
-5.2095428,137
-5.236909,138
-5.330699,139
-5.6384864,140
-5.8209505,141
-5.9478493,142
-6.1291924,143
-6.2157497,144
-6.33586,145
-6.511913,146
-6.6316233,147
-6.771319,148
-6.878372,149
-6.9028025,150
-7.0123315,151
-7.0916567,152
-7.0898485,153
-7.018544,154
-6.9506707,155
-6.9106307,156
-7.140114,157
-7.240921,158
-7.5306816,159
-8.043027,160
-8.325052,161
-8.645933,162
-7.7823067,163
-8.385326,164
-8.436576,165
-8.125894,166
-7.951172,167
-7.6817994,168
-7.3972344,169
-7.241394,170
-7.347481,171
-7.5161104,172
-7.658685,173
-7.934551,174
-8.516952,175
-7.5074673,176
-5.080517,177
-2.1082544,178
0.23451996,179
1.2926226,180
1.0209665,181
0.6532154,182
-0.19696903,183
-2.1342173,184
-3.6951017,185
-4.692707,186
-4.5097923,187
-3.213395,188
-1.7913876,189
0.02328682,190
1.5376654,191
2.3648577,192
2.5208626,193
3.0481825,194
3.6413689,195
2.7258167,196
2.5030518,197
2.4666405,198
2.201367,199
2.6649437,200
2.2806444,201
1.4105234,202
1.5353489,203
1.1606646,204
0.93420315,205
2.1236124,206
3.2988358,207
5.026005,208
6.6289115,209
7.5780163,210
7.7211585,211
7.5919414,212
7.6876345,213
7.675452,214
6.8309073,215
5.743899,216
4.251132,217
2.7568908,218
1.2410774,219
1.39007,220
2.297326,221
3.9455504,222
5.668055,223
6.6111054,224
7.154695,225
7.532492,226
8.199168,227
8.924124,228
9.5878315,229
9.919683,230
9.964619,231
9.899181,232
9.763559,233
9.735681,234
9.743282,235
9.891441,236
9.969823,237
9.893394,238
9.818118,239
9.778621,240
9.676266,241
9.660252,242
9.484006,243
9.309843,244
8.7198,245
8.171323,246
7.733129,247
7.6454077,248
7.537835,249
6.8344383,250
6.552207,251
6.828949,252
7.5113096,253
8.405932,254
9.187725,255
9.32794,256
9.180349,257
8.9539385,258
8.892511,259
8.967827,260
8.940167,261
9.119715,262
9.279331,263
9.610775,264
9.833633,265
9.976574,266
9.745389,267
8.912997,268
7.7441583,269
6.6440887,270
6.4130716,271
6.7455926,272
7.2921286,273
8.373711,274
9.467556,275
9.642057,276
9.415003,277
8.518073,278
7.462735,279
6.2652435,280
5.407167,281
5.138295,282
5.3877196,283
5.8042107,284
5.885196,285
6.3164096,286
7.0426283,287
7.7176094,288
8.66549,289
8.872631,290
8.932453,291
8.532373,292
7.608277,293
7.135838,294
7.095068,295
7.5421786,296
8.361292,297
9.128335,298
9.686986,299
9.9393425,300
9.933864,301
9.815925,302
9.824426,303
9.922003,304
9.928438,305
9.91642,306
9.770401,307
9.471039,308
8.839022,309
7.911689,310
6.8596625,311
6.1872244,312
5.4657803,313
4.6777725,314
4.3543663,315
4.6017838,316
4.799815,317
5.3915133,318
5.988057,319
7.1049585,320
8.02549,321
8.873954,322
9.466796,323
9.916717,324
9.807008,325
8.644395,326
7.113572,327
4.7453556,328
2.6391215,329
0.99248695,330
0.6594448,331
