A1 Return,A2 Return,A3 Return,Agent 1 Prediction Loss,Agent 2 Prediction Loss,Agent 3 Prediction Loss,Total Return,alpha0,alpha1,alpha2,belief_loss0,belief_loss1,belief_loss2,critic_loss0,critic_loss1,critic_loss2,ent0,ent1,ent2,policy_loss0,policy_loss1,policy_loss2,total_episode,total_numsteps
-56.387781716527094,-56.387781716527094,-56.387781716527094,0.022774846286978574,0.02439032356161624,0.020779064102098347,-169.1633451495813,1.0,1.0,1.0,-96.00883102416992,-95.72769546508789,-94.6196403503418,1.144350290298462,1.1459627151489258,1.1576950550079346,-1.210633635520935,-1.204512596130371,-1.1795175075531006,-47.89033889770508,-48.739593505859375,-47.42580795288086,2385,59650
-59.16131171836188,-59.861311718361875,-59.861311718361875,0.02084045566432178,0.014512632641708479,0.01595377759519033,-178.88393515508565,1.0,1.0,1.0,-96.29659652709961,-97.72142791748047,-95.08423233032227,1.1678730249404907,1.1087868213653564,1.0275148153305054,-1.187988042831421,-1.2049248218536377,-1.144775390625,-48.06895446777344,-49.11447525024414,-47.94313049316406,2390,59775
-48.89160101959085,-48.89160101959085,-48.89160101959085,0.019245017047040163,0.015623122008517384,0.017099110692040995,-146.67480305877257,1.0,1.0,1.0,-96.41445541381836,-95.32905197143555,-96.4989013671875,1.0911269187927246,0.989262044429779,1.3580900430679321,-1.196906328201294,-1.1803174018859863,-1.219054937362671,-47.985801696777344,-48.01043701171875,-49.130645751953125,2395,59900
-54.07066180117731,-54.37066180117731,-54.37066180117731,0.019555430584354327,0.021176051847636698,0.019459879288449885,-162.81198540353193,1.0,1.0,1.0,-97.19700241088867,-96.80302810668945,-96.7966423034668,1.107075810432434,1.5006955862045288,1.2582850456237793,-1.2118234634399414,-1.1929607391357422,-1.1784367561340332,-47.72664260864258,-49.29541015625,-48.756248474121094,2400,60025
-56.56710565815109,-56.767105658151095,-56.767105658151095,0.015307051857002079,0.013214221256086603,0.018521065659588203,-170.10131697445325,1.0,1.0,1.0,-97.06788635253906,-97.85751342773438,-95.94279861450195,0.8436937928199768,1.3373889923095703,1.111445426940918,-1.2263593673706055,-1.2278341054916382,-1.191281795501709,-48.6135368347168,-49.197940826416016,-48.169090270996094,2405,60150
-50.598222558475555,-51.89822255847555,-51.89822255847555,0.01238713844306767,0.014164711923338473,0.00950566889543552,-154.39466767542666,1.0,1.0,1.0,-96.4990234375,-96.82377243041992,-95.4739761352539,1.2376489639282227,1.2982772588729858,1.1629670858383179,-1.1596788167953491,-1.163177251815796,-1.1981799602508545,-48.338111877441406,-48.33122634887695,-48.21494674682617,2410,60275
-53.02373961476695,-53.223739614766956,-53.32373961476695,0.015628339757211507,0.016332062417175622,0.01567996739083901,-159.57121884430086,1.0,1.0,1.0,-96.19482803344727,-96.7462272644043,-94.94093704223633,0.8441622853279114,1.0502703189849854,1.0760990381240845,-1.198042631149292,-1.221070408821106,-1.1863152980804443,-47.89254379272461,-48.61619186401367,-47.994300842285156,2415,60400
-48.278387493043375,-48.678387493043374,-48.678387493043374,0.016500605343142523,0.016508186754770577,0.018106224732473492,-145.63516247913012,1.0,1.0,1.0,-97.84188079833984,-96.94672012329102,-96.18627548217773,0.8409648537635803,0.9397568106651306,0.9971743226051331,-1.223792552947998,-1.1848952770233154,-1.2275333404541016,-48.72979736328125,-48.51869583129883,-48.408260345458984,2420,60525
-56.91169136082497,-57.11169136082496,-57.11169136082496,0.019412048593163492,0.020969949048245326,0.02171233539748937,-171.1350740824749,1.0,1.0,1.0,-98.08356094360352,-95.36183166503906,-96.13839721679688,0.8694101572036743,1.092579960823059,1.1693364381790161,-1.1953990459442139,-1.2114109992980957,-1.1822896003723145,-48.430511474609375,-47.93829345703125,-48.281829833984375,2425,60650
-53.746065176000286,-53.746065176000286,-53.94606517600029,0.015038656244520098,0.017532288091955707,0.01713501403806731,-161.43819552800088,1.0,1.0,1.0,-95.85501480102539,-96.9320297241211,-95.74994277954102,0.921049177646637,0.9876828193664551,1.14872407913208,-1.2119978666305542,-1.2134710550308228,-1.1797070503234863,-48.005615234375,-48.73406219482422,-47.822593688964844,2430,60775
-54.936325931496846,-55.13632593149684,-55.13632593149684,0.023009561453945934,0.014893695896724238,0.017523018709849566,-165.20897779449052,1.0,1.0,1.0,-98.56887435913086,-96.14793014526367,-96.1749496459961,1.2077442407608032,1.0061818361282349,1.0490936040878296,-1.2694644927978516,-1.2235932350158691,-1.2121573686599731,-49.06800842285156,-48.662296295166016,-48.10142517089844,2435,60900
-54.33671581517251,-54.63671581517251,-54.63671581517251,0.024677603081800045,0.019333610584493725,0.024320055812131612,-163.61014744551753,1.0,1.0,1.0,-94.78695297241211,-95.31233215332031,-95.55779266357422,0.956294059753418,1.5064414739608765,0.9020103812217712,-1.2061758041381836,-1.2125892639160156,-1.1798129081726074,-47.30860137939453,-47.54500961303711,-48.000160217285156,2440,61025
-50.806751979087785,-50.806751979087785,-51.20675197908779,0.01686110652657226,0.018977769867051394,0.014407958835829049,-152.82025593726334,1.0,1.0,1.0,-95.21354293823242,-96.93196105957031,-95.84771728515625,1.143322467803955,1.0083727836608887,1.0697170495986938,-1.2157626152038574,-1.1757001876831055,-1.1853129863739014,-47.9810676574707,-48.524234771728516,-47.29539489746094,2445,61150
-55.87235248103143,-55.87235248103143,-55.67235248103143,0.019375112331472336,0.020335120865143837,0.014172302484046669,-167.41705744309428,1.0,1.0,1.0,-96.69564056396484,-96.92952346801758,-96.87227249145508,1.0190685987472534,1.0052640438079834,1.0298125743865967,-1.2367206811904907,-1.2055187225341797,-1.2080461978912354,-48.23844528198242,-48.3765983581543,-48.48369598388672,2450,61275
-52.94856341848672,-52.94856341848672,-52.74856341848672,0.014471468206960708,0.015757079025846905,0.02086231382796541,-158.64569025546015,1.0,1.0,1.0,-96.91685485839844,-95.7789306640625,-96.1566390991211,1.0339888334274292,0.9880490303039551,1.1089879274368286,-1.2044519186019897,-1.146601915359497,-1.2330362796783447,-48.53587341308594,-47.80636215209961,-49.00181198120117,2455,61400
-51.065938308385405,-51.2659383083854,-51.2659383083854,0.02130053063714877,0.01993350803060457,0.01777482877788134,-153.5978149251562,1.0,1.0,1.0,-96.22747802734375,-96.06628799438477,-94.61331939697266,1.1486881971359253,1.348988652229309,1.0595060586929321,-1.1960155963897705,-1.1709872484207153,-1.2264734506607056,-47.84349060058594,-48.291847229003906,-47.71886444091797,2460,61525
-55.150196434671976,-54.75019643467198,-54.35019643467198,0.01809870772343129,0.023221701521426438,0.01645667259255424,-164.25058930401593,1.0,1.0,1.0,-96.0263900756836,-96.55814743041992,-95.77123641967773,0.9076371192932129,0.9816030263900757,0.9255518317222595,-1.2205572128295898,-1.2129887342453003,-1.1982229948043823,-47.93585968017578,-48.24993133544922,-47.88668441772461,2465,61650
-47.584971454786306,-47.88497145478631,-48.084971454786306,0.014391869407496415,0.016341993776732126,0.0162253675700631,-143.55491436435892,1.0,1.0,1.0,-97.3883285522461,-94.58834838867188,-95.53480529785156,1.5387823581695557,1.2403956651687622,1.080312967300415,-1.2088173627853394,-1.2038204669952393,-1.2132669687271118,-47.98785400390625,-47.97907257080078,-48.00436782836914,2470,61775
-59.47983509537653,-59.47983509537653,-59.47983509537653,0.012378883541096002,0.01782472368516028,0.018566482565598563,-178.4395052861296,1.0,1.0,1.0,-95.22929382324219,-96.1316146850586,-96.20995712280273,1.112973690032959,1.0733516216278076,1.0674396753311157,-1.2207366228103638,-1.1905888319015503,-1.1962900161743164,-47.3560676574707,-48.34532165527344,-48.47285079956055,2475,61900
-53.15361828108322,-53.55361828108322,-53.55361828108322,0.01909105521370657,0.018106125972175504,0.014094485797802918,-160.26085484324966,1.0,1.0,1.0,-96.0959701538086,-95.32824325561523,-96.13089752197266,1.1369725465774536,1.0901261568069458,1.006147861480713,-1.1736841201782227,-1.2121765613555908,-1.1872153282165527,-47.9968376159668,-47.894813537597656,-48.29928970336914,2480,62025
-52.422361737524696,-52.822361737524695,-52.62236173752469,0.021080191208049655,0.01831680122297257,0.018014016258064657,-157.86708521257407,1.0,1.0,1.0,-95.6684684753418,-95.63528442382812,-95.48615646362305,1.0746828317642212,1.0239697694778442,1.0469948053359985,-1.179771065711975,-1.2231266498565674,-1.1647717952728271,-47.77445602416992,-48.18567657470703,-48.03255844116211,2485,62150
-56.2913170469467,-56.2913170469467,-56.0913170469467,0.017581384329125285,0.015821983523317613,0.017548622525297104,-168.6739511408401,1.0,1.0,1.0,-96.31685638427734,-97.55514144897461,-96.75089263916016,1.035820484161377,1.2861846685409546,1.100752353668213,-1.2148053646087646,-1.1991912126541138,-1.1912262439727783,-48.181610107421875,-48.94809341430664,-48.21788024902344,2490,62275
-54.03050351748898,-53.83050351748898,-53.73050351748898,0.0124989514144836,0.016087568764109165,0.02188582186284475,-161.59151055246693,1.0,1.0,1.0,-96.84531021118164,-97.45915222167969,-94.99686050415039,0.8392849564552307,0.9521487951278687,0.92439866065979,-1.1956727504730225,-1.2004978656768799,-1.175483226776123,-48.3570671081543,-49.04176330566406,-47.54795455932617,2495,62400
-53.73851730557776,-53.638517305577764,-53.73851730557776,0.021706817492842673,0.02386029006447643,0.016954584163380786,-161.1155519167333,1.0,1.0,1.0,-95.2560806274414,-97.68376922607422,-97.11922454833984,1.0798410177230835,1.0623382329940796,0.7923721075057983,-1.248984694480896,-1.184177041053772,-1.2503528594970703,-47.60630416870117,-49.058536529541016,-48.68109893798828,2500,62525
-50.71377135850455,-51.01377135850455,-51.01377135850455,0.013717725579626859,0.015163507175864652,0.010400480155833065,-152.74131407551366,1.0,1.0,1.0,-94.75062561035156,-96.23296737670898,-96.32606506347656,0.7785475254058838,0.8274341225624084,0.920621931552887,-1.2491024732589722,-1.1950229406356812,-1.2115989923477173,-47.45618438720703,-48.30055618286133,-48.25741958618164,2505,62650
-50.12255123104524,-50.12255123104524,-49.92255123104524,0.014862432143185288,0.014309933365788311,0.009913525046547874,-150.16765369313572,1.0,1.0,1.0,-98.14570617675781,-96.08613586425781,-96.51461410522461,1.0525187253952026,0.9572982788085938,1.077642560005188,-1.2134956121444702,-1.1864523887634277,-1.212839961051941,-48.793697357177734,-48.25730514526367,-48.41012191772461,2510,62775
-51.597559727111914,-51.39755972711191,-51.597559727111914,0.01678487733285874,0.016388622283004223,0.016163948845583944,-154.59267918133574,1.0,1.0,1.0,-96.37032318115234,-96.0779037475586,-95.41062927246094,1.0804063081741333,0.8670814037322998,1.0537121295928955,-1.1880409717559814,-1.2304441928863525,-1.1952733993530273,-47.94408416748047,-48.571929931640625,-48.1507453918457,2515,62900
-59.29400208761947,-59.49400208761947,-59.49400208761947,0.016477394998073578,0.02058863311400637,0.02174602347612381,-178.2820062628584,1.0,1.0,1.0,-96.54717636108398,-97.73933792114258,-95.32948303222656,1.0865522623062134,1.1270427703857422,1.0830360651016235,-1.194276213645935,-1.2478615045547485,-1.2076854705810547,-47.919464111328125,-49.39464569091797,-47.99237060546875,2520,63025
-56.31540628711623,-56.31540628711623,-56.11540628711623,0.01717863940028474,0.01582506843470037,0.01258839093381539,-168.7462188613487,1.0,1.0,1.0,-97.05163192749023,-97.19236373901367,-96.02459335327148,0.8796156048774719,1.3641846179962158,1.058919072151184,-1.23554527759552,-1.2248315811157227,-1.2327592372894287,-48.5952262878418,-47.954078674316406,-48.75307846069336,2525,63150
-54.17994661530622,-54.17994661530622,-54.17994661530622,0.01383600633055903,0.01589660398568958,0.014299874826683663,-162.53983984591866,1.0,1.0,1.0,-96.51813125610352,-95.67121124267578,-95.40559005737305,1.2235701084136963,0.9110647439956665,0.8173102140426636,-1.2443815469741821,-1.2311139106750488,-1.1755520105361938,-47.8493537902832,-48.40728759765625,-48.13570022583008,2530,63275
-53.01025060509121,-52.61025060509121,-52.81025060509121,0.013946658635046334,0.018605859193950892,0.01648819772223942,-158.43075181527362,1.0,1.0,1.0,-96.72880935668945,-96.2370376586914,-96.1820297241211,1.225300669670105,1.1717435121536255,1.062843918800354,-1.1662571430206299,-1.1970875263214111,-1.2071903944015503,-48.507591247558594,-48.091087341308594,-47.83098220825195,2535,63400
-50.71631270300904,-50.91631270300904,-50.91631270300904,0.016765543492045253,0.017164361413102597,0.01823721900838427,-152.54893810902712,1.0,1.0,1.0,-95.88074493408203,-96.80458068847656,-96.56031799316406,0.8389397859573364,1.0813510417938232,1.0518193244934082,-1.1738266944885254,-1.1484861373901367,-1.157974123954773,-47.5091552734375,-49.28837966918945,-48.290977478027344,2540,63525
-55.569268240090004,-55.46926824009,-55.669268240090005,0.014244844613131136,0.015914270547917112,0.015459533592686057,-166.70780472027,1.0,1.0,1.0,-96.42060470581055,-96.10163497924805,-97.38245391845703,1.1082981824874878,0.8331368565559387,1.1189759969711304,-1.1810078620910645,-1.1955666542053223,-1.1869354248046875,-48.60950469970703,-48.65108871459961,-48.47565460205078,2545,63650
-52.40940701293022,-52.209407012930214,-52.50940701293022,0.014230675745755435,0.01582019682135433,0.015495596503838896,-157.12822103879066,1.0,1.0,1.0,-95.30526351928711,-96.15230560302734,-95.69563293457031,0.9201357364654541,1.0548198223114014,1.0258867740631104,-1.2054517269134521,-1.1877679824829102,-1.2293462753295898,-47.410560607910156,-48.14316940307617,-48.229740142822266,2550,63775
-50.23488543052268,-50.23488543052268,-50.23488543052268,0.01653362221131101,0.016181800751946866,0.010758152993861585,-150.70465629156803,1.0,1.0,1.0,-95.69466400146484,-96.06174850463867,-95.28419876098633,1.2599104642868042,0.8578287959098816,0.9868776798248291,-1.2041457891464233,-1.2216252088546753,-1.1575452089309692,-47.504791259765625,-48.823787689208984,-47.82711410522461,2555,63900
-54.1660903078396,-54.1660903078396,-53.6660903078396,0.02187918528262526,0.013340579511015676,0.01981588906585239,-161.9982709235188,1.0,1.0,1.0,-96.21751403808594,-95.85790634155273,-97.0015983581543,0.9309526085853577,1.2223361730575562,1.1329913139343262,-1.1986087560653687,-1.2201112508773804,-1.1389923095703125,-47.954254150390625,-48.363746643066406,-48.47007751464844,2560,64025
-54.02778282812475,-54.227782828124745,-54.227782828124745,0.018708337374730037,0.015123586953151972,0.016595694064162673,-162.48334848437426,1.0,1.0,1.0,-96.34483337402344,-98.33751678466797,-96.27511596679688,0.9122267961502075,0.9832110404968262,1.323394536972046,-1.227534294128418,-1.2015243768692017,-1.1887919902801514,-47.97336959838867,-49.417327880859375,-48.27228927612305,2565,64150
-54.227739141788184,-54.227739141788184,-54.227739141788184,0.012834562412463129,0.021443189404904844,0.012674456891487353,-162.68321742536455,1.0,1.0,1.0,-98.41838455200195,-95.68022155761719,-97.42350006103516,1.250154733657837,1.0055217742919922,1.3549166917800903,-1.238982915878296,-1.1967310905456543,-1.1914232969284058,-49.095619201660156,-48.346031188964844,-49.1291389465332,2570,64275
-53.244666323127035,-53.344666323127036,-53.54466632312703,0.018838071887614206,0.01646342965005897,0.012780977318529039,-160.1339989693811,1.0,1.0,1.0,-94.78132629394531,-95.88639450073242,-94.28950500488281,0.9220213890075684,0.9591655731201172,1.4020968675613403,-1.2206931114196777,-1.1969943046569824,-1.1557115316390991,-46.74486541748047,-47.920223236083984,-47.9253044128418,2575,64400
-53.019697221552256,-54.21969722155226,-54.21969722155226,0.017867330689681694,0.016622301559429616,0.01307857843709644,-161.45909166465677,1.0,1.0,1.0,-96.81399154663086,-95.56027603149414,-96.48087310791016,0.8924660086631775,1.0516687631607056,1.0321964025497437,-1.2661203145980835,-1.2030383348464966,-1.2289503812789917,-48.0569953918457,-48.396114349365234,-48.67511749267578,2580,64525
-49.499651975917445,-50.299651975917435,-50.299651975917435,0.015574857982806861,0.013397557533346116,0.010605113483965397,-150.0989559277523,1.0,1.0,1.0,-97.09353256225586,-96.67082977294922,-97.29467391967773,1.1659009456634521,1.0920941829681396,1.0425397157669067,-1.2057616710662842,-1.2616157531738281,-1.2123359441757202,-48.330562591552734,-48.874977111816406,-48.71701431274414,2585,64650
-56.88613235258548,-56.88613235258548,-56.88613235258548,0.01106313446862623,0.01884061864146497,0.019260039299027993,-170.65839705775642,1.0,1.0,1.0,-96.35509872436523,-96.58805084228516,-95.1407699584961,1.0478098392486572,1.0112740993499756,1.0678468942642212,-1.2107571363449097,-1.2366161346435547,-1.1726939678192139,-48.06110382080078,-48.623348236083984,-47.091217041015625,2590,64775
-50.30474266445705,-50.30474266445705,-50.10474266445705,0.016982323662610724,0.016542633162811397,0.0157327282410115,-150.71422799337114,1.0,1.0,1.0,-96.77627182006836,-97.8285026550293,-96.65784454345703,1.4432331323623657,0.8710595965385437,0.9327875375747681,-1.2061755657196045,-1.2103241682052612,-1.1781386137008667,-48.15623092651367,-49.26132583618164,-48.7192497253418,2595,64900
-50.899523757774766,-50.69952375777477,-50.899523757774766,0.02084919602505397,0.01157353783538565,0.02229372422792949,-152.4985712733243,1.0,1.0,1.0,-96.62007141113281,-96.10741424560547,-96.17018127441406,0.968375027179718,1.0236778259277344,1.0107800960540771,-1.1863751411437988,-1.1727235317230225,-1.2168790102005005,-48.131935119628906,-48.19363784790039,-48.2125358581543,2600,65025
-56.56762644141808,-56.56762644141808,-56.467626441418076,0.018605067361146213,0.020356041711289435,0.015664633732289077,-169.60287932425422,1.0,1.0,1.0,-95.94013595581055,-96.52782821655273,-96.21394348144531,0.9226998090744019,0.923004150390625,0.9754078984260559,-1.2261240482330322,-1.1757100820541382,-1.209224820137024,-47.973182678222656,-48.888450622558594,-48.03020095825195,2605,65150
-51.41041947733686,-51.41041947733686,-51.61041947733686,0.016585490711964666,0.017572539162123577,0.019752580016327556,-154.43125843201057,1.0,1.0,1.0,-95.95220565795898,-95.34187316894531,-94.67109298706055,1.0717853307724,1.5713756084442139,1.0142717361450195,-1.166822910308838,-1.2279610633850098,-1.2392826080322266,-47.61642837524414,-48.24502944946289,-47.486656188964844,2610,65275
-54.343633723966505,-54.1436337239665,-53.34363372396651,0.017997379102278502,0.01723524904041551,0.018681245894753375,-161.8309011718995,1.0,1.0,1.0,-95.89521789550781,-96.83661270141602,-97.68089294433594,1.2532254457473755,0.8361953496932983,1.0552949905395508,-1.183935284614563,-1.1773805618286133,-1.1999930143356323,-47.59960174560547,-48.44962692260742,-49.15331268310547,2615,65400
-52.02160094312323,-52.121600943123234,-52.02160094312323,0.018561378344893454,0.014698428632691503,0.017314614651724698,-156.1648028293697,1.0,1.0,1.0,-97.65058517456055,-95.38090896606445,-96.31143569946289,0.9590240120887756,1.0492228269577026,1.08725905418396,-1.155456304550171,-1.2303268909454346,-1.2227370738983154,-48.87163543701172,-48.41905975341797,-48.077938079833984,2620,65525
-53.518600231204424,-53.81860023120443,-53.81860023120443,0.013631885365583003,0.02324457673402503,0.014386886605992914,-161.15580069361326,1.0,1.0,1.0,-95.94778823852539,-95.67374420166016,-96.43966293334961,1.100487232208252,1.0119704008102417,1.0717158317565918,-1.1964250802993774,-1.2253339290618896,-1.1997642517089844,-47.93959426879883,-47.779823303222656,-48.075462341308594,2625,65650
-54.333641236145034,-53.73364123614503,-54.53364123614504,0.01540400370338466,0.014177559971110896,0.01789007647894323,-162.60092370843512,1.0,1.0,1.0,-95.90869522094727,-97.18114852905273,-97.02875518798828,0.8448767066001892,0.894258439540863,0.9977150559425354,-1.257402777671814,-1.2083574533462524,-1.1840391159057617,-47.81914138793945,-48.48031997680664,-48.97111892700195,2630,65775
-56.65225216497157,-55.852252164971574,-56.65225216497157,0.020177417874801904,0.020166841105557977,0.01714544100756757,-169.15675649491473,1.0,1.0,1.0,-96.84152221679688,-95.78186798095703,-94.22787857055664,1.1382050514221191,0.9817717671394348,1.4461076259613037,-1.240382432937622,-1.2059032917022705,-1.1776249408721924,-47.93439865112305,-48.485286712646484,-47.20503234863281,2635,65900
-56.001715334842075,-56.001715334842075,-55.80171533484207,0.01615376403136179,0.018082678688690065,0.01364076838758774,-167.8051460045262,1.0,1.0,1.0,-97.7694206237793,-96.1606674194336,-94.47986602783203,0.9362713694572449,1.2464145421981812,0.912018358707428,-1.1900250911712646,-1.233863353729248,-1.24215567111969,-48.649681091308594,-48.364295959472656,-47.15477752685547,2640,66025
-47.44474684883228,-47.94474684883228,-47.84474684883228,0.01418740801839158,0.018449602699605747,0.01255875598313287,-143.23424054649684,1.0,1.0,1.0,-96.17631149291992,-95.50734329223633,-97.4518051147461,1.1266741752624512,1.080903172492981,1.0871819257736206,-1.2036513090133667,-1.1984177827835083,-1.1728873252868652,-47.830787658691406,-48.45833969116211,-48.77934646606445,2645,66150
-55.95909579681491,-56.1590957968149,-56.0590957968149,0.019035010412335397,0.018978080548346044,0.01730261389655061,-168.17728739044472,1.0,1.0,1.0,-97.24670791625977,-94.24507904052734,-95.6020393371582,1.0306774377822876,0.9663669466972351,1.4390708208084106,-1.229255199432373,-1.2260100841522217,-1.2276341915130615,-48.572998046875,-47.73515319824219,-47.666778564453125,2650,66275
-51.2012527319132,-51.1012527319132,-51.3012527319132,0.022462866625748576,0.021748469709651545,0.016112700007855894,-153.6037581957396,1.0,1.0,1.0,-96.80217361450195,-95.87934875488281,-96.91896057128906,0.9332098364830017,0.8855396509170532,1.0588276386260986,-1.2111155986785889,-1.1648718118667603,-1.196582555770874,-48.00798797607422,-48.374446868896484,-49.03485107421875,2655,66400
-58.40694043614459,-58.0069404361446,-58.1069404361446,0.022512768153101204,0.020585055760107933,0.027307697045151146,-174.5208213084338,1.0,1.0,1.0,-95.2564697265625,-96.1716194152832,-96.47852325439453,1.0753401517868042,1.1012333631515503,0.9079357385635376,-1.2319982051849365,-1.1774481534957886,-1.2078319787979126,-47.21825408935547,-49.04450607299805,-47.859378814697266,2660,66525
-54.23753026540211,-54.03753026540211,-54.23753026540211,0.014078271076199599,0.011751629320788198,0.013586483911145478,-162.51259079620633,1.0,1.0,1.0,-95.91580963134766,-96.95843505859375,-98.09664916992188,0.8220515251159668,1.1471158266067505,0.9195848107337952,-1.2051540613174438,-1.1608966588974,-1.1465797424316406,-48.09839630126953,-48.4751091003418,-48.846126556396484,2665,66650
-50.98771584146128,-50.88771584146128,-49.68771584146128,0.022627577656880022,0.01666546250972897,0.017534954720002133,-151.56314752438385,1.0,1.0,1.0,-96.14247131347656,-96.82229995727539,-95.0127182006836,0.8714711666107178,1.1154870986938477,1.0432133674621582,-1.2196669578552246,-1.2284877300262451,-1.200858235359192,-47.914398193359375,-48.800254821777344,-47.547569274902344,2670,66775
-56.2964683198481,-55.3964683198481,-56.2964683198481,0.020382530306465925,0.016603222262114286,0.015207433498930186,-167.9894049595443,1.0,1.0,1.0,-95.82074737548828,-97.03538131713867,-95.61800384521484,1.0172001123428345,1.2958745956420898,0.9178346991539001,-1.2051689624786377,-1.193544626235962,-1.175903558731079,-48.27695846557617,-48.53347396850586,-48.00651168823242,2675,66900
-54.47187513617278,-54.871875136172775,-54.871875136172775,0.01640358055802062,0.016864238410023973,0.02118913042312488,-164.21562540851832,1.0,1.0,1.0,-97.80718231201172,-95.98598098754883,-96.69663619995117,0.8460907936096191,1.2345328330993652,0.9418648481369019,-1.2133172750473022,-1.1672065258026123,-1.1764717102050781,-48.33328628540039,-48.52756881713867,-48.94257354736328,2680,67025
-51.56352838019526,-51.66352838019526,-51.66352838019526,0.013088270278880373,0.01664913034834899,0.014391101472545416,-154.89058514058578,1.0,1.0,1.0,-96.24840545654297,-96.73096084594727,-95.56828308105469,0.8453192710876465,1.0598701238632202,0.97383713722229,-1.1847933530807495,-1.1935627460479736,-1.2608681917190552,-47.52230453491211,-49.181739807128906,-47.914947509765625,2685,67150
-50.641786414021524,-51.24178641402152,-50.94178641402152,0.01240954368619714,0.016485924957320094,0.012282167145051062,-152.82535924206456,1.0,1.0,1.0,-97.33743286132812,-96.85075378417969,-95.55911254882812,1.0817067623138428,1.1043741703033447,1.1657865047454834,-1.181229829788208,-1.2428417205810547,-1.2054553031921387,-48.240135192871094,-49.01670837402344,-48.18622970581055,2690,67275
-53.14032730080555,-53.14032730080555,-52.54032730080555,0.0165992667817045,0.01462063701171428,0.01668672442017123,-158.82098190241666,1.0,1.0,1.0,-98.4146728515625,-94.30411148071289,-97.10689163208008,0.9378533959388733,1.2203949689865112,0.9847930669784546,-1.22480309009552,-1.2047319412231445,-1.213100552558899,-48.96630859375,-48.22235870361328,-48.39826583862305,2695,67400
-51.14095138648688,-51.54095138648688,-51.54095138648688,0.01653090945124859,0.014225896786432714,0.018705085693625733,-154.22285415946064,1.0,1.0,1.0,-96.08183670043945,-96.5288314819336,-96.43344497680664,0.9664058089256287,0.9977872371673584,1.1084402799606323,-1.1998202800750732,-1.2078810930252075,-1.204451560974121,-48.11625671386719,-48.660125732421875,-48.27903366088867,2700,67525
-53.909925715738936,-53.909925715738936,-53.909925715738936,0.014478303292533383,0.015473822509869933,0.014505120184505359,-161.72977714721682,1.0,1.0,1.0,-98.20571899414062,-94.6470718383789,-96.31645202636719,0.9283523559570312,1.1799519062042236,1.1432636976242065,-1.2126314640045166,-1.2350008487701416,-1.216285228729248,-48.56135559082031,-47.838356018066406,-47.94942092895508,2705,67650
-52.148627899228515,-52.148627899228515,-51.94862789922852,0.012227684096433222,0.013555810960941017,0.015553600371815263,-156.24588369768554,1.0,1.0,1.0,-96.16473770141602,-97.27071762084961,-95.65764617919922,0.8409708142280579,0.8680174350738525,1.0856658220291138,-1.2033770084381104,-1.1709980964660645,-1.2100238800048828,-48.15129852294922,-48.973533630371094,-48.00498580932617,2710,67775
-52.32411015371798,-52.024110153717984,-52.12411015371798,0.015207082333974541,0.016578708000757614,0.016172497523017228,-156.47233046115394,1.0,1.0,1.0,-95.91324996948242,-95.8126106262207,-96.06237030029297,1.219253420829773,1.0072449445724487,1.089678406715393,-1.2310863733291626,-1.2104705572128296,-1.2208436727523804,-47.69585037231445,-48.09928894042969,-48.448917388916016,2715,67900
-54.112521441655055,-55.41252144165505,-55.41252144165505,0.012088374386308715,0.014823858053889126,0.013306035157758743,-164.93756432496517,1.0,1.0,1.0,-96.25381088256836,-97.54571914672852,-96.15197372436523,1.0122356414794922,1.059600591659546,1.00075101852417,-1.2244032621383667,-1.2376528978347778,-1.211132287979126,-47.89360046386719,-48.71133041381836,-48.38605880737305,2720,68025
-52.071135023468216,-52.37113502346822,-52.37113502346822,0.01326647405908443,0.017788772054598667,0.017777764767291957,-156.81340507040466,1.0,1.0,1.0,-95.92515182495117,-96.39166641235352,-96.392822265625,0.9689779877662659,1.0602573156356812,1.0388357639312744,-1.222498893737793,-1.1892967224121094,-1.1503764390945435,-47.43939208984375,-48.8880500793457,-48.438194274902344,2725,68150
-52.245280935785956,-52.34528093578596,-52.34528093578596,0.019414520028512926,0.024796407691203056,0.01950155861862004,-156.93584280735786,1.0,1.0,1.0,-97.40034484863281,-96.10675811767578,-96.89944076538086,0.9748044013977051,1.273210048675537,1.2133501768112183,-1.1946232318878174,-1.234968662261963,-1.2066915035247803,-48.64914321899414,-48.42231750488281,-48.52907180786133,2730,68275
-55.363862327768075,-55.06386232776807,-54.763862327768074,0.017721052591339687,0.023175576578825713,0.013240788652095943,-165.1915869833042,1.0,1.0,1.0,-95.29869842529297,-95.41374969482422,-97.38757705688477,1.1341514587402344,0.9033991098403931,1.2327841520309448,-1.2330256700515747,-1.1769964694976807,-1.1809353828430176,-47.496360778808594,-48.102272033691406,-48.587730407714844,2735,68400
-52.51175926774683,-52.611759267746834,-52.21175926774682,0.0148134776011575,0.02081355454190634,0.01666452467662748,-157.33527780324047,1.0,1.0,1.0,-96.6502456665039,-96.98562622070312,-98.76233673095703,1.0449610948562622,1.0173498392105103,1.1814137697219849,-1.2020686864852905,-1.1420738697052002,-1.183064579963684,-48.379798889160156,-48.719207763671875,-49.48497009277344,2740,68525
