Return,total_numsteps
-2.2767317,63
-1.9941311,64
-3.1730902,65
-4.8801665,66
-5.426991,67
-4.97656,68
-4.1172175,69
-3.2185433,70
-2.7825782,71
-2.5974274,72
-3.1044636,73
-4.0635085,74
-5.578007,75
-7.5909624,76
-8.862962,77
-9.266472,78
-8.797532,79
-7.7399306,80
-6.3161964,81
-5.631523,82
-4.8245173,83
-4.652089,84
-4.8340106,85
-5.4576416,86
-6.327709,87
-6.9147553,88
-7.570625,89
-8.070902,90
-8.541745,91
-8.35894,92
-8.011718,93
-7.5711374,94
-7.0167403,95
-6.391887,96
-5.8983407,97
-5.6574388,98
-5.7960258,99
-6.32624,100
-6.777814,101
-7.417937,102
-7.5634294,103
-7.459709,104
-7.0085177,105
-6.3925776,106
-5.704185,107
-5.4418044,108
-5.420554,109
-5.5190706,110
-5.911148,111
-6.5471683,112
-7.1756806,113
-7.511754,114
-8.089063,115
-8.493281,116
-8.512652,117
-8.669753,118
-8.594313,119
-8.123318,120
-7.6408114,121
-7.3336215,122
-7.023252,123
-6.567083,124
-6.35955,125
-5.8118234,126
-5.638753,127
-5.5959077,128
-5.8259926,129
-6.359128,130
-6.9269943,131
-7.7682986,132
-8.622546,133
-9.190675,134
-9.864219,135
-9.803443,136
-9.575598,137
-9.1400795,138
-8.681637,139
-8.953194,140
-8.293516,141
-7.6857257,142
-7.1817317,143
-7.122304,144
-6.7238374,145
-6.50835,146
-6.4874225,147
-6.3816447,148
-6.5453935,149
-6.9307632,150
-7.5709567,151
-7.872622,152
-7.8350253,153
-7.766449,154
-8.206909,155
-8.677669,156
-8.692701,157
-5.8719044,158
-1.6349077,159
0.84267235,160
2.1899219,161
4.576545,162
6.556566,163
7.1514597,164
6.550743,165
4.7182302,166
0.5458574,167
-5.675846,168
-8.509956,169
-7.926039,170
-7.463815,171
-7.4916673,172
-7.56969,173
-7.9498377,174
-8.350555,175
-3.7185555,176
-0.77739906,177
1.8534489,178
4.0762277,179
6.1114674,180
7.840313,181
8.664638,182
9.239068,183
9.129879,184
7.9107723,185
6.122875,186
5.124455,187
4.5668774,188
5.259064,189
6.5701084,190
7.0016456,191
7.5634227,192
7.652509,193
7.4792585,194
7.790577,195
7.967311,196
8.298082,197
8.298578,198
8.67797,199
8.983009,200
9.333145,201
9.512361,202
9.488342,203
9.614174,204
9.774207,205
9.91857,206
9.858876,207
9.408409,208
8.076394,209
6.8453445,210
4.3546357,211
2.9520345,212
3.3513236,213
5.089865,214
7.4890103,215
9.320254,216
9.822123,217
9.547302,218
9.07683,219
8.322265,220
7.563897,221
7.0451345,222
6.753804,223
6.658446,224
6.5057545,225
6.098213,226
5.266066,227
3.8958158,228
3.750893,229
3.868103,230
5.2701354,231
7.1483865,232
9.057349,233
9.756698,234
9.033422,235
7.138563,236
5.5802503,237
4.8014116,238
4.99036,239
5.598948,240
5.9938817,241
6.9078436,242
7.8040705,243
8.908224,244
9.599761,245
9.36965,246
8.504968,247
7.917185,248
7.1382275,249
6.9077826,250
7.611435,251
8.598938,252
9.413965,253
9.588164,254
8.972446,255
7.556453,256
6.432801,257
5.696287,258
5.8807015,259
6.446042,260
7.4613457,261
8.389848,262
8.879257,263
9.311442,264
9.250387,265
9.085751,266
8.729317,267
8.537708,268
8.774573,269
9.083085,270
9.017136,271
8.209679,272
6.3080544,273
4.155802,274
2.14966,275
0.29816914,276
-0.5059643,277
-0.2773342,278
0.8947449,279
2.4702563,280
4.66921,281
6.3491054,282
8.076351,283
9.270492,284
9.783826,285
9.292401,286
8.545999,287
8.296143,288
8.416161,289
8.79175,290
9.093349,291
9.037257,292
9.045479,293
8.772979,294
8.0059805,295
6.612678,296
5.201471,297
4.012019,298
3.5933776,299
3.559945,300
4.145798,301
4.277871,302
4.862027,303
5.3707566,304
5.5423265,305
5.14003,306
4.6701846,307
4.319282,308
4.0773096,309
4.6315117,310
5.4032393,311
6.03218,312
6.1572227,313
6.7765493,314
7.47832,315
7.71035,316
8.146275,317
8.078691,318
7.8289337,319
6.800873,320
4.9366703,321
2.7670527,322
1.3300114,323
0.6240654,324
0.44578457,325
1.0515194,326
2.4858475,327
3.818231,328
5.1468387,329
5.9949064,330
6.995689,331
7.40504,332
7.7361436,333
8.125275,334
8.416786,335
8.535824,336
8.604515,337
8.346975,338
7.880598,339
7.4959526,340
7.112334,341
6.1476603,342
5.1972156,343
4.714597,344
3.8301525,345
3.102871,346
3.3248115,347
4.1288676,348
5.5877185,349
6.5572934,350
7.2281814,351
7.8635254,352
8.676979,353
9.08566,354
9.2081995,355
8.897944,356
8.163849,357
7.408955,358
5.931624,359
4.4823294,360
4.0569654,361
3.4786615,362
3.5179725,363
4.1857157,364
4.878347,365
5.9496293,366
7.1429443,367
8.40463,368
9.00721,369
9.285891,370
9.495218,371
9.451752,372
9.129772,373
8.561471,374
8.399982,375
8.650446,376
8.733599,377
8.83843,378
8.615871,379
8.649967,380
8.660668,381
8.683735,382
8.917496,383
9.060172,384
9.408615,385
9.519978,386
9.674635,387
9.920047,388
9.881419,389
9.9276285,390
9.9457245,391
9.711991,392
9.015397,393
8.331341,394
7.7051826,395
6.6101284,396
5.8691306,397
5.933884,398
5.791921,399
5.910607,400
5.9110637,401
6.158966,402
6.016135,403
6.4857554,404
7.2321725,405
8.041615,406
8.629464,407
9.0123825,408
9.214548,409
9.210272,410
9.215533,411
9.016651,412
8.412903,413
7.733974,414
7.3394437,415
7.41498,416
7.776764,417
7.825769,418
8.295792,419
8.902536,420
9.359152,421
9.653778,422
9.500401,423
8.922774,424
8.481548,425
8.24794,426
8.134121,427
8.286495,428
8.765064,429
9.127,430
9.350842,431
9.549722,432
9.759297,433
9.784775,434
9.706972,435
9.506269,436
9.158981,437
9.023855,438
9.047232,439
9.079184,440
9.27216,441
9.528397,442
9.7544985,443
9.870654,444
9.736325,445
9.380459,446
9.314897,447
9.411424,448
9.615741,449
9.834646,450
9.836492,451
9.830627,452
9.451653,453
8.873064,454
8.507298,455
8.1687765,456
7.9379673,457
7.496441,458
7.378881,459
7.0753307,460
7.263259,461
7.7191644,462
8.354454,463
8.924053,464
9.364716,465
9.6882515,466
9.849039,467
9.957968,468
9.747446,469
9.035514,470
7.5976515,471
4.830815,472
2.5996313,473
0.9359646,474
-1.001689,475
-1.6268511,476
-0.9223261,477
0.8557768,478
2.7439384,479
4.7641163,480
6.8194513,481
8.366649,482
9.453421,483
9.793364,484
9.380562,485
8.506183,486
7.6438365,487
6.5210233,488
5.6834135,489
5.0087104,490
4.9063873,491
4.992381,492
5.6387196,493
5.983634,494
6.0918827,495
5.9872055,496
6.209282,497
6.6738005,498
7.150595,499
7.6007314,500
8.050974,501
8.282552,502
8.461163,503
8.6515045,504
8.943312,505
9.087794,506
9.367707,507
9.283375,508
9.278023,509
9.091795,510
9.298981,511
9.673561,512
9.897242,513
9.821449,514
9.4213705,515
8.595326,516
7.9380484,517
7.2117095,518
6.4823647,519
6.1217165,520
6.1065993,521
6.1068954,522
6.294922,523
6.4710417,524
6.4042816,525
6.6013126,526
6.3905196,527
6.6493845,528
6.773096,529
7.260146,530
7.738572,531
8.555479,532
9.1972885,533
9.644943,534
9.913345,535
9.93056,536
9.901398,537
9.84027,538
9.751184,539
9.544665,540
9.476867,541
9.446112,542
9.307849,543
9.474737,544
9.604422,545
9.621975,546
9.433314,547
9.184652,548
8.7164135,549
8.413459,550
7.751983,551
7.0176134,552
6.50489,553
6.3027363,554
6.450378,555
6.1414204,556
5.402539,557
5.0947227,558
5.206712,559
4.5782366,560
4.9129086,561
5.546782,562
6.368021,563
6.98802,564
7.60196,565
8.036334,566
8.533325,567
8.657816,568
8.357396,569
8.040838,570
8.050495,571
8.368328,572
8.419892,573
8.203131,574
8.002186,575
7.8446198,576
8.046532,577
8.188547,578
8.385996,579
8.733043,580
9.113917,581
9.096803,582
9.035902,583
8.86071,584
8.912642,585
8.868674,586
8.767523,587
8.792423,588
8.870435,589
9.158258,590
9.527293,591
9.6084585,592
9.756033,593
9.892918,594
9.967571,595
9.995287,596
9.995336,597
9.952217,598
9.910753,599
9.864029,600
9.706748,601
9.620808,602
9.615649,603
9.502591,604
9.183609,605
9.101585,606
9.252187,607
9.1868515,608
9.277401,609
9.482156,610
9.460965,611
9.536674,612
9.762456,613
9.815946,614
9.828243,615
9.7515335,616
9.740065,617
9.744527,618
9.625282,619
9.322533,620
8.870438,621
8.084267,622
6.91164,623
5.895982,624
5.0885963,625
4.6771936,626
5.0240207,627
5.8527136,628
6.7851315,629
7.765114,630
8.852826,631
9.3369255,632
9.743151,633
9.706084,634
9.115447,635
8.291932,636
7.574457,637
7.260542,638
7.3074226,639
7.806363,640
7.7256317,641
7.7017393,642
7.965464,643
8.369839,644
8.611606,645
8.685016,646
8.780477,647
8.931898,648
9.182416,649
9.444144,650
9.618444,651
9.746417,652
9.824935,653
9.904741,654
9.871914,655
9.86017,656
9.8885,657
9.924622,658
9.905704,659
9.692619,660
9.491196,661
9.108395,662
8.883627,663
9.00802,664
9.183651,665
9.324542,666
9.391989,667
9.488332,668
9.644251,669
9.777478,670
9.753827,671
9.673966,672
9.674341,673
9.705557,674
9.703592,675
9.547657,676
9.303916,677
8.871052,678
8.566453,679
8.433428,680
8.147875,681
7.5037613,682
7.2499895,683
7.3242784,684
7.6522937,685
7.850589,686
8.118158,687
8.4481,688
9.010492,689
9.447095,690
9.54481,691
9.519208,692
9.552913,693
9.580029,694
9.269449,695
9.09449,696
8.4332485,697
8.218897,698
8.376053,699
8.990837,700
9.5928755,701
9.8776655,702
9.99224,703
9.83925,704
9.635528,705
9.519172,706
9.246356,707
8.832798,708
8.036646,709
7.3635006,710
7.194006,711
7.4210386,712
8.075179,713
8.801102,714
9.363186,715
9.503571,716
9.702299,717
9.787518,718
9.875712,719
9.916517,720
9.825323,721
9.8691635,722
9.850018,723
9.892085,724
9.856671,725
9.819149,726
9.692658,727
9.4707,728
9.140043,729
8.577418,730
7.6425047,731
6.673811,732
6.0699797,733
5.925474,734
5.8510985,735
5.873972,736
6.0882225,737
5.893148,738
5.9973125,739
5.905539,740
5.8806343,741
6.2445364,742
6.7046957,743
7.3382034,744
8.008427,745
8.451133,746
8.812329,747
9.285785,748
9.455416,749
9.631774,750
9.766353,751
9.926433,752
9.936397,753
9.916446,754
9.858414,755
9.708216,756
9.600564,757
9.395794,758
9.227443,759
9.018475,760
8.756847,761
8.4233265,762
8.019853,763
8.000575,764
8.037616,765
8.170265,766
7.737666,767
7.567436,768
7.6743517,769
8.062526,770
8.310856,771
8.722912,772
8.916816,773
8.951465,774
9.009518,775
9.333832,776
9.622788,777
9.654815,778
9.821762,779
9.881895,780
9.733006,781
9.579827,782
9.41631,783
9.176548,784
9.164983,785
9.279185,786
9.4482155,787
9.59029,788
9.44417,789
9.42223,790
9.492739,791
9.699432,792
9.696441,793
9.720568,794
9.651298,795
9.553323,796
9.580717,797
9.574368,798
9.59156,799
9.669889,800
9.677729,801
9.683707,802
9.623827,803
9.281539,804
8.701476,805
7.989586,806
7.42747,807
6.5913773,808
5.924941,809
5.7523623,810
6.045474,811
6.496517,812
6.9294796,813
7.724059,814
8.537903,815
8.921196,816
9.314541,817
9.354466,818
9.101687,819
8.540713,820
8.156907,821
7.5081496,822
6.2386656,823
4.5424237,824
2.2883415,825
-0.304677,826
-4.9302864,827
-6.6467285,828
-6.8574333,829
-6.9241543,830
-5.144926,831
-1.3093281,832
2.1166315,833
5.541206,834
7.774349,835
8.560025,836
8.689425,837
8.343296,838
7.890688,839
7.869836,840
7.503586,841
7.4666667,842
7.709096,843
8.30812,844
8.732792,845
8.8108425,846
8.401785,847
7.4170504,848
6.282302,849
5.2974443,850
5.2140455,851
5.98144,852
6.953462,853
8.342932,854
9.298492,855
9.786648,856
9.932796,857
9.505369,858
8.637547,859
7.6422276,860
6.626281,861
5.8894377,862
5.717724,863
5.8442574,864
6.467042,865
7.284334,866
8.038544,867
8.806614,868
9.300702,869
9.497164,870
9.318412,871
9.280697,872
9.027389,873
8.777813,874
8.213549,875
7.1688666,876
6.4933853,877
6.2628345,878
5.491913,879
4.9807444,880
4.925525,881
5.3048005,882
6.2180014,883
7.1129327,884
8.038731,885
8.684192,886
9.609354,887
9.88712,888
9.970156,889
9.842012,890
9.586704,891
9.141187,892
9.062143,893
8.851318,894
8.698635,895
8.81869,896
9.021729,897
9.139597,898
8.964525,899
9.012478,900
9.126344,901
8.906815,902
8.824315,903
8.80708,904
8.921953,905
8.88311,906
8.578122,907
8.372542,908
7.776223,909
7.152686,910
6.1817613,911
5.6019735,912
5.4894314,913
5.8580656,914
6.5796003,915
6.661486,916
6.7937145,917
6.921195,918
7.2897663,919
7.5722814,920
8.00979,921
8.211918,922
8.58346,923
8.698443,924
8.542255,925
8.3244705,926
7.7908173,927
7.297817,928
7.1007156,929
7.140373,930
7.08315,931
6.995249,932
7.261274,933
7.492844,934
7.718898,935
7.929704,936
8.101617,937
7.7981534,938
7.4124417,939
6.5880103,940
