Return,total_numsteps
-0.07708734,63
-0.45309767,64
-0.40880176,65
-0.55597264,66
-0.7304948,67
-0.70084655,68
-0.6377899,69
-0.6598157,70
-0.8703062,71
-1.1223688,72
-1.5277387,73
-1.7770796,74
-1.9662288,75
-2.2437139,76
-2.4422932,77
-2.6332223,78
-2.8806868,79
-3.1378102,80
-3.454191,81
-3.510556,82
-3.6052277,83
-3.7679422,84
-3.7282302,85
-3.849215,86
-4.187074,87
-4.4071703,88
-4.397077,89
-4.4596276,90
-4.6732545,91
-4.874851,92
-5.0901675,93
-5.4181833,94
-5.8333015,95
-6.4922595,96
-6.916846,97
-7.1951404,98
-7.6602273,99
-7.671716,100
-7.583665,101
-7.381475,102
-6.883072,103
-6.83424,104
-6.44217,105
-5.8581743,106
-5.505581,107
-5.5690646,108
-5.5256433,109
-5.7644258,110
-5.9394174,111
-6.1812835,112
-6.567285,113
-7.3006577,114
-8.210292,115
-9.379428,116
-9.880582,117
-10.057972,118
-9.761375,119
-9.573366,120
-8.86278,121
-7.996141,122
-7.381743,123
-7.017096,124
-7.10844,125
-7.6365395,126
-8.164527,127
-8.4475355,128
-9.084668,129
-9.022232,130
-9.312038,131
-8.97212,132
-9.594352,133
-9.690293,134
-9.561612,135
-9.549518,136
-8.855012,137
-8.413017,138
-8.05299,139
-7.968764,140
-8.0296755,141
-8.00843,142
-8.682952,143
-9.071099,144
-9.400858,145
-10.073108,146
-10.340954,147
-9.641092,148
-9.734046,149
-9.203188,150
-8.517931,151
-7.874187,152
-7.608683,153
-7.511251,154
-7.5351152,155
-7.5208163,156
-7.9841967,157
-8.196337,158
-8.322005,159
-8.413405,160
-8.257723,161
-7.7858796,162
-7.5757294,163
-7.248359,164
-6.931446,165
-6.688825,166
-6.6505237,167
-6.3903513,168
-6.289133,169
-6.697829,170
-6.9177814,171
-7.4165435,172
-7.6272607,173
-7.817183,174
-7.6136565,175
-7.4989586,176
-7.4309955,177
-6.935581,178
-6.393046,179
-5.939258,180
-6.0950685,181
-6.006116,182
-6.3776917,183
-7.3867793,184
-7.5158296,185
-7.894577,186
-8.01122,187
-7.665078,188
-7.6544724,189
-7.484279,190
-7.824319,191
-7.7501025,192
-7.5157084,193
-7.870244,194
-8.137283,195
-8.298228,196
-8.051491,197
-8.113025,198
-8.237315,199
-8.193613,200
-8.648328,201
-8.43875,202
-8.516792,203
-8.336544,204
-8.547854,205
-8.567263,206
-8.255122,207
-7.8864946,208
-7.459199,209
-7.1534424,210
-7.2096224,211
-7.303023,212
-7.5091434,213
-7.684995,214
-7.5465174,215
-7.570546,216
-7.2841797,217
-7.182779,218
-7.4051967,219
-8.067817,220
-8.089961,221
-8.204623,222
-7.8991456,223
-7.8556285,224
-7.679136,225
-7.604571,226
-7.459311,227
-7.133404,228
-7.1053224,229
-6.985296,230
-7.0468187,231
-7.2353196,232
-7.362233,233
