Return,total_numsteps
-2.060033,63
-1.0478159,64
-0.7133342,65
-0.65502197,66
-1.0524213,67
-2.4162128,68
-6.320581,69
-10.27101,70
-11.67287,71
-10.495087,72
-7.0863376,73
-6.714537,74
-7.9660006,75
-6.474041,76
-4.815065,77
-1.7036396,78
-0.98239434,79
-1.7080212,80
-2.0266187,81
-1.1544733,82
-1.2797562,83
-2.326868,84
-6.5203757,85
-8.807749,86
0.039155006,87
-6.3476524,88
-14.589447,89
-16.137955,90
-19.035635,91
-15.531452,92
-15.4482,93
-17.313478,94
-14.28598,95
-6.3394127,96
-2.7971659,97
-8.6438875,98
-8.776132,99
-8.19781,100
-7.8952446,101
-6.395383,102
-5.206727,103
-4.9291067,104
-4.659076,105
-4.0144687,106
-3.5748804,107
-2.9564528,108
-2.6895041,109
-3.9370263,110
-8.039948,111
-10.453984,112
-11.423205,113
-11.176814,114
-10.723756,115
-9.887593,116
-7.585436,117
-8.469656,118
-7.8623843,119
-8.033866,120
-9.865769,121
-11.074353,122
-12.12905,123
-13.654139,124
-14.631667,125
-1.0049238,126
7.888182,127
9.167396,128
9.162369,129
8.882301,130
8.950768,131
9.352191,132
7.359451,133
-0.37047195,134
-9.343212,135
-14.95583,136
-15.996506,137
-15.659815,138
-15.893178,139
-7.518402,140
2.450451,141
5.806346,142
7.228326,143
6.4721212,144
6.016117,145
4.8426623,146
1.8506088,147
-0.05923748,148
-1.2878008,149
-0.7971859,150
-0.5620384,151
0.8648033,152
1.2363567,153
2.5519757,154
4.827853,155
3.6334362,156
2.0899973,157
1.7576151,158
0.9304123,159
-1.1078367,160
-0.53277683,161
-0.25263023,162
0.33466244,163
1.3218851,164
3.4094567,165
4.0690556,166
4.5412784,167
6.190258,168
6.0943947,169
5.4081416,170
5.2529354,171
4.7533197,172
5.3757925,173
6.1739416,174
5.512727,175
3.2757459,176
0.57087517,177
-2.6601858,178
-5.5919895,179
-5.90361,180
-4.4677916,181
-3.0021257,182
-3.6193295,183
-2.6782637,184
-2.3563385,185
-2.0586014,186
-2.6007414,187
-3.0700474,188
-0.73632336,189
1.1852417,190
2.508669,191
3.2570014,192
1.6390066,193
1.9168615,194
2.6521502,195
4.1401286,196
6.105406,197
7.642491,198
9.0290985,199
9.865665,200
9.971313,201
9.561197,202
8.001799,203
7.1268907,204
7.2488575,205
8.401508,206
9.3020115,207
9.478483,208
9.2284355,209
9.25141,210
9.035317,211
9.047536,212
8.524473,213
6.923649,214
5.350046,215
4.7576146,216
4.68107,217
3.2409086,218
2.4903426,219
0.9072008,220
0.12090969,221
0.19088936,222
0.71104336,223
1.9454079,224
3.7794762,225
4.9902296,226
6.2083387,227
7.6268306,228
8.8676,229
9.213787,230
8.389845,231
7.7602725,232
7.601204,233
8.069613,234
8.500255,235
8.750528,236
8.611827,237
7.656356,238
5.2619424,239
3.3664975,240
1.7648573,241
0.9532337,242
-0.26082802,243
-1.2793388,244
-1.221859,245
-0.24188995,246
1.1882935,247
3.084618,248
5.180159,249
6.8474526,250
8.066479,251
9.208806,252
8.626497,253
7.2085695,254
6.1974525,255
6.513905,256
7.1588078,257
7.2061243,258
7.2378125,259
7.5916824,260
7.05919,261
6.7202697,262
6.2346497,263
6.0590887,264
5.369446,265
5.390791,266
5.83929,267
6.404724,268
6.3387566,269
5.4649925,270
4.3796678,271
3.4133787,272
2.9260893,273
3.1247234,274
3.4685078,275
3.9557872,276
3.743104,277
4.27207,278
5.7880535,279
7.1386538,280
7.396467,281
7.6001987,282
8.320536,283
9.178247,284
9.881946,285
9.939553,286
9.782363,287
9.436067,288
8.703298,289
7.232443,290
5.1059775,291
3.5818315,292
1.7264767,293
0.49516964,294
-0.7145748,295
-0.62527275,296
0.8626127,297
3.6303787,298
6.2165437,299
8.305123,300
9.521725,301
9.961989,302
9.513637,303
9.002692,304
8.86261,305
8.77064,306
9.109621,307
9.65842,308
9.756165,309
8.868313,310
6.6959133,311
4.9034405,312
3.912241,313
3.4095497,314
4.039735,315
4.8262115,316
5.3881216,317
6.1885366,318
6.249297,319
