A1 Return,A2 Return,A3 Return,Total Return,total_episode,total_numsteps
-68.01026375091831,-68.31026375091832,-64.51026375091831,-200.83079125275495,12860,321525
-58.40988745139576,-58.80988745139577,-58.30988745139577,-175.5296623541873,12870,321775
-59.63054021267159,-60.63054021267159,-59.93054021267159,-180.19162063801477,12880,322025
-60.96317768351944,-57.56317768351944,-59.56317768351944,-178.08953305055832,12890,322275
-68.5463428826384,-61.9463428826384,-68.5463428826384,-199.0390286479152,12900,322525
-63.41529374639244,-63.21529374639245,-61.515293746392445,-188.14588123917733,12910,322775
-70.72482722616459,-70.8248272261646,-71.72482722616459,-213.2744816784938,12920,323025
-66.70059470584972,-66.70059470584972,-65.8005947058497,-199.20178411754915,12930,323275
-61.92563911076777,-60.92563911076777,-61.82563911076777,-184.6769173323033,12940,323525
-62.668607392966486,-62.668607392966486,-62.368607392966496,-187.70582217889947,12950,323775
-73.42658112153961,-72.82658112153962,-73.52658112153962,-219.77974336461884,12960,324025
-65.51602759008372,-65.21602759008371,-66.61602759008372,-197.34808277025115,12970,324275
-66.20175841964952,-66.40175841964952,-65.40175841964952,-198.0052752589486,12980,324525
-55.67134418250528,-57.271344182505274,-56.871344182505275,-169.81403254751584,12990,324775
-59.86514843776048,-59.36514843776048,-59.16514843776048,-178.3954453132814,13000,325025
-65.31616057674252,-64.11616057674252,-65.21616057674251,-194.64848173022756,13010,325275
-64.94686954279169,-63.74686954279169,-64.94686954279169,-193.6406086283751,13020,325525
-59.8276348573073,-61.427634857307304,-61.527634857307305,-182.78290457192193,13030,325775
-62.6363729315495,-61.6363729315495,-61.6363729315495,-185.9091187946485,13040,326025
-62.11044727503162,-63.810447275031606,-61.51044727503161,-187.43134182509482,13050,326275
-60.87134803611375,-60.571348036113775,-59.67134803611375,-181.11404410834126,13060,326525
-58.92980183144107,-58.12980183144107,-58.92980183144107,-175.9894054943232,13070,326775
-67.09887754189123,-66.19887754189122,-65.19887754189122,-198.4966326256737,13080,327025
-59.46212385556252,-57.362123855562515,-59.06212385556252,-175.88637156668756,13090,327275
-63.43311684321276,-63.93311684321276,-64.53311684321275,-191.8993505296383,13100,327525
-65.73336696942202,-65.83336696942203,-65.93336696942202,-197.5001009082661,13110,327775
-62.425573492779634,-62.32557349277963,-61.62557349277963,-186.37672047833888,13120,328025
-61.4641939252365,-58.064193925236495,-60.7641939252365,-180.2925817757095,13130,328275
-61.02025193088232,-60.02025193088232,-59.22025193088232,-180.26075579264696,13140,328525
-61.96578514227822,-62.36578514227822,-62.36578514227822,-186.69735542683466,13150,328775
-61.59889500245011,-60.7988950024501,-61.7988950024501,-184.1966850073503,13160,329025
-66.06190164941466,-65.26190164941467,-64.86190164941466,-196.185704948244,13170,329275
-59.61545351827719,-57.815453518277195,-58.11545351827719,-175.54636055483158,13180,329525
-58.16120396194966,-57.96120396194967,-57.86120396194966,-173.983611885849,13190,329775
-62.174737885136416,-62.47473788513641,-61.37473788513641,-186.02421365540926,13200,330025
-71.22970120337635,-71.42970120337635,-70.22970120337635,-212.88910361012904,13210,330275
-62.41336536223243,-62.513365362232435,-60.21336536223244,-185.1400960866973,13220,330525
-63.770841713869096,-62.3708417138691,-63.47084171386909,-189.61252514160728,13230,330775
-59.29623202776313,-59.19623202776313,-58.69623202776313,-177.1886960832894,13240,331025
-66.38038917842776,-66.78038917842777,-65.58038917842777,-198.7411675352833,13250,331275
-65.18317709249007,-65.08317709249008,-64.88317709249007,-195.1495312774702,13260,331525
-56.84411620823454,-57.94411620823454,-58.84411620823454,-173.63234862470364,13270,331775
-60.31521346845723,-59.21521346845723,-60.515213468457226,-180.04564040537167,13280,332025
-54.847922420981185,-54.947922420981186,-54.847922420981185,-164.64376726294353,13290,332275
-58.827219438767926,-57.22721943876793,-59.12721943876793,-175.18165831630378,13300,332525
-59.28077901529146,-59.78077901529146,-59.88077901529145,-178.94233704587435,13310,332775
-59.244007865906404,-57.6440078659064,-58.6440078659064,-175.53202359771922,13320,333025
-63.05667504592496,-63.756675045924965,-62.756675045924965,-189.57002513777488,13330,333275
-64.49519794197613,-64.59519794197612,-62.99519794197613,-192.08559382592838,13340,333525
-60.56496852749033,-60.764968527490325,-60.16496852749033,-181.49490558247098,13350,333775
-58.84800857742897,-58.34800857742897,-58.84800857742897,-176.0440257322869,13360,334025
-63.75711274049862,-63.35711274049862,-63.65711274049862,-190.77133822149585,13370,334275
-57.55072082785737,-58.750720827857364,-58.250720827857364,-174.5521624835721,13380,334525
-68.8963911267692,-68.19639112676921,-67.19639112676921,-204.28917338030763,13390,334775
-59.180249250903195,-59.580249250903194,-60.180249250903195,-178.94074775270957,13400,335025
-64.16280368645678,-62.0628036864568,-64.06280368645679,-190.2884110593704,13410,335275
-61.48609007231397,-62.58609007231397,-61.58609007231397,-185.6582702169419,13420,335525
-63.67906518810692,-62.57906518810692,-63.17906518810692,-189.43719556432075,13430,335775
-64.39310685032818,-64.99310685032819,-64.89310685032818,-194.27932055098455,13440,336025
-62.789019834570254,-64.08901983457027,-62.589019834570266,-189.4670595037108,13450,336275
-59.97782945210346,-59.67782945210346,-59.67782945210346,-179.33348835631037,13460,336525
-61.37220495294616,-61.27220495294616,-62.972204952946164,-185.6166148588385,13470,336775
-62.906810469201346,-63.00681046920134,-62.50681046920134,-188.420431407604,13480,337025
-59.31697155158355,-61.31697155158355,-61.81697155158355,-182.45091465475065,13490,337275
-65.45900197137985,-65.15900197137984,-63.85900197137985,-194.47700591413954,13500,337525
-65.39599741400642,-65.69599741400643,-65.69599741400643,-196.78799224201924,13510,337775
-61.903667211049516,-63.403667211049516,-62.00366721104952,-187.31100163314855,13520,338025
-64.51719422358165,-64.51719422358165,-61.517194223581654,-190.55158267074498,13530,338275
-64.39337301933776,-62.99337301933777,-64.99337301933777,-192.3801190580133,13540,338525
-56.69148291168172,-56.591482911681716,-56.1914829116817,-169.47444873504514,13550,338775
-63.793331546581655,-62.59333154658166,-62.99333154658166,-189.37999463974498,13560,339025
-66.2791925114356,-66.3791925114356,-66.0791925114356,-198.7375775343068,13570,339275
-60.34106829971695,-60.54106829971695,-58.441068299716946,-179.32320489915085,13580,339525
-65.56173602561427,-66.06173602561427,-65.26173602561427,-196.88520807684282,13590,339775
-56.534632802592874,-56.33463280259288,-56.43463280259287,-169.3038984077786,13600,340025
-62.75023186140719,-62.75023186140719,-62.75023186140719,-188.25069558422155,13610,340275
-58.6753446928598,-58.3753446928598,-57.9753446928598,-175.0260340785794,13620,340525
-56.54604411791051,-55.746044117910515,-56.94604411791052,-169.23813235373154,13630,340775
-57.55243490885084,-57.15243490885084,-57.15243490885084,-171.8573047265525,13640,341025
-64.4559999423212,-64.8559999423212,-62.255999942321196,-191.56799982696361,13650,341275
-60.45871536430898,-60.95871536430898,-60.95871536430898,-182.37614609292694,13660,341525
-66.16813528320144,-64.86813528320144,-66.46813528320143,-197.5044058496043,13670,341775
-66.51518666845318,-67.51518666845318,-66.11518666845318,-200.14556000535953,13680,342025
-62.50958764939795,-61.40958764939795,-62.00958764939795,-185.92876294819385,13690,342275
-59.19629712699786,-59.49629712699787,-59.296297126997864,-177.9888913809936,13700,342525
-63.17082858345782,-64.97082858345782,-63.970828583457816,-192.11248575037345,13710,342775
-61.39976494223369,-60.299764942233686,-59.799764942233686,-181.49929482670103,13720,343025
-64.774646862575,-65.07464686257501,-64.774646862575,-194.62394058772503,13730,343275
-61.13400819892085,-61.734008198920854,-61.834008198920856,-184.70202459676256,13740,343525
-65.55165799804186,-65.55165799804186,-65.25165799804186,-196.3549739941256,13750,343775
-67.49676857827048,-67.69676857827048,-66.89676857827047,-202.0903057348114,13760,344025
-78.75463607894574,-78.55463607894573,-77.15463607894574,-234.46390823683723,13770,344275
-77.74393889115979,-77.84393889115978,-77.44393889115977,-233.03181667347934,13780,344525
-71.96250499704016,-71.36250499704015,-71.76250499704015,-215.08751499112046,13790,344775
-68.59727502990656,-68.79727502990656,-67.59727502990656,-204.99182508971967,13800,345025
-74.22067971786488,-73.02067971786488,-73.42067971786489,-220.66203915359466,13810,345275
-72.37011163864926,-72.47011163864927,-71.07011163864927,-215.9103349159478,13820,345525
-72.25386684705389,-72.45386684705389,-71.45386684705389,-216.16160054116162,13830,345775
-73.76559124610768,-73.56559124610769,-72.36559124610768,-219.69677373832306,13840,346025
-70.30255235929391,-70.50255235929392,-69.20255235929392,-210.0076570778818,13850,346275
-70.75029462409795,-70.85029462409794,-70.45029462409795,-212.05088387229384,13860,346525
-71.5561482568454,-71.7561482568454,-70.8561482568454,-214.16844477053618,13870,346775
-73.227561453849,-72.82756145384901,-72.92756145384901,-218.98268436154703,13880,347025
-70.63846494482394,-70.13846494482394,-69.83846494482393,-210.61539483447177,13890,347275
-63.71140883630015,-62.511408836300156,-62.911408836300154,-189.13422650890047,13900,347525
-66.08185454288059,-66.38185454288059,-65.18185454288059,-197.64556362864178,13910,347775
-64.29782074147789,-64.29782074147789,-62.29782074147789,-190.89346222443368,13920,348025
-70.3138100251106,-69.91381002511059,-68.11381002511061,-208.3414300753318,13930,348275
-62.94684074800854,-64.54684074800855,-64.24684074800855,-191.74052224402564,13940,348525
-64.55839244212926,-64.55839244212926,-64.55839244212926,-193.6751773263878,13950,348775
-63.67863854474281,-62.97863854474281,-63.378638544742806,-190.03591563422842,13960,349025
-58.185665648383846,-59.185665648383846,-57.985665648383836,-175.35699694515154,13970,349275
-57.93898872581381,-57.338988725813806,-58.238988725813805,-173.51696617744142,13980,349525
-64.62603900419212,-64.82603900419213,-64.32603900419213,-193.7781170125764,13990,349775
-63.82002763329731,-63.720027633297306,-64.5200276332973,-192.06008289989194,14000,350025
-61.910055078619756,-62.310055078619754,-62.11005507861976,-186.33016523585928,14010,350275
-62.027918225607735,-62.12791822560773,-61.527918225607735,-185.68375467682318,14020,350525
-59.79603751336485,-61.19603751336486,-61.29603751336485,-182.28811254009457,14030,350775
-63.83620531511083,-62.73620531511083,-63.63620531511083,-190.2086159453325,14040,351025
-63.850373304846244,-62.850373304846244,-63.850373304846244,-190.55111991453873,14050,351275
-59.435756028921205,-57.435756028921205,-57.935756028921205,-174.80726808676363,14060,351525
-65.21028885358794,-63.51028885358794,-65.21028885358794,-193.93086656076383,14070,351775
-63.08515484725299,-63.48515484725298,-63.48515484725298,-190.05546454175897,14080,352025
-62.180177601072046,-61.48017760107206,-61.680177601072046,-185.34053280321615,14090,352275
-61.93283699424477,-62.83283699424477,-61.53283699424477,-186.29851098273429,14100,352525
-58.50536254777264,-59.10536254777264,-59.40536254777264,-177.01608764331792,14110,352775
-61.07840837003268,-59.87840837003269,-61.07840837003268,-182.03522511009805,14120,353025
-62.052431697698694,-62.152431697698695,-60.85243169769869,-185.0572950930961,14130,353275
-67.71877598562311,-66.6187759856231,-66.6187759856231,-200.95632795686933,14140,353525
-61.00279500243314,-59.30279500243313,-61.40279500243314,-181.70838500729943,14150,353775
-63.74218498206833,-62.74218498206833,-62.74218498206833,-189.226554946205,14160,354025
-61.46034460281114,-61.96034460281114,-60.86034460281114,-184.28103380843342,14170,354275
-59.05571111418594,-58.95571111418593,-59.15571111418594,-177.16713334255783,14180,354525
-57.17454315915798,-57.574543159157976,-57.474543159157975,-172.22362947747393,14190,354775
-55.51843932193708,-54.81843932193708,-55.01843932193708,-165.35531796581125,14200,355025
-61.269657799156676,-61.56965779915667,-61.46965779915668,-184.30897339747003,14210,355275
-52.5431396411357,-50.8431396411357,-53.0431396411357,-156.4294189234071,14220,355525
-61.49143220442969,-62.0914322044297,-62.791432204429704,-186.37429661328912,14230,355775
-57.78571584862806,-55.98571584862806,-57.88571584862806,-171.65714754588416,14240,356025
-65.30517286165086,-65.00517286165086,-67.20517286165087,-197.5155185849526,14250,356275
-66.4973830619382,-64.59738306193819,-65.79738306193819,-196.8921491858146,14260,356525
-57.77980736968016,-57.37980736968016,-56.77980736968016,-171.93942210904046,14270,356775
-58.039459061499656,-56.63945906149966,-58.039459061499656,-172.71837718449896,14280,357025
-61.79056849651149,-60.89056849651149,-61.29056849651149,-183.9717054895345,14290,357275
-63.5896757655063,-60.289675765506296,-63.9896757655063,-187.86902729651888,14300,357525
-57.248997469578384,-56.4489974695784,-56.548997469578396,-170.2469924087352,14310,357775
-62.473348778436176,-61.57334877843617,-62.27334877843617,-186.32004633530852,14320,358025
-62.25539304116179,-62.45539304116179,-61.355393041161776,-186.06617912348537,14330,358275
-60.74937637410102,-60.54937637410103,-61.64937637410103,-182.9481291223031,14340,358525
-56.16698755272866,-54.766987552728665,-56.366987552728666,-167.300962658186,14350,358775
-58.60314401366088,-59.60314401366088,-61.00314401366088,-179.20943204098265,14360,359025
-61.94431010449275,-60.34431010449275,-60.94431010449273,-183.23293031347822,14370,359275
-59.32070662207717,-58.92070662207717,-58.92070662207717,-177.16211986623154,14380,359525
-60.02293580659123,-58.62293580659123,-58.92293580659124,-177.5688074197737,14390,359775
-58.14795958849974,-59.04795958849974,-59.14795958849974,-176.34387876549923,14400,360025
-64.08527144797583,-63.885271447975825,-64.08527144797583,-192.05581434392747,14410,360275
-63.400882785130776,-63.70088278513077,-63.20088278513077,-190.30264835539234,14420,360525
-57.84405123447639,-58.044051234476385,-58.44405123447639,-174.33215370342916,14430,360775
-61.414112622181634,-62.31411262218163,-62.914112622181634,-186.6423378665449,14440,361025
-56.56820743606304,-58.16820743606304,-57.16820743606304,-171.90462230818912,14450,361275
-58.064291330015614,-58.064291330015614,-56.76429133001561,-172.89287399004684,14460,361525
-62.01310806305346,-62.01310806305346,-62.11310806305346,-186.1393241891604,14470,361775
-64.18432855126682,-64.38432855126682,-64.38432855126682,-192.95298565380045,14480,362025
-62.4717256811421,-60.87172568114208,-61.5717256811421,-184.91517704342627,14490,362275
-66.6533661017843,-65.25336610178428,-65.3533661017843,-197.26009830535287,14500,362525
-59.68329999478931,-59.38329999478931,-60.78329999478931,-179.84989998436794,14510,362775
-67.29430434080341,-66.39430434080342,-67.29430434080341,-200.98291302241023,14520,363025
-61.9405823080373,-62.5405823080373,-62.6405823080373,-187.1217469241119,14530,363275
-57.735218599959,-58.235218599959,-57.135218599959,-173.105655799877,14540,363525
-56.85846153914984,-57.15846153914985,-56.35846153914984,-170.37538461744953,14550,363775
-59.904913371357075,-60.404913371357075,-59.50491337135708,-179.8147401140712,14560,364025
-60.514350431431374,-59.31435043143138,-59.71435043143138,-179.54305129429412,14570,364275
-64.87100408823521,-62.97100408823521,-66.07100408823521,-193.91301226470563,14580,364525
-59.553604401261296,-59.65360440126129,-59.15360440126129,-178.3608132037839,14590,364775
-60.34380169124851,-61.043801691248504,-61.143801691248505,-182.5314050737455,14600,365025
-60.960478976796274,-61.16047897679628,-60.560478976796276,-182.68143693038883,14610,365275
-56.641781689964795,-56.9417816899648,-55.9417816899648,-169.5253450698944,14620,365525
-58.33396774214917,-58.53396774214917,-58.53396774214917,-175.40190322644753,14630,365775
-56.37825653092642,-56.578256530926424,-56.77825653092642,-169.7347695927793,14640,366025
-63.01218494103923,-62.812184941039234,-62.41218494103923,-188.2365548231177,14650,366275
-63.56279371827361,-63.36279371827361,-62.76279371827361,-189.68838115482083,14660,366525
-63.68500260841605,-61.88500260841604,-63.98500260841604,-189.5550078252481,14670,366775
-64.01068448443077,-64.31068448443077,-64.51068448443077,-192.8320534532923,14680,367025
-55.222478635928,-55.32247863592799,-55.422478635927995,-165.967435907784,14690,367275
-59.606293534398745,-59.50629353439874,-59.30629353439876,-178.41888060319624,14700,367525
-58.88157498020397,-57.78157498020397,-57.48157498020397,-174.14472494061192,14710,367775
-63.81501414173906,-63.71501414173906,-63.415014141739064,-190.9450424252172,14720,368025
-60.102595013912754,-60.10259501391276,-60.302595013912764,-180.5077850417383,14730,368275
-56.63405834713169,-56.13405834713169,-56.43405834713169,-169.20217504139507,14740,368525
-64.49877762095407,-62.79877762095407,-63.99877762095407,-191.29633286286222,14750,368775
-65.60302030527723,-65.90302030527722,-65.90302030527722,-197.40906091583165,14760,369025
-62.53430334149819,-62.334303341498185,-59.73430334149818,-184.60291002449455,14770,369275
-54.978440162314996,-54.77844016231499,-55.378440162314995,-165.13532048694498,14780,369525
-64.49369198370817,-64.69369198370818,-64.79369198370817,-193.98107595112452,14790,369775
-66.09250187580064,-64.69250187580063,-65.89250187580063,-196.6775056274019,14800,370025
-59.129235119748884,-58.629235119748884,-57.42923511974889,-175.18770535924665,14810,370275
-60.284703830901435,-60.184703830901434,-59.88470383090144,-180.3541114927043,14820,370525
-63.98966864542471,-63.6896686454247,-62.6896686454247,-190.3690059362741,14830,370775
-68.20518714853696,-68.00518714853696,-66.10518714853697,-202.31556144561088,14840,371025
-62.85299723055433,-63.45299723055433,-62.25299723055433,-188.558991691663,14850,371275
-61.36249589869597,-61.26249589869597,-60.662495898695965,-183.2874876960879,14860,371525
-63.84065356378477,-62.54065356378477,-63.14065356378477,-189.5219606913543,14870,371775
-63.208358173342276,-62.30835817334228,-61.608358173342275,-187.12507452002683,14880,372025
-61.19384557761796,-59.39384557761797,-60.99384557761796,-181.58153673285386,14890,372275
-68.04514779937077,-64.34514779937078,-67.44514779937077,-199.83544339811232,14900,372525
-58.801317715029654,-61.60131771502965,-60.901317715029656,-181.30395314508897,14910,372775
-61.78432368157737,-62.584323681577374,-61.88432368157737,-186.2529710447321,14920,373025
-65.52166691366897,-64.22166691366895,-64.62166691366896,-194.3650007410069,14930,373275
-61.58433522862989,-63.28433522862989,-62.78433522862989,-187.6530056858897,14940,373525
-64.44369252642907,-66.54369252642907,-65.44369252642905,-196.4310775792872,14950,373775
-64.54983675926857,-63.949836759268564,-63.74983675926857,-192.2495102778057,14960,374025
-59.41321381742271,-59.213213817422705,-58.81321381742271,-177.43964145226812,14970,374275
-56.254964409735464,-56.554964409735454,-56.85496440973545,-169.66489322920637,14980,374525
-63.62054616305577,-62.52054616305577,-63.72054616305577,-189.86163848916732,14990,374775
-63.67618635075481,-65.87618635075481,-64.37618635075481,-193.92855905226443,15000,375025
-63.436282390899564,-63.03628239089958,-64.03628239089957,-190.50884717269872,15010,375275
-63.51800021120729,-63.1180002112073,-64.81800021120728,-191.4540006336219,15020,375525
-59.18641395596334,-59.786413955963326,-59.686413955963324,-178.65924186789,15030,375775
-61.320015619443666,-60.820015619443666,-61.42001561944367,-183.560046858331,15040,376025
-57.168477376624516,-58.068477376624514,-58.068477376624514,-173.30543212987354,15050,376275
-57.19889300660291,-56.898893006602904,-57.59889300660291,-171.69667901980873,15060,376525
-56.68581315298559,-56.38581315298559,-56.78581315298559,-169.85743945895678,15070,376775
-62.46074166489727,-61.66074166489727,-62.56074166489727,-186.6822249946918,15080,377025
-61.60742348079697,-60.907423480796965,-61.60742348079697,-184.12227044239089,15090,377275
-61.791492685593575,-60.69149268559359,-61.49149268559357,-183.97447805678075,15100,377525
-61.54554755365058,-60.845547553650576,-61.04554755365058,-183.43664266095175,15110,377775
-64.84297768651072,-64.84297768651072,-64.24297768651073,-193.92893305953217,15120,378025
-59.874726601454014,-59.27472660145402,-59.27472660145402,-178.42417980436204,15130,378275
-64.94232605119186,-65.24232605119185,-65.24232605119185,-195.42697815357556,15140,378525
-59.7680388088231,-59.8680388088231,-58.7680388088231,-178.4041164264693,15150,378775
-64.27982298051764,-64.27982298051764,-61.97982298051763,-190.5394689415529,15160,379025
-60.66162732764934,-59.16162732764934,-59.361627327649344,-179.18488198294804,15170,379275
-64.46802253819205,-65.56802253819204,-65.26802253819204,-195.30406761457613,15180,379525
-60.595642617646696,-61.1956426176467,-60.6956426176467,-182.48692785294008,15190,379775
-66.03974254912741,-65.53974254912741,-65.93974254912742,-197.51922764738225,15200,380025
-60.55580400225947,-59.55580400225947,-60.65580400225947,-180.76741200677841,15210,380275
-57.226999379307905,-56.626999379307904,-56.4269993793079,-170.28099813792372,15220,380525
-62.35647201289457,-61.156472012894575,-62.056472012894574,-185.56941603868373,15230,380775
-67.24606508591589,-67.74606508591589,-66.44606508591589,-201.43819525774768,15240,381025
-64.0396398022073,-64.0396398022073,-64.23963980220731,-192.31891940662192,15250,381275
-59.257365597256026,-58.95736559725602,-59.55736559725602,-177.7720967917681,15260,381525
-64.80409389435573,-64.80409389435573,-65.20409389435574,-194.8122816830672,15270,381775
-58.93869868339336,-58.138698683393365,-58.93869868339336,-176.0160960501801,15280,382025
-60.69767716262,-60.797677162620005,-60.897677162620006,-182.39303148786001,15290,382275
-57.810095154658896,-57.91009515465889,-57.91009515465889,-173.6302854639767,15300,382525
-60.75132680961735,-61.351326809617355,-61.05132680961735,-183.15398042885207,15310,382775
-64.45128673504203,-64.45128673504203,-63.65128673504203,-192.55386020512609,15320,383025
-59.822684197162744,-60.72268419716274,-59.822684197162744,-180.36805259148824,15330,383275
-60.022097169938185,-59.522097169938185,-58.42209716993818,-177.96629150981454,15340,383525
-58.153518364356536,-59.15351836435652,-58.65351836435652,-175.96055509306956,15350,383775
-60.95226393113758,-59.75226393113758,-61.25226393113758,-181.95679179341272,15360,384025
-61.81133990006409,-63.91133990006408,-61.5113399000641,-187.23401970019228,15370,384275
-63.39528824202544,-63.695288242025434,-63.795288242025435,-190.8858647260763,15380,384525
-59.25158686624551,-59.25158686624551,-60.25158686624551,-178.75476059873654,15390,384775
-64.75035148918066,-62.85035148918066,-64.75035148918066,-192.35105446754199,15400,385025
-65.49194138508004,-65.49194138508004,-64.49194138508003,-195.4758241552401,15410,385275
-59.921942152583334,-58.32194215258333,-60.021942152583335,-178.26582645775002,15420,385525
-62.8405814187425,-61.0405814187425,-62.5405814187425,-186.4217442562275,15430,385775
-62.220979320006826,-61.720979320006826,-60.620979320006825,-184.56293796002046,15440,386025
-63.340391272247885,-62.740391272247884,-63.64039127224788,-189.72117381674366,15450,386275
-64.36508501743884,-65.26508501743885,-63.365085017438844,-192.99525505231654,15460,386525
-60.6480561075871,-61.248056107587104,-59.6480561075871,-181.54416832276132,15470,386775
-65.13392133564112,-64.93392133564112,-66.33392133564112,-196.40176400692334,15480,387025
-61.79586283265313,-61.09586283265313,-59.99586283265313,-182.8875884979594,15490,387275
-65.24035010751977,-64.64035010751977,-64.14035010751977,-194.02105032255932,15500,387525
-59.863717213999166,-59.763717213999165,-58.263717213999165,-177.8911516419975,15510,387775
-63.50577094900839,-63.50577094900839,-63.80577094900839,-190.81731284702516,15520,388025
-63.03123994532674,-61.43123994532675,-62.03123994532675,-186.49371983598024,15530,388275
-67.60971945091367,-68.00971945091366,-67.60971945091367,-203.229158352741,15540,388525
-55.26341445739952,-55.963414457399516,-54.56341445739952,-165.79024337219855,15550,388775
-66.85257767707452,-66.55257767707452,-67.65257767707452,-201.05773303122356,15560,389025
-59.873340402914096,-59.67334040291409,-59.4733404029141,-179.0200212087423,15570,389275
-63.169861652300334,-63.76986165230032,-63.569861652300325,-190.50958495690097,15580,389525
-60.336570922460304,-57.936570922460305,-60.53657092246031,-178.80971276738092,15590,389775
-56.36398290876529,-56.563982908765276,-56.963982908765274,-169.89194872629582,15600,390025
-68.5152017762228,-67.4152017762228,-67.9152017762228,-203.8456053286684,15610,390275
-60.42686046745941,-58.72686046745942,-59.82686046745941,-178.98058140237825,15620,390525
-60.09087445021056,-60.89087445021056,-59.29087445021056,-180.2726233506317,15630,390775
-59.36969852316922,-58.86969852316922,-59.169698523169224,-177.40909556950766,15640,391025
-60.00725872608799,-60.00725872608799,-58.60725872608799,-178.62177617826396,15650,391275
-57.45918065931685,-55.45918065931685,-57.05918065931685,-169.97754197795055,15660,391525
-63.847340847665365,-63.74734084766536,-63.94734084766536,-191.54202254299608,15670,391775
-63.178918340010114,-64.4789183400101,-61.47891834001011,-189.13675502003034,15680,392025
-66.81914949073858,-67.21914949073859,-66.31914949073858,-200.35744847221576,15690,392275
-61.8383512403512,-60.1383512403512,-62.5383512403512,-184.5150537210536,15700,392525
-60.449261460118166,-63.449261460118166,-63.54926146011817,-187.4477843803545,15710,392775
-71.47910661562575,-71.87910661562573,-71.57910661562573,-214.9373198468772,15720,393025
-61.7944398497217,-61.094439849721695,-61.8944398497217,-184.7833195491651,15730,393275
-70.09019594976485,-70.39019594976484,-68.49019594976485,-208.97058784929453,15740,393525
-62.95637178245196,-63.05637178245196,-61.25637178245196,-187.26911534735586,15750,393775
-64.86600766835932,-64.06600766835932,-63.56600766835932,-192.49802300507795,15760,394025
-67.50834635859778,-66.90834635859778,-65.00834635859778,-199.42503907579334,15770,394275
-60.84481655350821,-60.244816553508215,-58.644816553508214,-179.73444966052463,15780,394525
-64.56644996605478,-64.86644996605477,-64.06644996605478,-193.49934989816433,15790,394775
-65.4383269176121,-64.9383269176121,-65.13832691761209,-195.5149807528363,15800,395025
-58.49227997624354,-58.892279976243536,-55.892279976243536,-173.27683992873062,15810,395275
-54.703573359857764,-55.20357335985777,-54.70357335985777,-164.61072007957333,15820,395525
-63.89039366253594,-64.09039366253594,-61.89039366253594,-189.87118098760783,15830,395775
-58.75492677791524,-58.05492677791524,-59.25492677791524,-176.06478033374572,15840,396025
-65.3411240375883,-65.2411240375883,-64.7411240375883,-195.3233721127649,15850,396275
-60.66157147191463,-61.26157147191462,-59.461571471914624,-181.38471441574387,15860,396525
-60.15642413343797,-60.356424133437976,-57.256424133437974,-177.76927240031392,15870,396775
-58.425941534671175,-59.525941534671176,-58.32594153467117,-176.27782460401355,15880,397025
-64.5367461527748,-64.8367461527748,-64.2367461527748,-193.6102384583244,15890,397275
-58.55296354699904,-58.45296354699904,-58.45296354699904,-175.4588906409971,15900,397525
-63.40619279357617,-64.10619279357617,-63.806192793576166,-191.31857838072852,15910,397775
-69.28560485697157,-69.08560485697157,-67.98560485697158,-206.35681457091474,15920,398025
-63.0518711243688,-62.9518711243688,-63.251871124368805,-189.25561337310643,15930,398275
-63.91861128764631,-63.818611287646306,-62.41861128764631,-190.15583386293892,15940,398525
-64.96127066086119,-66.76127066086119,-64.16127066086119,-195.88381198258358,15950,398775
-65.43833572778388,-64.53833572778387,-65.63833572778387,-195.61500718335162,15960,399025
-61.17650944012637,-61.87650944012637,-61.67650944012637,-184.7295283203791,15970,399275
-62.270953590932905,-61.9709535909329,-62.8709535909329,-187.11286077279868,15980,399525
-63.2294009742209,-63.929400974220904,-62.7294009742209,-189.8882029226627,15990,399775
-62.85188231046463,-63.35188231046463,-63.35188231046463,-189.5556469313939,16000,400025
-66.48536717002449,-65.98536717002449,-63.985367170024496,-196.45610151007344,16010,400275
-69.40585580913871,-68.5058558091387,-70.5058558091387,-208.41756742741615,16020,400525
-66.20646256030041,-66.3064625603004,-65.20646256030041,-197.7193876809012,16030,400775
-61.141810056496794,-62.9418100564968,-62.241810056496796,-186.3254301694904,16040,401025
-63.263932807761535,-63.06393280776153,-61.763932807761535,-188.09179842328462,16050,401275
-63.45607446578424,-63.25607446578424,-62.15607446578424,-188.86822339735272,16060,401525
-63.592078374843275,-64.19207837484328,-64.39207837484328,-192.17623512452982,16070,401775
-62.87184271586591,-63.47184271586591,-63.07184271586591,-189.41552814759774,16080,402025
-62.444396085358335,-62.444396085358335,-62.444396085358335,-187.333188256075,16090,402275
-66.81516848929644,-64.11516848929644,-66.91516848929643,-197.8455054678893,16100,402525
-66.93410238565727,-64.93410238565727,-67.83410238565727,-199.7023071569718,16110,402775
-64.3395017220635,-64.1395017220635,-63.23950172206351,-191.7185051661905,16120,403025
-58.92435514364554,-60.72435514364554,-60.92435514364554,-180.57306543093662,16130,403275
-63.989558026193706,-64.58955802619371,-63.58955802619371,-192.16867407858112,16140,403525
-63.59510910780676,-63.09510910780676,-63.695109107806765,-190.38532732342028,16150,403775
-61.17353280845689,-61.17353280845689,-59.67353280845689,-182.02059842537068,16160,404025
-67.85512912640237,-69.55512912640238,-68.45512912640237,-205.86538737920714,16170,404275
