Return,total_numsteps
-2.1679246,63
-2.5914915,64
-2.898541,65
-2.9753587,66
-3.0312726,67
-3.5145073,68
-3.771618,69
-4.51387,70
-4.8005614,71
-5.0540304,72
-5.3112206,73
-5.509703,74
-5.7279525,75
-5.871221,76
-6.0509586,77
-5.8369985,78
-5.8520885,79
-5.854722,80
-6.1028795,81
-6.057351,82
-6.112621,83
-6.2721496,84
-6.1613755,85
-6.107651,86
-5.8980904,87
-6.1187205,88
-6.0445614,89
-6.251177,90
-6.3374767,91
-7.0065126,92
-6.980706,93
-7.046674,94
-6.931695,95
-6.9875765,96
-6.620706,97
-7.26012,98
-7.3455772,99
-7.5975084,100
-7.6729064,101
-7.7185373,102
-7.7164383,103
-8.10141,104
-7.8590775,105
-7.6609893,106
-7.899835,107
-8.009244,108
-8.146983,109
-7.9266953,110
-8.027323,111
-8.081156,112
-8.55342,113
-7.5229435,114
-5.8195686,115
-5.454462,116
-3.9256687,117
-2.7162266,118
-4.6403217,119
-4.1893444,120
-0.90176964,121
-1.3199978,122
-1.8724861,123
-0.94367695,124
-0.36876106,125
-1.2281284,126
-0.8828449,127
1.8108816,128
-0.1504898,129
1.0491028,130
3.9095612,131
3.9785995,132
5.574145,133
5.9028063,134
5.5969334,135
4.740708,136
4.506272,137
5.1963487,138
4.4550614,139
3.347104,140
4.214264,141
6.403366,142
3.5756826,143
5.03228,144
4.4877133,145
5.430114,146
5.219084,147
6.814527,148
5.861621,149
7.0097914,150
8.481522,151
8.688907,152
8.131645,153
8.734617,154
8.058033,155
8.501003,156
9.531068,157
9.448835,158
9.727112,159
9.515272,160
9.356497,161
9.133064,162
8.954049,163
9.091975,164
9.09085,165
9.191452,166
8.901715,167
8.082224,168
7.9725084,169
7.5325933,170
6.9108353,171
6.3042755,172
6.1852508,173
6.667638,174
5.9616485,175
5.1123323,176
5.20687,177
3.89854,178
2.9980378,179
2.637795,180
3.2554135,181
2.897592,182
1.371007,183
2.297461,184
2.097848,185
3.2312799,186
1.4693375,187
-0.34848595,188
-0.89715767,189
-1.4622974,190
-0.07843208,191
0.042312622,192
-2.2257557,193
-2.930708,194
-4.661477,195
-3.1024714,196
-5.806368,197
-7.8143253,198
-7.13435,199
-8.390121,200
-5.1995964,201
-4.661274,202
-4.6424913,203
-4.1558075,204
-7.4532833,205
-7.3634872,206
-9.470846,207
-8.635319,208
-10.605833,209
-11.422165,210
-11.149353,211
-11.342421,212
-14.00281,213
-14.953033,214
-17.318895,215
-16.87333,216
-15.321243,217
-14.267532,218
-16.290188,219
-17.605585,220
-16.853975,221
-18.561878,222
-20.345861,223
-20.519493,224
