Play 1,Play 2,Return,total_numsteps
0.8156062,0.7064123,-5.900837,258
0.74028707,0.655455,-5.7720056,259
0.6676937,0.6610283,-5.7039995,260
0.70896244,0.64792866,-5.7325644,261
0.7245554,0.6072418,-5.707706,262
0.8963145,0.60149,-5.879397,263
1.0061516,0.58985585,-5.984031,264
1.1227973,0.482261,-6.003896,265
1.3115894,0.24305172,-5.984511,266
1.3173158,0.028578935,-5.795119,267
1.4843502,-0.060898133,-5.905914,268
1.1883537,-0.016143326,-5.6119595,269
1.26934,0.20922765,-5.905838,270
1.2815483,0.488268,-6.184794,271
1.3124595,0.72526747,-6.45563,272
1.3103898,0.8382029,-6.5693893,273
1.3059233,0.8532047,-6.5799713,274
1.2288742,0.81255186,-6.451967,275
1.1038036,0.7683586,-6.269367,276
0.9839555,0.735249,-6.1067386,277
0.85248053,0.7116962,-5.944444,278
0.60825,0.68892175,-5.67256,279
0.46723917,0.76763386,-5.613894,280
0.42624918,0.8700541,-5.6801524,281
0.45991358,0.88698435,-5.7304215,282
0.59566283,0.81252426,-5.78639,283
0.77006376,0.79403096,-5.9435053,284
1.1026846,0.78470594,-6.2849402,285
1.4022162,0.7730174,-6.6058764,286
1.4384205,0.8046469,-6.6797495,287
1.6107895,0.89134455,-6.9698195,288
1.5603209,1.0205479,-7.0475383,289
1.6792173,1.1012024,-7.274366,290
1.7130167,1.1691668,-7.388729,291
1.5294026,1.2448646,-7.2561274,292
1.4176022,1.3119918,-7.2023873,293
1.2742358,1.3190974,-7.0486255,294
1.1802487,1.324446,-6.950586,295
0.9994352,1.3355653,-6.767344,296
1.0100002,1.3793552,-6.828113,297
0.9529662,1.41028,-6.8026223,298
0.9310739,1.3939154,-6.7608705,299
1.0762631,1.373405,-6.8925567,300
1.2593187,1.3371737,-7.0523424,301
1.4997547,1.2551658,-7.233237,302
1.5709329,1.1432967,-7.1926446,303
1.7420863,0.97863626,-7.217762,304
1.5601854,0.72484624,-6.7386575,305
1.2979947,0.5724995,-6.285999,306
1.1787083,0.4152797,-6.00015,307
1.2609725,0.47660947,-6.150491,308
1.1262593,0.6254038,-6.148998,309
0.9660933,0.73657703,-6.0891185,310
0.8669588,0.9230883,-6.178149,311
0.8892591,1.0447867,-6.3309174,312
0.86320066,1.2287028,-6.5043426,313
0.87475276,1.408838,-6.7187495,314
1.0966064,1.4806746,-7.0371337,315
1.342546,1.4760263,-7.303716,316
1.5089278,1.459489,-7.474768,317
1.6532753,1.4189829,-7.597281,318
1.7966789,1.3256285,-7.66297,319
2.0534513,1.214742,-7.855484,320
2.301552,1.1112038,-8.0586195,321
2.3069963,1.0592523,-8.009487,322
2.0499735,1.0226705,-7.6421943,323
2.0121956,0.99503094,-7.5654473,324
1.7827022,1.036482,-7.328369,325
1.7182626,1.0617982,-7.2782626,326
1.5748442,1.1887739,-7.2470675,327
1.4265869,1.2822391,-7.179338,328
1.2242899,1.3332436,-7.0090456,329
0.9824094,1.4838468,-6.918177,330
0.8463854,1.623215,-6.937528,331
0.7518898,1.6545968,-6.8771462,332
0.76309556,1.77235,-7.0291553,333
0.82298195,1.754198,-7.069005,334
0.82330054,1.8273599,-7.15766,335
0.90083957,1.7745566,-7.174625,336
0.9271537,1.7675669,-7.1938767,337
1.0560607,1.7907343,-7.3591065,338
1.2423753,1.8056879,-7.5808563,339
1.5205407,1.8201525,-7.9139495,340
1.6123843,1.8244493,-8.026377,341
1.6351435,1.7794371,-7.9987464,342
1.6212361,1.7667855,-7.967125,343
1.7401736,1.6456163,-7.9639244,344
1.7063676,1.5123568,-7.767658,345
1.6844459,1.5201466,-7.750589,346
1.4195757,1.5506232,-7.4774766,347
1.2907429,1.6200202,-7.4131656,348
1.0781828,1.6931071,-7.2659545,349
1.0028228,1.7071099,-7.2017074,350
1.0489779,1.7158121,-7.261535,351
1.0737171,1.5845813,-7.1330447,352
1.1174364,1.5079856,-7.0912805,353
1.2395107,1.5549349,-7.2798815,354
1.314562,1.5623595,-7.3722887,355
1.434735,1.5586894,-7.504196,356
1.5479417,1.5702689,-7.648352,357
1.6500955,1.5781325,-7.7773867,358
1.6860627,1.5272285,-7.760724,359
1.7132702,1.349993,-7.590257,360
1.4485376,1.0769324,-6.978911,361
1.3782983,0.836627,-6.6443467,362
1.1736354,0.6671926,-6.242742,363
1.0388232,0.7075209,-6.1371717,364
0.9475087,0.6939769,-6.026154,365
0.9051123,0.7897781,-6.0792785,366
0.89999413,0.8988946,-6.1872787,367
0.8611116,1.0467134,-6.3035884,368
0.78347015,1.2443724,-6.439174,369
0.7120022,1.3908873,-6.530703,370
0.68891704,1.4724541,-6.600572,371
0.7236973,1.5485804,-6.7239656,372
0.78204066,1.6194403,-6.8665757,373
0.88414013,1.6876817,-7.0531726,374
1.0221701,1.7221227,-7.2403083,375
1.1852555,1.7131983,-7.406615,376
1.3540146,1.7629737,-7.65434,377
1.5243745,1.8272109,-7.9269576,378
1.6349702,1.9118278,-8.159662,379
1.7977107,2.0427985,-8.516434,380
1.9867741,2.212293,-6.8508415,381
2.1581862,2.3338327,-5.184354,382
2.245552,2.351695,-4.600502,383
2.1958103,2.255755,-5.3943605,384
2.0554714,2.1485074,-6.801258,385
1.8954331,2.0879111,-8.118599,386
1.7717216,2.0270047,-8.465335,387
1.4725744,2.004154,-8.084658,388
1.1938872,1.9804842,-7.7414584,389
1.0805491,2.0565162,-7.712667,390
1.0008938,2.1611166,-7.759317,391
0.96177197,2.2091196,-7.7790346,392
0.99044526,2.1956215,-7.7922134,393
1.0860329,2.1357698,-7.8185782,394
1.2316124,2.0333416,-7.848967,395
1.3403159,2.0043864,-7.9343143,396
1.5608187,2.0055666,-8.188649,397
1.7561958,2.0680723,-8.498118,398
1.8559252,2.0906303,-8.34964,399
2.0400443,2.10315,-7.153078,400
2.2367435,2.0863266,-6.12508,401
2.2278757,2.0038686,-6.661476,402
2.0338929,1.954518,-8.072754,403
1.8470823,1.9957325,-8.517583,404
1.6348336,2.0842907,-8.374061,405
1.5880759,2.1832266,-8.444577,406
1.707529,2.2752533,-8.264608,407
1.6693285,2.2853107,-8.462912,408
1.7856567,2.3108351,-7.56361,409
1.7387115,2.2930288,-7.9636955,410
1.4054359,2.3207662,-8.410954,411
1.3166621,2.320089,-8.309683,412
1.2466888,2.3123488,-8.221473,413
1.2504866,2.296223,-8.204751,414
1.1338159,2.296872,-8.077159,415
1.1877965,2.3172402,-8.162742,416
1.2851467,2.3525035,-8.316656,417
1.2170467,2.4028077,-8.306953,418
1.1490276,2.380004,-8.202222,419
1.4018856,2.4367735,-8.559089,420
1.3751857,2.45715,-8.55574,421
1.5971601,2.542437,-7.6189346,422
1.6909451,2.6326392,-6.554241,423
1.6994585,2.628214,-6.518944,424
1.737377,2.589773,-6.453903,425
1.8682836,2.6221886,-5.4616337,426
1.9633471,2.6456609,-4.7641745,427
2.022288,2.659935,-4.3426723,428
2.2502043,2.6593857,-3.0398521,429
2.290384,2.6030424,-3.0874243,430
2.2202172,2.42583,-4.353544,431
2.024191,2.2826197,-6.2395954,432
1.9475676,2.217252,-7.0610313,433
1.8738514,2.203764,-7.5917416,434
1.7502826,2.0583794,-8.478847,435
1.5718728,2.0083442,-8.205012,436
1.230345,2.0535295,-7.8728423,437
1.0404139,1.9351518,-7.518483,438
0.7708032,1.8893805,-7.1791763,439
0.58592606,1.8655914,-6.96346,440
0.45125294,1.920967,-6.8991942,441
0.3150427,1.9849074,-6.847876,442
0.11862925,2.102165,-6.8125443,443
0.013037968,2.1645148,-6.7965174,444
0.01605704,2.1693606,-6.805383,445
0.06977968,2.2587373,-6.9681726,446
0.2214876,2.3841436,-7.2701783,447
0.3574033,2.5554447,-7.625468,448
0.6202829,2.782228,-8.191169,449
0.8674241,2.797047,-8.464053,450
1.0785664,2.7849994,-8.671573,451
1.3848113,2.6548624,-8.56926,452
1.7080543,2.4620876,-7.2779045,453
2.0728102,2.363791,-5.518038,454
2.5673785,2.2395024,-3.5379944,455
2.6656618,2.15654,-3.5344,456
2.627492,2.0815878,-4.1459246,457
2.485588,1.9999677,-5.322462,458
2.5316212,1.9365094,-5.477868,459
2.3448017,1.9705884,-6.227413,460
2.0370002,2.0143652,-7.6933823,461
1.918202,2.092629,-7.950287,462
1.6474917,2.19659,-8.53156,463
1.3942033,2.2474442,-8.303225,464
1.2995363,2.3154905,-8.284494,465
1.1853874,2.3920553,-8.257912,466
1.2478652,2.3977094,-8.3343935,467
1.2620122,2.3714974,-8.315714,468
1.2409464,2.2801013,-8.17327,469
1.4253606,2.1673627,-8.236119,470
1.3681387,2.1376119,-8.133217,471
1.5301173,2.1995525,-8.397865,472
1.6800051,2.2075758,-8.584144,473
1.9958446,2.2389,-6.6486244,474
2.1383982,2.3086462,-5.43215,475
2.4002578,2.40128,-3.5120049,476
2.3970025,2.5271287,-2.890688,477
2.3768868,2.5960412,-2.6597404,478
2.0683188,2.643443,-4.148115,479
2.0700183,2.5835884,-4.4238377,480
2.142325,2.6000478,-3.926077,481
2.1992283,2.6507764,-3.3631744,482
2.4062843,2.686685,-2.0787868,483
2.4663,2.618437,-2.0914783,484
2.3169951,2.5739455,-3.0842552,485
2.0769935,2.493514,-4.826439,486
1.9741614,2.483144,-5.490263,487
1.7995209,2.3950272,-7.0289497,488
1.599983,2.2864532,-8.591304,489
1.5349555,2.285189,-8.513743,490
1.643541,2.2101674,-8.54428,491
1.7714753,2.155505,-8.514523,492
1.8378288,2.095824,-8.433567,493
2.038357,2.080835,-7.2928524,494
2.2613263,2.0751688,-6.05497,495
2.5490966,2.1793213,-3.9631557,496
2.8687043,2.2163558,-2.2910957,497
3.094067,2.226945,-1.3224144,498
3.2182846,2.249367,-0.74049187,499
3.1814356,2.228038,-0.99094963,500
2.9431,2.252843,-1.77771,501
2.6370082,2.301617,-2.8650017,502
2.287375,2.3575413,-4.3409224,503
2.0079765,2.4261358,-5.5769815,504
1.8031429,2.5533106,-6.2061844,505
1.5500365,2.6500428,-7.424547,506
1.3420249,2.7709875,-8.349279,507
1.1148975,2.7950106,-8.724815,508
1.1146089,2.7799683,-8.703676,509
1.1347141,2.849622,-8.822336,510
1.1805353,2.8702621,-8.901338,511
1.2830167,2.9345915,-8.081877,512
1.4453888,2.899602,-7.046932,513
1.7441279,2.867409,-5.148649,514
1.9667783,2.8394723,-3.8683138,515
2.229611,2.680364,-3.055767,516
2.4113836,2.7132318,-1.9302435,517
2.6093104,2.639207,-1.2887411,518
2.8480062,2.298449,-1.9294548,519
2.8847075,2.088203,-2.9530249,520
2.89881,1.8680444,-4.224146,521
2.9075673,1.8400694,-4.3634367,522
2.7569308,2.0217226,-3.901495,523
2.6914477,1.9272162,-4.7714148,524
2.7424722,2.1773605,-3.0637255,525
2.9560137,2.2114434,-1.953928,526
3.0446477,2.2961826,-1.1340313,527
2.9513204,2.3917751,-0.9999256,528
2.8105454,2.5227678,-0.9303913,529
2.7184258,2.5629535,-1.1447773,530
2.5866208,2.5764413,-1.6980362,531
2.3983316,2.6068878,-2.4956646,532
2.2178137,2.620215,-3.4039373,533
2.0984437,2.6523778,-3.930358,534
2.0757072,2.7844596,-3.4601078,535
2.0463424,2.9357815,-2.9850922,536
2.2134657,3.0177567,-1.6940613,537
2.319065,3.0970883,-0.80848503,538
2.4589825,3.1648624,0.17549992,539
2.5108652,3.3109033,0.95116043,540
2.5246997,3.3031116,0.9934578,541
2.5059528,3.2364404,0.6695862,542
2.6327503,3.2928767,1.4818592,543
2.6650968,3.2586095,1.5157862,544
2.5981274,3.2617643,1.2095451,545
2.7063055,3.2329056,1.6163425,546
3.0536249,3.195037,2.953732,547
2.9731104,3.2054672,2.671371,548
3.040073,3.2076385,2.946126,549
2.9353044,3.1070626,2.15382,550
3.008757,3.0532384,2.245071,551
2.8903909,2.8233132,0.8115845,552
2.658986,2.5243187,-1.6093445,553
2.4567742,2.142144,-4.635338,554
2.2508347,1.665026,-8.62197,555
1.994066,1.3570099,-7.940314,556
1.7877234,1.1946031,-7.506337,557
1.5867875,1.308775,-7.3943477,558
1.6342573,1.4685662,-7.6316195,559
1.5989296,1.699431,-7.860288,560
1.6890833,1.886058,-8.192145,561
1.5673513,2.053196,-8.255794,562
1.7268493,2.2910523,-8.051912,563
1.8957244,2.5409868,-5.6832743,564
2.0691211,2.7191057,-3.79253,565
2.131811,2.8535678,-2.8336802,566
2.2165623,2.844372,-2.3942575,567
2.1931853,2.84023,-2.5428152,568
2.0370145,2.7636278,-3.7806444,569
1.9156196,2.554381,-5.4944553,570
1.5844368,2.4773486,-8.029842,571
1.368952,2.417455,-8.496194,572
1.1718016,2.5231113,-8.416741,573
1.233139,2.5109456,-8.468118,574
1.2703513,2.506087,-8.502993,575
1.2441158,2.6740284,-8.7004175,576
1.3202924,2.6712892,-8.781758,577
1.3862939,2.7580123,-8.085381,578
1.5439775,2.8680527,-6.489292,579
1.8927951,2.977326,-3.7459326,580
2.0499568,2.9926887,-2.7320538,581
2.0966914,2.9636002,-2.576126,582
1.9885011,2.921357,-3.389883,583
1.8642353,2.842406,-4.4882317,584
1.7276781,2.680448,-6.0884113,585
1.4313198,2.622359,-8.388657,586
1.2635388,2.3983824,-8.35271,587
1.2355585,2.2025611,-8.067474,588
1.2771437,2.0450926,-7.914299,589
1.3429273,1.9114231,-7.8222666,590
1.4447405,1.8960983,-7.9191866,591
1.5052034,1.9153787,-8.012456,592
1.6365683,1.9429171,-8.199834,593
1.8610547,1.999719,-8.539568,594
1.8401517,2.058588,-8.587674,595
1.9368153,2.1567163,-7.4673615,596
2.0083354,2.248461,-6.521023,597
2.0603666,2.2987459,-5.938218,598
2.1369627,2.3645468,-5.1425962,599
2.290338,2.4240754,-3.9776554,600
2.2333999,2.4979541,-3.9143095,601
2.2889934,2.56779,-3.2652016,602
2.357156,2.6232715,-2.633463,603
2.3127515,2.5936966,-3.0116005,604
2.478085,2.6420255,-1.9200993,605
2.6612563,2.729323,-0.6256962,606
3.0233052,2.8029156,1.2654972,607
3.2367208,2.8481758,2.260499,608
3.1154695,2.8363917,1.7673435,609
2.9016771,2.9014044,1.1929379,610
2.6362329,3.0369666,0.5591049,611
2.4020758,3.0152295,-0.68852425,612
2.2139673,3.063023,-1.5138578,613
2.0592837,3.0733633,-2.3597412,614
2.0147505,3.017104,-2.8435917,615
2.1115763,3.009641,-2.3045216,616
2.1065645,3.0293837,-2.2552977,617
2.043245,3.0053253,-2.7211266,618
2.1594718,3.022337,-1.9797516,619
2.4281204,3.0814247,-0.295496,620
2.6847055,3.0626643,0.8861418,621
2.8049147,3.141953,1.7292614,622
2.9012535,3.1333258,2.1107903,623
2.9918213,3.02954,2.084506,624
2.932375,2.9580054,1.5551853,625
2.6569843,2.8697135,-0.027842522,626
2.4590406,2.8511105,-1.0742006,627
2.1784391,2.880492,-2.4535198,628
1.9492931,2.8702142,-3.8428001,629
1.5912852,2.7374122,-6.73864,630
1.5853943,2.640921,-7.224785,631
1.5804964,2.562819,-7.6328564,632
1.4709483,2.4776206,-8.692264,633
1.4779867,2.3681295,-8.555881,634
1.6030424,2.2412,-8.536458,635
1.8782508,2.1252432,-8.009544,636
1.9167114,2.0697443,-8.093067,637
2.0744042,2.0550153,-7.232044,638
2.207649,2.061584,-6.431513,639
2.31608,2.092991,-5.654127,640
2.5703738,2.169458,-3.9150524,641
2.6829834,2.1582735,-3.4439754,642
2.6262407,2.254898,-3.1703176,643
2.587459,2.301091,-3.1044636,644
2.5810528,2.3687284,-2.7748957,645
2.3472517,2.3916621,-3.8404999,646
2.3665652,2.483353,-3.2684917,647
2.2851486,2.55801,-3.3337326,648
2.0954444,2.753593,-3.482788,649
2.0461812,2.863301,-3.2905273,650
1.9604963,3.0893407,-2.8892002,651
1.9367653,3.159111,-2.7722797,652
1.9386775,3.172734,-2.710596,653
1.8434734,3.0811217,-3.6457539,654
1.7697768,2.977662,-4.524192,655
1.682565,2.8453853,-5.6477394,656
1.6515421,2.8502085,-5.8337727,657
1.6041639,2.9074671,-5.9103966,658
1.5392058,2.870178,-6.513239,659
1.4864421,2.949928,-6.547884,660
1.48737,2.9524279,-6.5311203,661
1.5974331,2.908113,-5.953453,662
1.7541158,2.832851,-5.232299,663
1.9540496,2.7911596,-4.15679,664
2.1638463,2.7107124,-3.284605,665
2.3606691,2.6257744,-2.603014,666
2.447877,2.4635344,-2.946991,667
2.3823457,2.2896433,-4.198148,668
2.2083993,2.068685,-6.385643,669
2.1954734,1.9994391,-6.8687344,670
2.1530485,1.88694,-7.796276,671
2.2333927,1.8552923,-7.5433025,672
2.0924363,1.9284854,-7.88813,673
1.9707165,1.9563211,-8.44054,674
1.9683253,2.2330995,-6.8467903,675
1.8686963,2.4321187,-6.3990784,676
2.1629357,2.6723635,-3.4668255,677
2.4485013,2.881021,-1.0002174,678
2.6820436,3.0005336,0.6292124,679
2.9457183,3.111727,2.2143517,680
2.9397252,3.0335891,1.8884964,681
2.8893209,3.1618972,2.1664114,682
2.8852134,3.2433774,2.4419546,683
3.1648314,3.2278924,3.4917908,684
3.2045865,3.2695622,3.782076,685
2.9325936,3.3083642,2.8641987,686
2.7515972,3.1728048,1.6060429,687
2.4416766,3.0309553,-0.42215538,688
2.1826675,2.908637,-2.311161,689
2.0322375,2.8553665,-3.4070673,690
1.8619971,2.7402396,-4.953579,691
1.7600149,2.6492593,-6.0234833,692
1.9674891,2.61533,-4.8827724,693
2.2420683,2.5642574,-3.53903,694
2.3862693,2.6014113,-2.584816,695
2.6742222,2.644895,-0.95576096,696
3.0453076,2.7116086,0.9424429,697
3.2015147,2.8323603,2.0667887,698
3.1814475,2.949468,2.488185,699
3.278257,2.9941752,3.0122676,700
3.4854639,2.9553964,3.5257769,701
3.554766,2.852573,3.2998552,702
3.5966742,2.872877,3.506024,703
3.6020918,2.9202895,3.7206569,704
3.3847668,2.856281,2.7954907,705
3.2170682,2.8220015,2.0774765,706
3.1073155,2.670368,0.99056053,707
2.9869108,2.5073302,-0.26593018,708
2.863321,2.4795227,-0.9182024,709
2.8178132,2.4980626,-1.0216303,710
2.7215197,2.3908856,-1.998951,711
2.5684772,2.540183,-1.9630032,712
2.4697783,2.3951194,-3.1874247,713
2.5216103,2.3369977,-3.2339964,714
2.606618,2.459122,-2.1843395,715
2.5915215,2.591325,-1.6024837,716
2.5382671,2.670004,-1.4890099,717
2.3993804,2.779559,-1.6935806,718
2.2200584,2.7715313,-2.694147,719
2.244791,2.7898297,-2.4760284,720
2.4224133,2.75367,-1.689951,721
2.4869957,2.850363,-0.9361305,722
2.6463165,2.8360524,-0.22249508,723
2.6246839,2.9374933,0.10393906,724
2.6252782,3.0421987,0.52770996,725
2.536337,3.071782,0.2123394,726
2.5635629,3.034296,0.19978237,727
2.6270232,2.8564734,-0.22572517,728
2.6886835,2.7745545,-0.29479218,729
2.7488441,2.72157,-0.25894547,730
2.7059972,2.6517978,-0.7765026,731
2.7147822,2.43319,-1.8107338,732
2.8691509,2.1786153,-2.5007286,733
2.8714564,2.145245,-2.6803236,734
2.9568837,2.08341,-2.6808224,735
2.83361,2.2150233,-2.4493408,736
2.778832,2.2038996,-2.7517643,737
2.8142877,2.148256,-2.9097824,738
2.8079722,2.160258,-2.8691206,739
3.0575082,2.3036315,-1.0436773,740
3.2367682,2.3073094,-0.3595686,741
3.353253,2.4064329,0.5616331,742
3.2758756,2.617319,1.3502264,743
3.1549835,2.7263846,1.4265871,744
3.1632695,2.7970405,1.7733908,745
3.2987833,2.9895747,3.0640516,746
3.34476,2.97742,3.1693506,747
3.337234,2.935484,2.9729824,748
3.3430958,2.9734998,3.1479654,749
3.3486533,3.0693758,3.545744,750
3.2401252,3.0721636,3.1862874,751
