Return,total_numsteps
-2.4598124,63
-0.6806851,64
-1.3355702,65
-2.888614,66
-6.5895762,67
-8.348563,68
-7.39235,69
-7.761847,70
-7.7653475,71
-6.197538,72
-4.274491,73
-3.145485,74
-3.1886916,75
-4.265541,76
-5.9856477,77
-6.904013,78
-6.4928613,79
-4.963686,80
-3.4650028,81
-2.8068664,82
-2.8201745,83
-3.3532975,84
-4.124336,85
-4.995657,86
-4.9951806,87
-4.6287093,88
-4.333629,89
-4.2082887,90
-4.364534,91
-4.4455132,92
-4.666299,93
-5.0115223,94
-5.571711,95
-6.243403,96
-6.3355966,97
-5.850822,98
-5.170663,99
-5.0399966,100
-5.0781336,101
-5.2261133,102
-5.6350627,103
-6.1124206,104
-6.0716667,105
-5.902612,106
-5.805997,107
-5.4838414,108
-5.2074757,109
-5.1234584,110
-5.536472,111
-6.1794543,112
-6.667839,113
-7.1713824,114
-7.6191344,115
-7.3568587,116
-6.75925,117
-6.7196765,118
-6.613968,119
-6.7560115,120
-7.0196557,121
-7.666417,122
-8.483152,123
-6.9670677,124
-8.217583,125
-8.582854,126
-7.5269375,127
-8.160656,128
-8.545319,129
-8.364323,130
-8.193444,131
-8.200853,132
-8.277791,133
-8.183405,134
-8.37968,135
-8.473379,136
-7.5060654,137
-7.8734703,138
-7.878399,139
-7.159521,140
-5.680626,141
-3.5369854,142
-2.0204983,143
-2.579485,144
-2.9686909,145
-2.741971,146
-3.5276442,147
-2.6586123,148
-2.4677753,149
-3.5667372,150
-3.9859848,151
-5.1214113,152
-6.1131134,153
-6.3568096,154
-6.19335,155
-4.302622,156
-3.1532173,157
-2.031042,158
-0.1871109,159
1.8056927,160
3.6339827,161
3.8005238,162
4.6059184,163
4.77707,164
5.3620806,165
4.9858966,166
4.5334034,167
4.4595704,168
3.9455485,169
2.6989765,170
2.465084,171
3.1892686,172
3.4927125,173
4.721481,174
6.8346095,175
6.8661532,176
6.9015493,177
6.8735447,178
6.73608,179
5.3451185,180
4.3789177,181
3.6575613,182
3.2228403,183
4.127473,184
4.1892357,185
5.6869116,186
6.187834,187
8.20771,188
8.274717,189
9.015345,190
9.0978775,191
9.558319,192
9.368214,193
9.354146,194
8.67336,195
7.634323,196
7.731474,197
6.762207,198
5.861118,199
5.74221,200
6.2596917,201
5.117794,202
4.9037037,203
6.152727,204
5.0165524,205
1.103878,206
0.03137493,207
1.6959753,208
-0.7185993,209
0.9034548,210
3.64744,211
5.270614,212
3.6465783,213
5.718024,214
7.2414517,215
7.7745633,216
8.137903,217
7.9170637,218
6.8089476,219
3.4631143,220
1.814909,221
2.51259,222
3.7291203,223
3.4185429,224
1.9584217,225
4.323791,226
5.894605,227
7.4539957,228
7.998078,229
7.754805,230
7.674558,231
8.169102,232
7.9447484,233
7.752394,234
6.565321,235
7.114052,236
7.5347595,237
7.4470124,238
7.086217,239
6.2407446,240
7.433732,241
7.0153008,242
5.7138743,243
5.730959,244
6.4719706,245
4.289773,246
4.3917327,247
4.442739,248
4.987829,249
4.231581,250
2.4669256,251
2.0280566,252
5.228671,253
5.5731373,254
5.788162,255
8.928583,256
9.650935,257
9.739533,258
9.816472,259
9.437909,260
8.427573,261
7.363097,262
5.2606378,263
2.017589,264
0.91829395,265
2.4009233,266
3.125999,267
3.8195133,268
2.2386003,269
5.3223996,270
6.556676,271
6.5686293,272
8.241719,273
7.6799803,274
8.4345045,275
8.979328,276
9.249708,277
9.048717,278
9.449033,279
9.2526655,280
9.799472,281
9.918659,282
9.868126,283
9.615211,284
9.209253,285
8.035053,286
7.8753004,287
7.092267,288
6.390523,289
4.951786,290
5.8274207,291
6.284226,292
7.1670494,293
6.3045664,294
7.0719705,295
6.726021,296
6.903431,297
7.905739,298
6.772654,299
7.5776796,300
7.885303,301
8.026012,302
9.443202,303
9.715451,304
9.49924,305
9.63353,306
9.316427,307
8.961173,308
8.483752,309
9.007652,310
7.3957233,311
8.160738,312
7.4443693,313
9.103414,314
9.620046,315
9.098504,316
9.646322,317
9.530339,318
9.445837,319
9.5130205,320
8.216289,321
7.580546,322
7.737588,323
8.260882,324
9.318943,325
9.679151,326
9.299279,327
9.530274,328
9.785616,329
9.564016,330
9.452113,331
8.83604,332
9.03951,333
8.570655,334
9.029808,335
9.3907385,336
9.48077,337
9.425367,338
9.054848,339
9.525346,340
9.897537,341
9.971448,342
9.464367,343
9.231181,344
8.302955,345
6.6646004,346
8.208046,347
8.32324,348
8.92367,349
9.540505,350
9.649856,351
9.884111,352
9.559576,353
9.452284,354
9.681977,355
9.762445,356
9.695542,357
9.666848,358
9.903552,359
9.869077,360
9.948025,361
9.865176,362
9.773283,363
9.556194,364
9.721995,365
9.56963,366
9.7290125,367
9.726571,368
9.958728,369
9.771514,370
9.474817,371
9.572779,372
9.391937,373
9.461784,374
7.8646245,375
7.6805124,376
7.661281,377
7.942265,378
8.447598,379
7.481597,380
8.2338085,381
9.08396,382
9.148835,383
9.440516,384
9.813859,385
9.3505535,386
8.933599,387
7.427096,388
7.783517,389
8.711895,390
9.291791,391
9.892148,392
9.912101,393
9.97784,394
9.840697,395
9.631728,396
9.891415,397
9.811681,398
9.990462,399
9.760739,400
9.770227,401
9.530621,402
9.160187,403
8.276058,404
8.229771,405
8.392827,406
8.3443165,407
8.609219,408
9.205684,409
8.902323,410
9.519482,411
9.726865,412
9.589885,413
9.522387,414
8.920445,415
8.598133,416
8.755782,417
9.712745,418
9.754539,419
9.2196,420
9.565975,421
9.229013,422
9.371632,423
9.621574,424
9.345885,425
9.610384,426
9.827876,427
9.597694,428
9.0044985,429
8.496263,430
8.306571,431
6.2663345,432
6.8278704,433
6.7492046,434
6.99249,435
8.797552,436
9.938895,437
9.543928,438
9.781396,439
9.205989,440
8.979448,441
9.225498,442
9.06498,443
9.415118,444
9.488933,445
9.576144,446
9.170985,447
7.8149385,448
7.252532,449
7.579007,450
8.12861,451
8.288625,452
9.320642,453
9.410092,454
9.815294,455
9.873468,456
9.354525,457
8.769453,458
7.6452656,459
7.937131,460
8.49975,461
8.740755,462
9.093271,463
9.551542,464
9.55882,465
9.762458,466
9.737132,467
9.202542,468
8.16176,469
8.555118,470
8.974449,471
8.511986,472
8.523497,473
9.590575,474
9.676161,475
9.725155,476
9.302581,477
9.839039,478
9.870236,479
8.887144,480
8.651352,481
9.075908,482
9.2358055,483
9.309892,484
8.607028,485
8.253004,486
8.312019,487
8.678905,488
9.1383095,489
9.5534525,490
9.213642,491
9.344739,492
7.5425553,493
6.419174,494
7.0570188,495
7.7049856,496
7.6855593,497
7.6602173,498
8.473114,499
8.345689,500
8.725515,501
9.22299,502
8.892249,503
8.793888,504
8.049268,505
7.964608,506
7.499873,507
7.0436645,508
7.048588,509
6.2945595,510
5.98992,511
6.2617455,512
6.053683,513
7.3026347,514
5.306628,515
5.1809263,516
5.7933183,517
6.256233,518
6.1866455,519
6.0285077,520
5.014497,521
6.41426,522
6.221545,523
5.6209188,524
5.4055552,525
3.7179165,526
4.2601366,527
5.3130417,528
4.7638607,529
6.012831,530
7.0778804,531
7.961516,532
7.37033,533
7.370465,534
7.617266,535
7.16115,536
3.3741236,537
2.4442673,538
1.3043957,539
4.044236,540
5.0061693,541
4.6575117,542
4.8974657,543
6.8730674,544
8.481029,545
7.891423,546
7.7134724,547
8.641567,548
8.0022955,549
9.46973,550
9.074955,551
8.338867,552
7.8606267,553
8.085124,554
7.1747403,555
6.6778364,556
6.3828106,557
6.55502,558
