Return,total_numsteps
-2.4598124,63
-0.6647269,64
-1.289118,65
-3.1824052,66
-7.6701508,67
-9.318951,68
-7.3873925,69
-5.1619773,70
-4.231021,71
-3.8023763,72
-4.3498917,73
-5.0065026,74
-5.250872,75
-5.7517533,76
-6.516617,77
-6.8804145,78
-6.83368,79
-5.8986144,80
-4.4811473,81
-3.5922773,82
-3.5455232,83
-4.2289124,84
-4.9144335,85
-5.3112617,86
-4.7732825,87
-4.189817,88
-3.9944642,89
-3.9325035,90
-4.1354437,91
-4.276787,92
-4.531704,93
-4.80767,94
-5.223145,95
-5.684363,96
-5.7246284,97
-5.248415,98
-4.701402,99
-4.6934443,100
-4.819156,101
-5.1237645,102
-5.4739013,103
-6.0533004,104
-6.164216,105
-5.9106116,106
-5.908693,107
-5.508494,108
-5.226955,109
-4.9468503,110
-5.036621,111
-5.4509997,112
-5.5392227,113
-5.9214144,114
-6.4263,115
-6.4788527,116
-6.0051475,117
-6.094892,118
-6.174656,119
-6.2741723,120
-6.395792,121
-6.8906517,122
-7.7033553,123
-7.8843856,124
-7.7457657,125
-7.783316,126
-8.066749,127
-8.050786,128
-7.987507,129
-8.157379,130
-8.311243,131
-8.467252,132
-8.488273,133
-8.236827,134
-8.327735,135
-8.403038,136
-7.7448254,137
-8.481483,138
-8.396677,139
-8.436122,140
-8.420713,141
-7.0681877,142
-5.726095,143
-5.650429,144
-5.3939686,145
-4.1135254,146
-3.855404,147
-2.22394,148
-1.4038944,149
-0.27910995,150
-1.7122154,151
-2.7954025,152
-4.557088,153
-5.8330307,154
-6.319826,155
-5.484968,156
-4.702175,157
-2.8162346,158
-1.0419483,159
1.1058512,160
3.0202417,161
3.3338876,162
4.409224,163
4.5851407,164
4.7241206,165
3.8267422,166
3.3501248,167
3.1400661,168
2.6052694,169
1.8426161,170
1.713397,171
2.375576,172
2.8257656,173
3.4577808,174
4.7789,175
4.9264092,176
4.862875,177
4.8257627,178
4.8193073,179
3.7445564,180
3.3557296,181
3.0603614,182
2.584517,183
3.293437,184
3.122631,185
3.9983048,186
4.032894,187
5.9371557,188
5.9623613,189
6.8288927,190
6.924033,191
8.080902,192
8.200538,193
8.500941,194
7.8760395,195
7.0373683,196
7.2578497,197
6.3801427,198
5.618286,199
5.7166185,200
6.2826796,201
5.2184725,202
4.74263,203
5.528401,204
4.2073364,205
1.0263119,206
0.473526,207
1.4486418,208
0.22150421,209
1.3278961,210
3.3677864,211
4.2373667,212
2.869903,213
4.3238277,214
5.6489244,215
6.163794,216
6.6109343,217
6.4107485,218
5.616495,219
3.9039574,220
3.1283107,221
3.49516,222
4.768404,223
4.7294264,224
3.261642,225
5.0066657,226
6.089221,227
7.1659565,228
7.296053,229
6.5929985,230
6.1306143,231
6.4018307,232
5.730646,233
5.4075365,234
4.378229,235
5.546436,236
6.5615535,237
7.227645,238
7.6629114,239
7.4029355,240
8.601654,241
8.3691435,242
7.2412634,243
6.7097607,244
6.533392,245
3.7844481,246
3.2067819,247
2.9076457,248
3.2736058,249
2.6205516,250
0.8132715,251
0.78741646,252
4.132939,253
4.3650684,254
4.852837,255
7.9205675,256
8.832455,257
9.00922,258
9.409968,259
9.263796,260
8.801178,261
8.458185,262
7.5428395,263
5.7023926,264
4.549464,265
5.3078895,266
4.9918914,267
4.101619,268
-0.4636116,269
2.017654,270
3.486588,271
3.2211185,272
5.7061396,273
5.220909,274
6.4216194,275
7.3724356,276
8.192613,277
8.072177,278
9.145553,279
9.02255,280
9.585014,281
9.587965,282
9.457776,283
9.156772,284
8.802099,285
7.656767,286
7.6277866,287
7.1787915,288
6.823065,289
5.7227707,290
6.8494864,291
7.2255616,292
7.689185,293
6.5517488,294
6.315465,295
5.290614,296
4.968394,297
5.3542814,298
3.8647346,299
4.8339186,300
5.669174,301
6.375505,302
8.636546,303
9.220669,304
9.159978,305
9.52479,306
9.252739,307
8.539125,308
7.4440374,309
7.866276,310
6.01972,311
6.850666,312
6.2240353,313
8.2742605,314
8.985048,315
8.636154,316
9.294157,317
9.255602,318
9.371664,319
9.640706,320
8.570541,321
8.196447,322
8.282609,323
8.672505,324
9.3280115,325
9.389399,326
9.224234,327
9.635882,328
9.882674,329
9.766211,330
9.641322,331
9.047635,332
9.268839,333
9.148001,334
9.733694,335
9.913513,336
9.939612,337
9.897491,338
9.74283,339
9.655306,340
9.72367,341
9.667643,342
8.954985,343
8.950622,344
8.597959,345
7.1876144,346
7.5993605,347
7.2455134,348
7.5913725,349
8.202488,350
8.320442,351
8.973304,352
8.385431,353
8.31598,354
8.829016,355
9.339673,356
9.963953,357
9.747192,358
9.936801,359
9.834024,360
9.839937,361
9.643671,362
9.530028,363
9.26648,364
9.345948,365
9.035492,366
9.127494,367
9.181497,368
9.7007475,369
9.406672,370
9.168697,371
9.247599,372
8.537924,373
8.924067,374
7.827753,375
7.7162986,376
7.558175,377
7.25358,378
7.411901,379
6.098058,380
7.038994,381
8.378797,382
8.661547,383
9.411724,384
9.948471,385
9.798334,386
9.556876,387
8.716395,388
9.102123,389
8.647403,390
9.14056,391
9.750592,392
9.52146,393
9.41414,394
9.222234,395
8.554494,396
9.3656645,397
9.321142,398
9.780338,399
9.967112,400
9.70719,401
9.935752,402
9.848168,403
9.379785,404
9.380637,405
9.492477,406
9.471673,407
9.55802,408
9.867466,409
9.726092,410
9.982959,411
9.919055,412
9.81526,413
9.799166,414
9.261053,415
8.85321,416
8.80796,417
9.715182,418
9.78487,419
9.315223,420
