Return,total_numsteps
-11.233764,63
-9.70974,64
-12.261324,65
4.1332784,66
-1.6322918,67
7.3287363,68
-6.4426246,69
-5.3853493,70
-4.4999824,71
-3.7417123,72
-3.1474798,73
-1.9027216,74
-3.2450714,75
-5.182831,76
-5.5359797,77
-6.308026,78
-5.0616965,79
-3.604796,80
-3.5513954,81
-3.340154,82
-3.2274323,83
-2.6923788,84
-2.7304492,85
-4.5075464,86
-6.0214953,87
-6.448282,88
-5.7111664,89
-5.9853206,90
-7.221977,91
-8.202674,92
-7.407145,93
-6.020866,94
-5.140781,95
-4.7116303,96
-5.1241536,97
-5.629896,98
-6.477212,99
-7.5566406,100
-9.115741,101
-10.221852,102
-10.5537405,103
-10.5609665,104
-8.874231,105
-7.033738,106
-5.031049,107
-3.543288,108
-3.524532,109
-4.4049125,110
-6.3786693,111
-8.783552,112
-9.744801,113
-9.651833,114
-11.822667,115
-10.845515,116
-9.164243,117
-7.4099092,118
-6.477952,119
-6.009717,120
-6.1380253,121
-6.8887467,122
-8.325379,123
-9.637664,124
-9.928288,125
-10.019967,126
-9.428941,127
-8.468017,128
-7.856094,129
-8.004686,130
-8.368097,131
-8.265235,132
-8.153617,133
-8.077811,134
-8.308652,135
-8.630282,136
-8.531901,137
-7.862233,138
-7.1107802,139
-6.918706,140
-7.3714914,141
-7.874022,142
-8.491916,143
-9.702373,144
-10.266261,145
-10.622754,146
-10.106043,147
-8.925042,148
-7.700153,149
-7.011542,150
-6.6061044,151
-6.658072,152
-7.2378516,153
-8.021611,154
-8.917214,155
-9.895952,156
-10.310922,157
-10.501753,158
-10.38846,159
-10.76053,160
-10.761934,161
-9.709402,162
-8.746425,163
-7.7869487,164
-7.2898765,165
-6.99641,166
-6.8674006,167
-7.7450557,168
-8.905858,169
-9.895423,170
-10.708925,171
-11.209731,172
-10.681427,173
-9.850397,174
-9.018695,175
-7.8722663,176
-7.8457665,177
-7.523651,178
-7.562636,179
-8.071417,180
-8.521182,181
-8.845687,182
-8.912795,183
-8.583891,184
-8.004252,185
-7.8473864,186
-7.9648156,187
-8.2205515,188
-8.284035,189
-9.128464,190
-9.672271,191
-9.652553,192
-9.123888,193
-8.676886,194
-7.6670356,195
-6.8476954,196
-6.662955,197
-6.7262344,198
-6.952667,199
-7.5490265,200
-7.8986826,201
-9.061088,202
-9.206035,203
-9.012588,204
-9.0294,205
-9.034382,206
-9.302554,207
-8.951724,208
-8.793838,209
-8.220198,210
-7.6854286,211
-7.1858506,212
-7.521216,213
-8.032404,214
-8.413212,215
-8.976275,216
-9.600573,217
-9.456804,218
-9.360447,219
-9.513015,220
-9.47249,221
-9.940914,222
-10.060667,223
-10.153093,224
-9.9845495,225
-9.567634,226
-8.663312,227
-8.102162,228
-7.460195,229
-7.8042674,230
-7.81436,231
-7.798576,232
-8.080301,233
-8.30351,234
-8.198631,235
-8.794039,236
-9.009543,237
-9.0285,238
-9.42406,239
-9.766855,240
-9.431365,241
-9.704957,242
-9.5190735,243
-9.031798,244
-9.316887,245
-9.436383,246
-8.979133,247
-8.874915,248
-8.819597,249
-9.085958,250
-9.022495,251
-9.01591,252
-9.128308,253
-9.197792,254
-9.044945,255
-9.487703,256
-9.992324,257
-10.265147,258
-6.190235,259
-10.050796,260
-9.832167,261
-9.71347,262
-8.946472,263
-9.231,264
-9.3649435,265
-9.392388,266
-9.3956585,267
-10.384568,268
-10.44574,269
-10.111443,270
-9.999635,271
-10.140102,272
-9.960947,273
-9.736125,274
-4.0351553,275
-4.2962513,276
-4.30478,277
-3.5327787,278
-6.3739166,279
-9.060179,280
-8.9264145,281
-8.097924,282
-7.367313,283
-6.9836946,284
-6.756788,285
-6.6812935,286
-6.9489784,287
-7.453463,288
-8.213663,289
-4.652893,290
-7.3243484,291
-6.2748127,292
-3.8147287,293
-4.4272366,294
-8.021471,295
-7.947403,296
-8.564655,297
-9.247353,298
-8.159772,299
-8.37864,300
-9.097305,301
-9.583274,302
-8.637136,303
-10.424927,304
-10.878294,305
-10.18597,306
-8.295801,307
-1.6088638,308
-2.4022322,309
-6.631424,310
-5.5923204,311
-6.316494,312
-9.167432,313
-8.606804,314
-9.383554,315
-9.293971,316
-9.620194,317
-9.053023,318
-8.454379,319
-7.848532,320
