Return,total_numsteps
-3.595266,63
-2.659823,64
-6.35281,65
-9.946777,66
-6.238167,67
-8.189926,68
-6.0368514,69
-4.3890185,70
-2.845577,71
-2.3596072,72
-3.1208434,73
-4.6154933,74
-5.515342,75
-6.0328984,76
-6.948297,77
-7.167999,78
-6.6452904,79
-5.5385585,80
-4.708683,81
-4.518911,82
-4.867286,83
-5.02037,84
-5.133199,85
-4.9586062,86
-4.905854,87
-4.91913,88
-5.1304755,89
-5.547137,90
-6.22343,91
-6.6189423,92
-6.589321,93
-6.4885545,94
-6.1167374,95
-5.7630005,96
-5.8406906,97
-6.0454597,98
-5.9828305,99
-6.1300592,100
-6.3357944,101
-6.5206804,102
-6.740436,103
-6.6378856,104
-6.841719,105
-7.1542954,106
-7.281972,107
-7.5684695,108
-7.873925,109
-7.783723,110
-8.015071,111
-8.584944,112
-6.9884186,113
-4.359665,114
-2.5297194,115
-2.0222702,116
-2.3833237,117
-2.0003529,118
-2.0435162,119
-2.4720163,120
-2.8160076,121
-3.3141708,122
-4.21846,123
-4.7801857,124
-4.1896534,125
-1.6770678,126
-1.185276,127
-1.2653465,128
-0.32530403,129
-0.2703104,130
-1.8234463,131
-1.697999,132
-0.38000298,133
0.329566,134
0.34623528,135
0.8649378,136
2.629952,137
1.8750801,138
0.5073738,139
-1.2607107,140
-2.6438017,141
-3.1628256,142
-3.741599,143
-3.6664562,144
-3.2936392,145
-3.5643005,146
-3.9629097,147
-3.7873821,148
-2.2692585,149
-1.0545483,150
0.38422108,151
1.0250473,152
2.0516877,153
2.7380075,154
3.585876,155
3.936829,156
4.5618997,157
5.044659,158
5.541524,159
5.552534,160
5.067813,161
4.405098,162
5.058627,163
5.4277396,164
5.3291726,165
5.046219,166
5.217575,167
4.7834096,168
4.4593062,169
4.2532864,170
4.3528438,171
4.9152026,172
5.0076447,173
5.0456448,174
4.0724473,175
4.1126013,176
4.038274,177
4.929397,178
5.634154,179
6.260119,180
6.960704,181
7.0925965,182
8.003555,183
8.130742,184
8.4676695,185
8.728192,186
8.3327675,187
8.582329,188
8.150038,189
7.503661,190
6.995467,191
6.6954517,192
6.24622,193
6.656948,194
6.6430187,195
6.914117,196
6.8659544,197
6.908865,198
7.0804625,199
6.281758,200
5.7286243,201
6.658917,202
7.4194713,203
8.520159,204
8.998479,205
9.051558,206
8.85772,207
8.255381,208
7.4918027,209
7.433321,210
7.6268797,211
7.906598,212
8.466374,213
8.342837,214
9.003926,215
9.109404,216
9.015725,217
9.023122,218
8.959213,219
8.493225,220
7.905607,221
8.41976,222
8.140951,223
7.746174,224
7.7364445,225
8.060996,226
8.450866,227
8.645498,228
9.004724,229
9.165929,230
9.242683,231
9.159919,232
9.543752,233
8.9332905,234
9.49203,235
9.7912655,236
9.713403,237
9.618933,238
9.788257,239
9.58656,240
9.368615,241
9.175661,242
9.042017,243
9.217715,244
9.254591,245
9.472653,246
9.2912245,247
9.537447,248
9.635952,249
9.625832,250
9.478604,251
9.490624,252
8.637016,253
8.916478,254
9.831931,255
9.80116,256
9.851786,257
9.222599,258
8.983351,259
8.583347,260
8.537924,261
8.065516,262
8.3888,263
7.969869,264
8.588289,265
9.016529,266
8.370275,267
8.437042,268
8.408612,269
8.694094,270
8.415642,271
8.300365,272
8.089675,273
7.676696,274
7.4636803,275
8.495892,276
8.66947,277
9.21219,278
9.624165,279
9.800543,280
9.611919,281
9.338165,282
8.911635,283
8.259233,284
7.781581,285
8.034552,286
8.244501,287
8.82811,288
9.202775,289
8.844826,290
8.430567,291
8.419781,292
7.788912,293
7.4382305,294
7.4505777,295
8.985068,296
8.973246,297
9.190663,298
9.180368,299
9.224992,300
9.520411,301
8.623913,302
8.421722,303
8.193319,304
7.667714,305
6.891929,306
7.2208376,307
6.7147207,308
6.2724085,309
6.248096,310
5.842393,311
5.3066454,312
6.7305536,313
6.453862,314
7.0612626,315
7.5118113,316
8.499752,317
9.609907,318
9.510568,319
8.86314,320
8.1262665,321
7.996926,322
7.450372,323
7.6624026,324
8.069927,325
8.778503,326
8.758591,327
9.597118,328
9.837458,329
9.7318325,330
9.6475315,331
9.114251,332
8.617914,333
8.450752,334
7.519659,335
8.154282,336
7.9045,337
7.4684467,338
7.0188293,339
7.292306,340
7.921218,341
7.475338,342
8.40654,343
8.5058365,344
8.883548,345
9.327598,346
8.997871,347
9.053238,348
9.273848,349
9.082399,350
8.861096,351
8.650539,352
8.762573,353
9.04243,354
8.874448,355
8.346813,356
8.238657,357
7.341036,358
6.685711,359
6.525545,360
5.196949,361
5.7194614,362
5.932541,363
6.200186,364
7.391259,365
7.1938796,366
7.5682735,367
8.802227,368
8.5611925,369
8.500731,370
7.8821783,371
7.4320145,372
6.2172585,373
5.2021847,374
4.7293673,375
5.738083,376
7.137011,377
7.8378267,378
8.85962,379
9.214265,380
9.252238,381
9.607895,382
9.554773,383
9.769475,384
9.615398,385
9.387659,386
9.111705,387
8.805838,388
7.9391356,389
7.982406,390
7.303443,391
6.7416334,392
6.7312865,393
7.2513375,394
7.0424376,395
6.0411606,396
5.7089133,397
6.1808443,398
4.951287,399
6.1944075,400
5.0822325,401
6.232503,402
7.4627943,403
7.833023,404
8.719357,405
8.687166,406
8.193955,407
7.2769313,408
6.8030295,409
6.7479,410
5.3723087,411
6.665221,412
7.071998,413
7.519354,414
7.920662,415
7.8498936,416
8.750427,417
8.438869,418
8.805433,419
9.198871,420
8.669762,421
7.5449224,422
6.3949833,423
5.919675,424
4.875366,425
5.160865,426
4.8628325,427
6.1417227,428
6.4181786,429
5.8303003,430
6.8452487,431
7.595503,432
8.245995,433
7.463759,434
8.054517,435
7.8315535,436
8.227254,437
8.757657,438
9.543921,439
9.576758,440
9.443262,441
8.951925,442
9.296484,443
9.375724,444
8.501982,445
8.767464,446
7.3648667,447
7.9867563,448
7.1412477,449
7.360073,450
7.988988,451
8.060881,452
7.728793,453
7.104725,454
7.631095,455
8.842914,456
9.461601,457
9.034769,458
8.555544,459
9.19825,460
8.956734,461
8.388887,462
7.708027,463
7.878514,464
6.9719305,465
5.251834,466
6.234415,467
5.5226364,468
6.5026627,469
6.457013,470
5.3691278,471
5.945813,472
7.890187,473
8.423504,474
8.423281,475
8.102326,476
8.882354,477
9.099328,478
8.183118,479
8.328076,480
9.036858,481
9.111605,482
8.148926,483
8.307323,484
7.731561,485
6.8874025,486
8.038153,487
6.1986895,488
5.73326,489
5.731491,490
6.44494,491
5.931969,492
7.5447083,493
8.165514,494
7.585774,495
7.691391,496
7.0906,497
7.062128,498
7.1775475,499
7.7967196,500
7.634091,501
6.2071133,502
6.6392727,503
7.9333744,504
9.189115,505
9.777406,506
9.443773,507
8.453157,508
8.615117,509
8.167076,510
7.91821,511
7.013132,512
7.7369847,513
6.9699707,514
5.919902,515
6.4933777,516
6.3665,517
7.0905857,518
6.4807024,519
5.906851,520
7.3058987,521
8.26967,522
8.34369,523
8.123139,524
8.431457,525
8.705714,526
6.9182806,527
7.725481,528
7.6383286,529
7.8612165,530
7.947127,531
8.197495,532
8.581295,533
7.92797,534
8.0321245,535
7.9112697,536
8.217934,537
8.80074,538
9.446974,539
9.603512,540
9.6852665,541
9.212822,542
9.759512,543
9.658674,544
9.990664,545
9.986541,546
9.8663645,547
9.562179,548
9.284407,549
8.952657,550
9.228984,551
9.423657,552
9.550873,553
8.650908,554
8.657857,555
8.568388,556
8.131951,557
7.5274944,558
8.022907,559
8.749876,560
8.381192,561
8.339933,562
9.41947,563
9.992501,564
9.876578,565
9.2761135,566
9.452511,567
9.052488,568
9.835102,569
9.981196,570
9.682695,571
8.369486,572
8.928064,573
8.182285,574
7.886779,575
7.3021574,576
7.0649023,577
7.424719,578
7.920699,579
8.455261,580
8.425968,581
8.654838,582
8.409222,583
8.870306,584
7.274131,585
7.6972933,586
7.014024,587
6.001457,588
5.813813,589
5.6706233,590
4.7354064,591
1.8886404,592
1.8822193,593
3.0743876,594
4.380046,595
5.017367,596
6.6844254,597
7.0733013,598
8.244782,599
7.374674,600
8.774937,601
9.598223,602
9.497952,603
9.667975,604
9.119932,605
9.299138,606
9.335883,607
8.360213,608
9.133244,609
8.932081,610
9.224438,611
9.608665,612
9.738341,613
