Play 1,Play 2,Return,total_numsteps
4.2799587,2.3481357,2.4491563,137
3.7806108,2.2250621,0.81280994,138
3.6339626,1.9671983,-1.0639439,139
3.3982606,1.7295383,-3.261488,140
3.4531448,1.5076102,-4.589547,141
3.600882,1.4460444,-4.588131,142
3.5946038,1.4296248,-4.7227182,143
3.9877737,1.3764447,-4.1547537,144
4.4920754,1.372247,-3.418579,145
4.76589,1.3115809,-3.6592436,146
4.6805887,1.3099264,-3.7186651,147
4.6508794,1.2901534,-3.8848467,148
4.8722353,1.4834254,-2.3826208,149
4.9258337,1.6102889,-1.4956427,150
5.062004,1.8349671,-0.021277428,151
5.1784267,1.8418367,-0.0058317184,152
5.3086166,2.0362165,1.1207428,153
5.2942753,2.1898546,2.0164852,154
5.287637,2.3853848,3.0810523,155
4.910059,2.4248188,3.360352,156
4.6593533,2.5428104,3.846179,157
4.1743546,2.7151299,4.097678,158
3.987725,2.9333868,4.704409,159
3.751914,3.1094117,4.867957,160
3.5821817,3.0219874,4.077257,161
3.4401565,2.901651,3.1638193,162
3.6041484,2.9685693,3.9248877,163
3.7396584,2.907229,4.0318484,164
3.83118,2.8034327,3.8089523,165
3.9327698,2.7585661,3.8369937,166
4.2877564,2.6042438,3.7530613,167
4.4552097,2.365689,2.7636094,168
4.6335287,2.276567,2.4486113,169
4.8169146,2.3098114,2.7293649,170
5.0386553,2.1986713,2.1510634,171
5.3280425,2.3927505,3.0946383,172
5.40429,2.4535096,3.3519359,173
5.5768943,2.5306396,3.5694523,174
5.5850196,2.3164804,2.4564748,175
5.4891787,2.352806,2.7530684,176
5.2745395,2.3028727,2.6501322,177
5.11298,2.5552902,4.0106297,178
4.6678753,2.842389,5.2344084,179
4.897706,2.9993665,5.9870014,180
5.00161,3.234908,6.884448,181
5.0190444,3.3389502,7.240551,182
5.294395,3.6107075,7.983198,183
5.5388346,3.531876,7.5542693,184
5.700248,3.6335998,7.6426034,185
6.073814,3.8510046,7.5267334,186
6.117087,3.6269763,6.866923,187
5.925192,3.689604,7.4268823,188
5.80577,3.4651182,6.9948726,189
5.415694,3.1661394,6.4641533,190
5.0706587,3.001362,6.000454,191
4.977312,2.945634,5.7790656,192
5.09297,2.7927241,5.1192894,193
5.003442,2.9426,5.767093,194
5.278678,2.9565449,5.7466297,195
5.3968077,3.0226212,5.9325166,196
5.6077933,3.023381,5.7235646,197
6.153354,3.357859,5.973147,198
6.3171396,3.5326762,6.1121044,199
6.6576023,3.550178,5.1503706,200
6.762219,3.413776,4.3784776,201
6.3928328,3.3096347,5.202682,202
6.2263002,3.4496708,6.092667,203
5.958938,3.7416964,7.4971094,204
5.8044825,3.8952944,8.132434,205
5.7962427,3.9279552,8.216718,206
5.9067607,3.9001367,7.968086,207
5.986253,3.6631818,7.2402225,208
5.9964247,3.3885913,6.4105,209
5.855183,3.3048894,6.395262,210
5.4847994,3.24357,6.6799235,211
5.163803,3.283675,7.027397,212
5.2142715,3.472206,7.6199336,213
5.3535357,3.3996806,7.3139906,214
5.6256843,3.7189362,7.967395,215
5.720754,3.783852,8.001497,216
5.893438,3.7989645,7.7592826,217
5.8744507,3.8087213,7.8161907,218
6.0331507,4.009394,7.9512997,219
6.228953,4.0311174,7.5509415,220
6.3859515,4.013892,7.1067295,221
6.3559427,4.651478,8.039951,222
6.379241,4.5514603,7.8965063,223
6.443206,4.3599443,7.5074854,224
6.416771,4.0944195,7.172684,225
6.3196807,4.1338596,7.5082436,226
6.156528,3.9201689,7.4964075,227
6.1165786,4.414917,8.410931,228
5.9261613,4.2199445,8.533739,229
5.758536,4.1816025,8.7548485,230
5.4042745,3.776875,8.340528,231
4.995532,3.677731,8.251585,232
4.766902,4.0272408,8.999405,233
4.6321754,3.6870315,8.140819,234
4.74695,3.9370391,8.80608,235
4.921664,4.1099806,9.201729,236
5.115898,4.0235143,9.033043,237
5.3146625,4.035834,8.971371,238
5.341974,4.3855104,9.505457,239
5.5413218,4.1232977,8.938364,240
5.7400365,4.5027575,9.205096,241
5.844326,4.739966,9.219496,242
6.129388,4.3613334,8.316587,243
6.130073,4.304823,8.239664,244
6.1204386,4.203333,8.109939,245
5.953285,4.2350655,8.506123,246
5.9365788,4.0995817,8.312067,247
5.7833815,4.3227177,8.927602,248
5.849121,4.8175545,9.245707,249
5.8206706,5.0816464,9.319834,250
5.911197,5.1988516,9.1301775,251
5.846795,5.2541714,9.218335,252
5.7533526,5.789346,8.809392,253
5.5266743,5.743646,9.169604,254
5.4061613,5.2892632,9.75136,255
5.332417,5.375319,9.748634,256
5.364589,4.8174973,9.833768,257
5.378773,4.245838,9.287771,258
5.338949,4.1643205,9.186753,259
5.492106,3.9819818,8.721471,260
5.6558905,3.9530883,8.4737835,261
5.882103,3.8820925,7.972177,262
5.946743,4.0562468,8.213007,263
6.0217686,3.869781,7.678594,264
5.821028,3.859843,8.025955,265
5.7766013,3.928993,8.249834,266
6.199481,4.1009235,7.752907,267
6.2897925,4.2354803,7.7519445,268
6.333005,4.288661,7.7170944,269
6.132263,4.28505,8.206826,270
6.1171646,4.2256327,8.152298,271
6.089367,4.368835,8.41491,272
6.032117,4.322277,8.475427,273
6.029709,4.170219,8.2511635,274
5.997105,4.0286474,8.062256,275
5.6285124,4.3107285,9.129877,276
5.6224365,4.372617,9.218963,277
5.5372877,4.621413,9.567994,278
5.420668,4.8775344,9.808041,279
5.379121,4.9672494,9.855195,280
5.8036017,5.5726438,9.026303,281
5.9324265,5.713375,8.621677,282
6.2281694,5.6390753,8.083182,283
6.5461454,5.5705047,7.283959,284
6.542582,5.6652517,7.177881,285
6.5477533,5.1599526,7.5788746,286
6.374097,4.9703135,8.110976,287
6.1661406,4.532672,8.4217205,288
5.7938833,4.6015644,9.210999,289
5.942802,4.5388403,8.898457,290
6.039868,4.022335,7.962846,291
6.0927305,4.218109,8.194587,292
6.1504455,3.741043,7.0915027,293
6.4124403,3.8370094,6.6524653,294
6.608296,4.0691524,6.546907,295
6.0641713,4.2022686,8.231164,296
6.1977267,4.4877524,8.303053,297
6.101818,4.6327925,8.651155,298
6.0335407,4.9065685,8.923064,299
6.0077877,4.470654,8.704157,300
5.602334,4.3267517,9.18393,301
5.8203287,3.7408707,7.7416544,302
5.9208064,4.0276647,8.206679,303
5.9997044,4.174433,8.319031,304
6.1892886,4.3432503,8.154272,305
6.4794693,4.2077208,7.183464,306
6.46223,4.292212,7.360919,307
6.68844,4.516742,6.9156327,308
6.9318666,4.574042,6.0864506,309
7.0202227,4.8603435,5.899196,310
7.2042885,5.0071435,5.1410613,311
7.226857,5.6160727,4.6615615,312
6.8515816,5.673155,6.1185083,313
6.7084455,5.95187,6.1751575,314
6.385437,5.7764416,7.4777026,315
6.1198463,5.5041065,8.491821,316
5.898012,4.9609876,9.192052,317
5.616119,4.4966545,9.367041,318
5.713209,4.1591563,8.784315,319
5.9999313,4.6213574,8.856768,320
6.171841,4.1323566,7.8739834,321
6.22714,4.4851637,8.229071,322
6.3782544,4.0480795,7.194262,323
6.49531,4.3640685,7.3596396,324
6.4668775,4.079515,7.0009775,325
6.224261,3.8510275,7.1810474,326
6.254218,3.6778548,6.6788692,327
5.8732643,4.038851,8.3136015,328
5.4341702,4.3145714,9.341683,329
5.3671074,4.3976493,9.502406,330
5.4463906,4.361159,9.392617,331
5.6750937,4.6384597,9.413537,332
5.8586097,5.0069833,9.262741,333
5.912837,5.320797,9.063818,334
5.9855795,5.976911,8.074278,335
5.9911118,5.835545,8.319562,336
6.10269,5.8816996,8.0066805,337
6.2129774,5.917055,7.6876955,338
6.2818027,5.8799415,7.582685,339
6.31953,5.3652353,8.125443,340
6.1709495,4.645916,8.503502,341
6.291071,4.4239526,8.001306,342
5.918098,4.192412,8.504898,343
5.926352,3.8529978,7.8262577,344
5.8161855,4.2190704,8.72399,345
5.598533,4.3447633,9.212423,346
5.7709193,4.2620044,8.861046,347
5.750024,4.240952,8.861311,348
5.8424807,4.4627934,9.001636,349
6.0450416,4.5701737,8.723138,350
6.2511597,4.7839227,8.38791,351
6.3566594,5.1181607,8.145514,352
6.2914276,5.1858478,8.297675,353
6.173472,4.7926683,8.579977,354
6.136696,5.18153,8.67497,355
6.1495967,5.363467,8.546319,356
6.0667505,5.3648114,8.728956,357
5.932106,5.8249426,8.450648,358
5.854745,6.134496,7.9823294,359
5.912299,6.124255,7.9037604,360
6.3463826,6.09781,6.9820676,361
6.594386,5.5330415,7.1737995,362
6.624956,5.5648174,7.0404987,363
6.7051516,5.3242054,6.987349,364
6.5702,4.913766,7.5270357,365
6.6297984,4.8156204,7.309761,366
6.57536,4.694682,7.425022,367
6.2314844,4.5532618,8.283871,368
6.3705387,4.4471893,7.816024,369
6.4535036,4.199402,7.24637,370
6.683628,4.345782,6.7373953,371
6.790974,4.748062,6.728939,372
7.0151806,5.2160616,5.8923645,373
7.209162,5.2900515,5.0354724,374
7.2853413,5.0911636,4.7689047,375
7.0893574,4.7691884,5.5813117,376
6.740151,4.91339,6.9643736,377
6.4407496,5.2598186,7.8567348,378
5.9951477,5.398429,8.850935,379
5.813204,4.688666,9.241771,380
5.73231,4.635649,9.330971,381
5.508218,4.7945824,9.699518,382
5.37287,5.116585,9.847376,383
5.41105,4.2739134,9.303836,384
5.5934215,4.473192,9.370324,385
5.7883315,4.296917,8.884208,386
5.9639378,4.1785884,8.396107,387
6.142666,4.2869315,8.185848,388
6.4554863,4.5089064,7.6403866,389
6.4265213,4.706872,7.8791127,390
6.602444,4.4762964,7.1579075,391
6.7331543,4.48842,6.7344623,392
6.7555428,4.8866367,6.905218,393
6.5960617,4.743297,7.386691,394
6.696406,4.806854,7.084902,395
6.6979785,5.5786495,6.782034,396
6.723592,5.5930448,6.6775293,397
6.5912514,5.550609,7.1647487,398
6.8488197,5.8948574,5.7810955,399
6.656232,5.889644,6.4654293,400
6.7342567,6.429724,4.948242,401
6.5400114,6.399002,5.671158,402
6.396477,6.0197935,7.0098724,403
6.2464466,5.9321327,7.5774994,404
5.9805484,5.6870246,8.566523,405
5.97152,5.6222134,8.669,406
5.740267,6.075326,8.295679,407
6.163654,5.9805765,7.6843796,408
6.312743,5.855509,7.5448103,409
6.3908815,5.6488657,7.6444216,410
6.7006807,5.667075,6.662696,411
6.534917,5.2680774,7.5721645,412
6.5265126,5.0730205,7.6644273,413
6.328378,5.127103,8.219256,414
6.0183372,5.282304,8.883294,415
5.796022,5.50199,9.114355,416
5.8397155,4.967615,9.293829,417
5.8351464,5.2675676,9.230938,418
5.6493425,5.32682,9.471543,419
5.7707,4.9381824,9.4022,420
6.0085864,4.933348,8.978312,421
6.420173,5.10322,7.972454,422
6.7853236,5.3099985,6.7165203,423
6.9654226,5.220656,6.0884247,424
7.1014557,5.690769,5.106722,425
7.071138,5.4954524,5.464915,426
7.099211,5.5542183,5.2861543,427
6.999727,4.967746,6.0000525,428
7.0289683,4.4254208,5.5531464,429
7.179535,4.505476,5.0050735,430
7.0105124,4.405304,5.6041765,431
6.708769,5.172409,7.0503845,432
6.4304376,5.174405,7.9234314,433
6.5237327,5.2777023,7.60112,434
6.145585,5.369599,8.551031,435
6.0127096,5.5940685,8.621502,436
5.664605,5.7699656,8.965453,437
5.918036,5.2974133,9.068755,438
5.562399,5.0747766,9.678116,439
5.58374,5.0776606,9.653216,440
5.6537046,5.2383823,9.515844,441
5.8661985,5.3628087,9.11807,442
5.586894,5.359425,9.526369,443
5.6722474,5.1300054,9.531182,444
6.0093856,5.1528926,8.957765,445
6.063691,4.5708733,8.684411,446
6.423059,4.874199,7.959077,447
6.2608438,4.703832,8.322557,448
6.1732616,5.4078627,8.457106,449
5.894957,5.7695236,8.606885,450
5.855072,5.6326632,8.868589,451
5.594063,5.897717,8.841193,452
5.9151764,5.861607,8.420086,453
5.9182096,6.2401576,7.6189003,454
5.909221,5.902407,8.358978,455
5.50657,5.589349,9.396055,456
5.3211946,5.2976327,9.8082485,457
5.2364817,5.703652,9.448951,458
5.201391,6.0472445,8.8627205,459
5.2447085,5.687232,9.46783,460
5.307569,5.729416,9.373354,461
5.6702514,5.687155,9.078582,462
5.6709914,5.935916,8.673832,463
6.004792,5.4640255,8.775073,464
6.1123104,5.908059,7.9381943,465
6.457178,6.2904887,6.211271,466
6.551424,5.607065,7.224555,467
6.788528,5.3722043,6.662632,468
6.667531,5.1379848,7.2003,469
6.786098,4.9610224,6.808335,470
7.0779223,4.926504,5.676837,471
6.932814,5.236867,6.2081237,472
6.438563,5.2399116,7.872979,473
6.0974126,5.5033298,8.542345,474
6.0573006,5.6270785,8.488888,475
5.5310326,6.0878663,8.534552,476
5.0488224,5.7560835,9.425954,477
5.2142534,5.6138897,9.577235,478
5.0782533,5.907672,9.170008,479
4.7327495,5.626864,9.535619,480
4.8584967,5.154391,9.9561405,481
4.7999973,5.1119347,9.94747,482
5.0961943,5.6054077,9.6242285,483
5.346056,5.5083084,9.621868,484
5.737577,5.437764,9.264343,485
6.10415,5.411495,8.611525,486
5.7637234,5.5399294,9.125203,487
6.3522696,5.4110003,8.002445,488
6.495034,5.3089767,7.669406,489
6.555364,5.1566,7.556319,490
6.431714,5.2274237,7.8984733,491
6.4214582,5.5739884,7.649994,492
6.0870075,5.4178066,8.643852,493
5.989139,5.3387547,8.906849,494
6.1003313,5.56419,8.470961,495
6.2380457,5.3362412,8.354185,496
6.3108306,5.481085,8.050281,497
6.3992968,5.369068,7.905757,498
6.224389,5.543032,8.205988,499
6.4275637,4.971734,7.9612627,500
6.092166,5.603643,8.442789,501
5.89639,6.4797635,7.006785,502
5.787527,6.3446517,7.571713,503
5.5119653,5.8696294,8.981636,504
5.3525,5.179277,9.843603,505
5.549417,4.713301,9.615945,506
5.8319445,4.944684,9.304809,507
5.960758,5.595569,8.722241,508
5.9130163,5.682315,8.700848,509
5.85966,6.022015,8.21647,510
5.9435315,6.0371757,8.034015,511
5.7152863,6.5246577,7.1637845,512
5.770943,6.1229973,8.144524,513
5.8420234,6.23892,7.756073,514
5.7147956,6.6604786,6.7318783,515
5.475975,6.522581,7.4551945,516
5.4453583,6.480851,7.608736,517
5.412168,6.110928,8.595957,518
6.060443,5.74635,8.318422,519
6.3792562,5.538507,7.8076625,520
6.2551923,5.265184,8.35417,521
6.249718,4.8043795,8.399937,522
6.2868457,4.5610814,8.151379,523
6.3225865,4.174656,7.569572,524
6.316762,4.489081,8.005099,525
6.161742,4.413475,8.306343,526
6.6712694,4.7696934,7.153817,527
6.4032574,5.083952,8.023821,528
6.4320936,4.9057336,7.940222,529
6.417796,4.837703,7.963514,530
6.3652015,5.3495097,8.014068,531
6.391032,5.2819343,7.9855423,532
6.378951,4.9951754,8.098471,533
6.569323,5.3003736,7.4470005,534
6.5561466,5.2581596,7.5117617,535
6.597791,5.110218,7.4349155,536
6.4576893,5.086122,7.867725,537
6.2751207,4.811698,8.33861,538
6.001901,4.4767103,8.7223625,539
5.777403,4.204851,8.763383,540
5.7712545,4.257055,8.853199,541
6.0991263,4.55076,8.590104,542
5.7098827,4.3901563,9.124157,543
5.5968657,3.9928486,8.629397,544
5.3306513,4.4805007,9.6207905,545
5.325532,4.4480553,9.589386,546
5.3845634,4.91195,9.844358,547
5.548932,5.177964,9.667003,548
5.466006,5.4075294,9.616758,549
5.389715,5.6362705,9.443282,550
5.4465656,5.4695506,9.580101,551
5.507455,5.316063,9.642593,552
5.380182,5.28631,9.773488,553
5.790398,5.5244083,9.100266,554
5.879044,5.4633255,9.012611,555
5.982637,5.434303,8.845806,556
6.1811523,5.44273,8.408869,557
6.4017243,5.4513955,7.831411,558
6.4269533,5.202215,7.9229136,559
6.3760924,4.8203034,8.074079,560
6.4714046,5.0341125,7.833805,561
6.5166163,5.1625676,7.6734467,562
5.889432,5.4435663,9.012159,563
5.705551,4.70727,9.416507,564
5.6653376,4.375093,9.166817,565
5.1429625,4.2686377,9.444671,566
5.0816116,4.5496197,9.790497,567
4.935373,4.2500677,9.433425,568
5.2391195,4.6752496,9.837359,569
5.374865,4.7713723,9.807205,570
5.2171774,5.121241,9.938134,571
4.998596,5.917828,9.15759,572
5.2191973,5.700793,9.460842,573
5.5460052,6.071764,8.5532,574
5.6722426,6.17922,8.15753,575
6.209935,6.075127,7.3801584,576
6.170429,6.167845,7.266234,577
6.1038017,5.9656563,7.8491297,578
6.090601,5.6771307,8.352083,579
6.03722,5.3856683,8.7754345,580
5.864122,5.562794,8.936556,581
5.8116703,5.3791018,9.197474,582
6.093172,5.0367093,8.803627,583
5.9800477,4.9042673,9.030342,584
6.395841,5.401658,7.8902984,585
6.3818855,5.104328,8.079508,586
6.479598,5.3707952,7.6733007,587
6.7413683,5.3592873,6.8385487,588
6.658021,5.594095,6.8980174,589
6.8135014,5.391004,6.5583286,590
6.990084,5.572393,5.711931,591
7.4794846,5.7963476,3.2179866,592
7.6518197,5.3150053,2.8686237,593
7.5383,5.267815,3.4853082,594
7.35584,5.179525,4.4177876,595
7.218533,5.2649727,5.0079007,596
6.8826795,5.231044,6.402137,597
6.8185945,4.892856,6.6812344,598
6.462848,4.5847692,7.6876583,599
6.6747236,4.521674,6.966505,600
6.305126,4.622716,8.154303,601
5.9034576,4.56458,8.994174,602
5.87541,4.359454,8.823359,603
5.837536,4.424386,8.967202,604
6.0314913,4.8234315,8.904849,605
5.813306,4.862814,9.319714,606
5.7924576,4.7834845,9.325132,607
6.1815066,4.8416257,8.578959,608
5.98193,4.6615577,8.92127,609
6.1783724,4.4318132,8.288603,610
6.127593,4.322673,8.269762,611
5.878236,4.2131763,8.609611,612
5.7878704,4.518469,9.147388,613
5.8913937,4.5074716,8.962833,614
5.756497,4.712726,9.345186,615
6.009622,4.9820175,8.98034,616
5.8136244,5.421572,9.160293,617
5.654285,5.830763,8.881744,618
5.8277044,5.662568,8.875909,619
6.250784,6.388903,6.506488,620
6.342089,5.772358,7.6022596,621
6.5495687,5.7372847,7.0552483,622
6.3981338,5.504122,7.7910833,623
6.469993,5.360484,7.7091713,624
6.4936166,5.172866,7.739227,625
6.502652,5.19433,7.7042723,626
6.676652,5.030682,7.1878967,627
6.7288523,4.9575562,7.0092683,628
6.6586013,4.796453,7.20761,629
6.144206,4.1687207,7.9997673,630
6.124696,4.4958177,8.48086,631
5.8135815,4.6931953,9.243956,632
5.883927,4.4479523,8.913917,633
6.197338,4.4133873,8.222267,634
6.133917,4.4339137,8.393779,635
5.9462748,4.574086,8.9231615,636
5.8150125,4.7523446,9.274422,637
5.6673546,4.92699,9.549308,638
5.4905295,4.722237,9.682228,639
5.822189,5.006194,9.323967,640
6.1063504,4.7950106,8.733968,641
6.0233917,4.4742427,8.676249,642
6.176352,4.4434943,8.306498,643
6.268378,4.399888,8.031083,644
6.288761,3.9685643,7.275235,645
5.9909954,3.4666176,6.6666665,646
6.057174,3.5679617,6.831649,647
6.1613464,3.9976666,7.646602,648
5.900571,3.6214554,7.288587,649
5.75416,4.239318,8.852606,650
5.678447,4.441425,9.227704,651
5.498023,5.149262,9.729694,652
5.4566407,5.0272646,9.790736,653
5.6027727,5.465791,9.4197035,654
5.8205533,5.625907,8.934933,655
5.94213,5.6881943,8.63878,656
5.8005757,6.0847516,8.182392,657
5.547984,6.2716203,8.082695,658
5.5244803,6.1760573,8.341809,659
5.435548,6.2280183,8.302269,660
5.5302153,6.1448298,8.4082365,661
5.862753,6.224959,7.755133,662
5.8860583,6.2914224,7.5471287,663
6.042815,5.9724646,7.9668493,664
6.0550303,5.526473,8.609737,665
5.9431324,5.3533926,8.985615,666
5.7363234,5.421526,9.280144,667
5.811443,5.388513,9.1906185,668
5.6378813,4.9800057,9.592708,669
5.6141357,4.926868,9.617489,670
5.4344087,4.9851003,9.811068,671
5.684722,5.027203,9.530416,672
5.885983,4.8834267,9.201445,673
5.38384,5.020995,9.852226,674
5.6404734,4.9719133,9.5890045,675
5.4511538,4.9011307,9.786685,676
5.2814345,4.6829123,9.82025,677
5.6962185,4.5575504,9.319518,678
5.5402384,4.6619935,9.593894,679
5.559973,4.9139566,9.679027,680
5.7012043,5.518635,9.23933,681
5.9455037,5.4177113,8.93154,682
5.9959316,5.245022,8.948085,683
6.603982,5.273562,7.3524055,684
6.526786,5.3033056,7.576931,685
6.215955,5.2926307,8.435822,686
6.292259,5.7134075,7.8211155,687
6.5987134,5.3602834,7.314311,688
6.5479374,5.243367,7.5446625,689
6.4592686,4.7678986,7.8166637,690
6.434458,4.526108,7.717757,691
5.900757,4.215594,8.573344,692
5.698827,3.8595679,8.211056,693
5.844323,3.411202,6.7628393,694
6.0572224,3.4258292,6.4042673,695
6.056824,3.6979275,7.18773,696
6.3682866,3.7658954,6.6047773,697
6.455456,4.266942,7.3442745,698
6.7518544,4.4863157,6.667135,699
6.722553,4.7944255,6.990551,700
6.725978,5.0182176,7.0206685,701
6.303337,4.986308,8.301125,702
6.196969,5.2771664,8.490444,703
5.9061346,5.2805367,9.10022,704
5.8862495,5.492601,8.971906,705
5.9601154,5.0111904,9.078053,706
5.9918947,4.6803207,8.91395,707
6.0278635,4.583096,8.769688,708
6.074518,5.058966,8.841933,709
6.0615306,4.9524026,8.870888,710
5.912634,4.954755,9.165052,711
6.074949,4.850808,8.822227,712
6.382274,5.0152855,8.089085,713
6.460237,4.7072096,7.7819815,714
6.4663706,4.8567386,7.8292336,715
6.473053,5.1747293,7.7995844,716
6.528925,5.017534,7.6620812,717
6.541561,5.1412897,7.6036263,718
6.1059933,4.663474,8.663529,719
5.9083233,5.26441,9.105036,720
5.9175725,5.1021423,9.147628,721
5.912569,4.9472423,9.164434,722
5.6640997,5.4715767,9.336587,723
5.393667,5.264879,9.774865,724
5.153487,4.9221945,9.970388,725
4.8066125,4.7486744,9.899437,726
4.808756,5.158543,9.93829,727
4.939099,5.1315613,9.978983,728
4.7327538,5.340051,9.812944,729
4.737576,5.3743334,9.791008,730
5.005837,5.6588945,9.565824,731
5.562459,5.4428377,9.4875345,732
5.532329,5.10501,9.705599,733
5.5296755,4.971376,9.718624,734
5.292494,4.6215053,9.771189,735
5.484669,4.6487803,9.641741,736
5.194134,4.2461777,9.394064,737
5.3279705,3.9734125,8.838553,738
4.823827,3.6234388,8.074042,739
5.175887,3.3370447,7.203644,740
5.35975,3.5256867,7.6969805,741
5.393,3.3053412,6.9736824,742
5.36337,3.334793,7.0950484,743
5.4742813,3.2473626,6.7033195,744
5.623707,3.5083365,7.38593,745
5.238038,3.7030149,8.261168,746
4.9717298,3.7177153,8.354947,747
4.9704666,4.2081976,9.372177,748
4.8326974,4.26602,9.433283,749
5.2393923,4.8051734,9.904734,750
5.1891413,4.91147,9.956388,751
5.4970546,4.46873,9.470689,752
5.381587,4.4849544,9.589119,753
4.973476,4.7559624,9.939742,754
5.394666,4.790882,9.8005085,755
5.1814566,4.563343,9.776404,756
5.3765206,4.779212,9.8094845,757
5.268851,4.8509836,9.905514,758
4.989501,4.9294415,9.994911,759
5.1077695,5.3602576,9.858601,760
4.988579,5.92794,9.138797,761
5.2211123,6.5469003,7.558209,762
5.1483006,6.9693427,6.099696,763
5.1641154,7.244303,4.936169,764
5.281247,7.4540205,3.898683,765
5.444725,7.2581472,4.702991,766
5.5996437,6.865027,6.1621017,767
5.9123425,6.8260074,5.8333282,768
5.731003,6.489336,7.247513,769
5.0113163,5.9662886,9.066158,770
5.294832,5.3918877,9.759498,771
5.3105516,5.232618,9.849446,772
5.206034,5.3490977,9.835681,773
5.4668226,5.677355,9.323267,774
5.2023644,5.9951453,8.968735,775
4.767578,5.942707,9.057283,776
4.6201773,5.9853497,8.884821,777
3.5356755,5.932831,6.9855804,778
4.3065877,5.896466,8.7155285,779
4.706137,5.7383757,9.368446,780
5.207243,5.4416823,9.761967,781
5.47797,5.1957226,9.733237,782
5.61884,4.9182234,9.61035,783
5.768401,4.630923,9.273342,784
5.8060856,4.947374,9.347457,785
5.9792,5.2286835,8.988872,786
5.717223,5.536668,9.197578,787
5.5168557,5.6158648,9.353571,788
5.5869703,5.5487657,9.354322,789
5.2506104,5.3301163,9.8282175,790
5.5711102,5.305296,9.580627,791
5.5029497,5.252793,9.683137,792
5.567367,5.176763,9.64685,793
5.838133,4.7743487,9.246614,794
5.5854034,5.0109158,9.657184,795
5.644191,5.3881974,9.434321,796
5.8191853,5.2483587,9.267254,797
5.457309,5.120874,9.776258,798
5.1083183,4.8975987,9.977781,799
5.060415,5.1294394,9.979595,800
5.0114317,5.4395823,9.806637,801
5.1262927,5.361595,9.853299,802
5.133766,5.145073,9.961061,803
5.3600035,4.803053,9.83161,804
5.264315,5.0972033,9.920689,805
5.295258,4.935071,9.908607,806
5.701106,4.787908,9.463468,807
5.725794,5.028805,9.472394,808
5.8466296,4.8157177,9.249258,809
6.210764,4.8573914,8.513714,810
