A1 Return,A2 Return,A3 Return,Agent 1 Prediction Loss,Agent 2 Prediction Loss,Agent 3 Prediction Loss,Total Return,belief_loss0,belief_loss1,belief_loss2,critic_loss0,critic_loss1,critic_loss2,policy_loss0,policy_loss1,policy_loss2,total_episode,total_numsteps
-113.42267869733728,-113.12267869733728,-113.12267869733728,0.41881489888206125,0.7152878270447254,0.43114568477869036,-339.66803609201185,2.271979331970215,2.6798551082611084,2.3446240425109863,15.20008373260498,8.708799362182617,19.70123863220215,9.663209915161133,6.2272443771362305,12.48294734954834,20,525
-74.70050466422613,-74.10050466422612,-74.30050466422612,0.06936838681437076,0.11366342675685882,0.07874963261187076,-223.10151399267838,-0.4234214276075363,-0.40638864040374756,-0.21522124856710434,1.1981635093688965,1.3903958797454834,1.1628447771072388,0.9826043844223022,1.132237195968628,0.868995726108551,30,775
-78.03844001853753,-77.93844001853753,-78.13844001853752,0.0439274501753971,0.055900664205662906,0.07022622626647353,-234.11532005561259,1.5821236968040466,1.1746414303779602,1.7895882725715637,1.8709627389907837,2.1884713172912598,2.0094242095947266,2.363959550857544,2.7918124198913574,2.1630611419677734,40,1025
-99.86373209795234,-99.36373209795234,-99.06373209795234,0.1089683553352952,0.13964777359366418,0.1809601729847491,-298.291196293857,5.037805795669556,4.757448434829712,5.160567283630371,2.5730364322662354,2.649965763092041,2.6802825927734375,4.529454231262207,5.0508575439453125,4.121551513671875,50,1275
-77.29579551180723,-74.49579551180723,-77.29579551180723,0.06577786287944763,0.07818058479949833,0.10277951388433576,-229.08738653542167,8.66823148727417,8.000232696533203,8.470256805419922,2.6429874897003174,3.1447174549102783,3.022641658782959,5.972753047943115,6.8677778244018555,6.2823710441589355,60,1525
-80.99320426143167,-79.89320426143169,-82.19320426143167,0.10245053561311215,0.08520295331813395,0.08180126817896963,-243.07961278429502,11.768013954162598,11.24082612991333,11.819161415100098,3.449024200439453,3.024585485458374,2.955922842025757,8.329970359802246,8.665842056274414,7.675637245178223,70,1775
-79.93573918054395,-78.63573918054395,-79.73573918054396,0.10055762158706784,0.0706400517448783,0.08125033094361424,-238.30721754163187,15.325440883636475,14.547582626342773,14.928891658782959,2.9858551025390625,3.0781619548797607,3.182015895843506,9.613429069519043,10.013801574707031,9.602575302124023,80,2025
-81.80307036086873,-82.20307036086874,-81.70307036086874,0.09150403611175716,0.12868545565754175,0.12899734801054,-245.70921108260617,19.707929611206055,18.128424644470215,18.449125289916992,3.188444137573242,3.0265707969665527,3.2105655670166016,10.92758560180664,12.115384101867676,12.071741104125977,90,2275
-80.9502058268363,-80.85020582683629,-80.9502058268363,0.08859373121615499,0.16762591338157654,0.1482662999480963,-242.75061748050888,22.653366088867188,21.081324577331543,21.288240432739258,3.4630110263824463,3.274787187576294,3.3896822929382324,11.912468910217285,13.819503784179688,13.818821907043457,100,2525
-96.98653090677368,-95.38653090677369,-96.98653090677368,0.14014663168322294,0.1680875627361238,0.1459879545867443,-289.3595927203211,25.459465980529785,23.19711208343506,23.340011596679688,3.279017925262451,3.038639783859253,3.5129127502441406,12.819845199584961,14.879873275756836,15.309344291687012,110,2775
