Advantage Reward,Adversaries Reward,Agent 1 Prediction Loss,Agent 2 Prediction Loss,Agent 3 Prediction Loss,Agent 4 Prediction Loss,Agent Reward,Survive Time,total_episode,total_numsteps
2.878293489853075,-3.392706044778617,15.920035967603326,21.398135855793953,20.800230897963047,20.122017793357372,-0.5144125549255414,9.6,20,525
-0.17050099901642463,-1.9705560297581044,6.429436430102214,5.836643041111529,4.65236584097147,5.266557007096708,-2.141057028774529,12.5,30,775
10.056900902875217,-6.022730586822672,5.139825080521405,7.635810035280883,7.148324630688876,3.3091121072648093,4.0341703160525455,17.4,40,1025
5.2402186387200675,-3.790035750488053,7.227710487321019,5.575065266340971,8.512463638558984,6.632499623578042,1.450182888232014,13.9,50,1275
-4.929718991733897,1.6261268469631727,5.761984479613602,6.775705803651363,6.598126749973744,5.98112679971382,-3.3035921447707266,12.1,60,1525
0.3507348914908498,-1.1246281940205791,6.49144487362355,6.973426166223362,4.970883776433766,6.379397744312882,-0.7738933025297295,13.0,70,1775
5.36959857761944,-4.042425180670508,9.149251547642052,7.343349267728627,9.07007774617523,8.005892121233046,1.3271733969489325,15.1,80,2025
-10.443460618404625,3.4907078908897717,12.325328881852329,8.553442712523974,11.313572806306183,9.112465961370617,-6.952752727514856,19.4,90,2275
0.48763612414580476,-1.3734754381924674,9.582999560981989,8.714521870017052,9.513884354382753,9.594762644730508,-0.8858393140466625,15.9,100,2525
0.3394691317037264,-1.338589484914522,12.093809691257775,12.045064850710332,13.008363208733499,9.134845225140452,-0.999120353210795,14.1,110,2775
3.7969704624873892,-2.4074390098388205,12.15463300049305,11.117526041343808,10.397777329664677,8.940032857935876,1.389531452648568,15.9,120,3025
-6.332952514787547,1.9663705373044358,13.999267789535224,14.08128016302362,16.129692193120718,11.802636238280684,-4.366581977483112,17.6,130,3275
6.188295860683993,-4.550566593229965,12.970162614248693,11.415399499470368,11.796170568559319,11.88364975899458,1.637729267454029,16.5,140,3525
-1.8683852088638115,-0.13076885752466422,12.545004594139755,11.282996140420437,11.477520354092121,13.527784252073616,-1.999154066388476,15.3,150,3775
0.27150376808638654,-2.1617032695986382,12.749521062942222,10.171460894867778,12.10016638878733,12.945281637366861,-1.8901995015122508,15.4,160,4025
-6.640946398353708,1.2875572668432393,12.329672410152853,12.263016036711633,13.996466035023332,11.969525932334363,-5.353389131510469,13.9,170,4275
-12.298570347993195,4.624028479938895,10.930725716985762,15.507908491417766,13.926002970896661,14.514184720814228,-7.6745418680543,14.2,180,4525
4.1487771504647935,-4.003410389813886,11.206455759704113,16.344175565987825,15.272232403047383,14.753800986800343,0.14536676065090864,17.2,190,4775
3.7238019549240775,-3.071205653381715,12.73981670010835,9.455442104488611,11.9645070489496,10.590881994459778,0.6525963015423628,10.7,200,5025
-5.2619220836459535,2.255549222697299,19.317170987837017,22.40206201840192,26.468001380562782,17.222406602464616,-3.0063728609486544,19.0,210,5275
0.1480342793157714,-1.236119715454973,16.396391240879893,15.20663371635601,13.981624443084002,16.13270213152282,-1.0880854361392016,17.5,220,5525
-1.0867375200451779,-1.3326070129862522,20.458085213787854,18.558760746615008,24.093187229242176,21.003164284396917,-2.41934453303143,20.5,230,5775
5.704945888052011,-4.3055750957247225,17.31764911301434,14.872645629569888,15.00221649557352,16.992237481288612,1.399370792327288,16.8,240,6025
-14.501823919634663,5.564725056533257,21.058372570201755,13.31033621635288,20.30680580623448,19.166198659688234,-8.937098863101408,17.2,250,6275
0.8320321986676096,-2.1966418236485765,15.19172000628896,16.69434006884694,18.35689317435026,17.66787658352405,-1.3646096249809665,17.2,260,6525
-15.614136598618277,5.464127489777904,17.854367283172905,17.679981304332614,16.083728610537946,19.410282872617245,-10.15000910884037,18.6,270,6775
4.540030719611742,-3.922865940701745,21.88503991253674,14.13019422441721,17.124140415806323,16.918367008678615,0.6171647789099965,15.2,280,7025
3.9324266813481588,-2.4659097526708194,21.370834196917713,20.12947235489264,22.75730522815138,23.941185384988785,1.4665169286773387,21.8,290,7275
0.014574278627239834,-0.9864796203119608,16.075065647251904,17.49830800574273,16.76160474680364,18.604906077496707,-0.9719053416847206,18.5,300,7525
-2.5526400427777216,0.5621842903751233,21.203643028624356,21.991283170413226,21.569311846978962,17.92448770068586,-1.9904557524025979,18.1,310,7775
-2.4684231930476193,0.39139743789722986,22.46277468185872,14.696539702359587,18.972044615074992,19.410496989730746,-2.0770257551503897,17.8,320,8025
-2.5278399895920147,0.8481946708656121,24.239808971062303,22.903991306200624,22.65240480285138,24.793010218068957,-1.6796453187264018,21.6,330,8275
-6.457485046208037,1.778247781319792,26.81720423209481,20.558925877790898,30.04083946160972,24.88216233253479,-4.679237264888245,23.0,340,8525
1.592760978028806,-2.4710284427168574,27.778562479652464,21.60555881843902,30.71596311405301,26.244253266835585,-0.8782674646880517,21.0,350,8775
4.145295059604943,-4.488059593862916,31.341336626559496,25.679768482223153,24.856108992360532,27.928698529955,-0.3427645342579724,21.3,360,9025
-1.3334563462042162,-0.2260211485978722,30.556844762992114,28.366648441646248,29.407925559207797,26.90843448508531,-1.5594774948020866,20.7,370,9275
-5.204102782834914,0.8187168181380542,25.15141006745398,26.52299663890153,28.70484114717692,28.736507733818144,-4.385385964696859,21.0,380,9525
-8.154510137073588,2.778483278524649,17.8084854548797,14.910438930615783,15.553088520653546,16.306868735700846,-5.376026858548938,15.8,390,9775
-0.5568279481325578,-1.6518717233131945,22.854706894606352,22.06364186294377,19.821961197070777,22.34588649077341,-2.2086996714457525,20.4,400,10025
-3.9870457798558347,0.0864552342265787,17.34842069633305,16.189464905299246,15.488707047887146,17.702617209404707,-3.9005905456292553,12.8,410,10275
5.768682739939893,-3.5317903521371283,22.10789517313242,22.899047683924437,19.604282807558775,20.00342890713364,2.2368923878027642,18.7,420,10525
3.915030050293974,-2.976386224827594,19.276317678391933,19.31948007689789,20.665407309308648,19.05130261485465,0.9386438254663799,17.3,430,10775
3.8893017432071844,-2.3097166062380814,25.148157451301813,27.23089855723083,25.31650673598051,28.093851536512375,1.5795851369691036,20.3,440,11025
-3.6539950208743313,0.8379737215586889,20.380021024495363,20.061240336857736,24.284037734381855,17.713686110451818,-2.8160212993156426,18.2,450,11275
