Play 1,Play 2,Return,total_numsteps
1.5426769,1.7342613,-7.836169,247
1.7173812,1.7698863,-8.084851,248
1.3714987,1.6552209,-7.5455966,249
1.730613,1.7400913,-8.064888,250
1.7219256,1.7169791,-8.026853,251
1.6071731,1.8134772,-8.006951,252
1.6251647,1.9077867,-8.143141,253
1.5996916,2.0948603,-8.346042,254
1.619422,2.3626165,-8.384098,255
1.6365434,2.4343393,-7.8954563,256
1.6197011,2.419909,-8.08329,257
1.5721004,2.25388,-8.516559,258
1.4615514,2.269602,-8.408778,259
1.428541,2.660247,-8.229763,260
1.5984417,2.7252884,-6.744913,261
1.5859677,2.5572548,-7.6226215,262
1.6167793,2.4637332,-7.878832,263
1.7396212,2.8788624,-5.1292944,264
1.9130392,2.4440048,-6.062439,265
2.0732822,2.0132473,-7.48637,266
2.1376684,1.7669047,-8.598872,267
2.1489847,2.032973,-6.9315376,268
2.146614,1.9711258,-7.3158913,269
2.1944127,2.4537497,-4.3547115,270
2.2228944,2.5141568,-3.8917313,271
2.2206476,2.545048,-3.7515888,272
2.2390318,2.8414688,-2.2822018,273
2.1710942,2.5011537,-4.2469406,274
2.1220539,2.4266136,-4.904892,275
2.1171288,2.2575374,-5.8320484,276
2.2443488,1.6990204,-8.49008,277
2.3351374,2.0114658,-6.0328293,278
2.4501734,1.7842519,-6.8426514,279
2.621099,1.5374782,-7.6482277,280
2.6601887,1.5345774,-7.4838715,281
2.7216835,1.8049752,-5.3989105,282
2.742964,1.700353,-5.981881,283
2.9450207,1.6257448,-5.6085377,284
3.038752,1.9978287,-2.8595257,285
3.3770952,2.2236118,-0.3421507,286
3.6747417,2.3857586,1.4094324,287
3.8355145,2.724957,3.468153,288
3.9889383,2.4752297,2.6032896,289
4.048974,2.5440729,3.0639715,290
3.8847718,2.7765653,3.8126044,291
3.6385837,2.9631796,3.997908,292
3.4101293,2.9871871,3.4208956,293
3.3173656,3.2849665,4.2274017,294
3.143195,3.174842,3.2210727,295
3.0209465,3.4991236,3.830717,296
2.844256,3.6702075,3.5844193,297
2.758787,3.6351404,3.1141224,298
2.7317743,3.6083424,2.9184413,299
2.8973393,3.5083227,3.3537169,300
3.046076,3.1822824,2.8780842,301
3.0818784,3.1813266,3.013237,302
3.2304046,3.0320098,2.9955468,303
3.4124203,3.0369508,3.6260285,304
3.4065347,3.3038235,4.5838537,305
3.3956578,3.331597,4.6425176,306
3.3671465,3.3857846,4.728098,307
3.2661772,3.3920872,4.408475,308
3.0873296,3.643093,4.500496,309
2.8911545,3.9077594,4.3597813,310
2.6936605,3.874055,3.413046,311
2.505475,3.564662,1.7171497,312
2.4092827,3.3191442,0.4629078,313
2.2204633,3.4821248,-0.029769897,314
2.2898705,3.4566994,0.2734213,315
2.3456314,3.353493,0.24334145,316
2.5075574,3.504279,1.5505486,317
2.626615,3.4531593,1.974328,318
2.8003402,3.4635172,2.8007174,319
2.9364977,3.6229537,3.8457012,320
2.737671,3.7255998,3.257771,321
2.816278,3.7294712,3.6171145,322
2.9762783,3.6130605,3.9809494,323
3.3057704,3.8173807,5.7309976,324
3.5945046,3.4356596,5.577422,325
3.5610743,3.7514124,6.3705215,326
3.7385895,3.5355477,6.264223,327
3.670256,3.5503757,6.13037,328
3.5680816,3.6324115,6.0793114,329
3.1799319,3.4898188,4.406705,330
3.3348176,3.7124443,5.5693684,331
3.128369,3.5029597,4.255868,332
3.4358873,3.4112203,5.0293307,333
3.3534982,3.491627,5.0138426,334
3.1230853,3.1458879,3.0394592,335
3.0080662,3.1649117,2.664651,336
2.892368,3.3443198,2.8166108,337
2.6864264,3.3069232,1.7808676,338
2.5303724,3.6799016,2.1582794,339
2.455381,3.9084644,2.3334637,340
2.260012,4.075603,1.6379557,341
2.5668213,3.8868742,2.8405929,342
2.3149073,3.931797,1.6492195,343
2.6563356,3.947047,3.3985271,344
2.8736382,4.137466,4.73462,345
2.7603488,3.9155364,3.8079014,346
2.93606,3.9241889,4.582782,347
2.9143653,3.7457802,4.0770607,348
2.9100893,3.6195204,3.7265491,349
2.816432,3.64542,3.3971443,350
2.807105,3.5409913,3.0625052,351
2.7110796,3.2609606,1.7365856,352
2.6054053,3.2774277,1.2986612,353
2.6557195,3.2007308,1.2669792,354
2.4474046,3.0435648,-0.34338188,355
2.8429508,2.9364336,1.0888329,356
3.1060884,3.2137296,3.2223368,357
3.0728765,3.5245986,4.1093855,358
3.1266317,3.844658,5.155676,359
3.1920671,4.38092,6.348119,360
2.7000332,4.263338,4.167482,361
2.633232,4.651205,4.276752,362
2.474102,4.6447945,3.493668,363
2.4979503,4.820778,3.7076268,364
2.543477,5.1208334,3.9508944,365
2.664766,5.2544518,4.4819365,366
2.7918422,5.2191896,5.075995,367
2.8615947,5.079316,5.420932,368
2.936623,4.8981056,5.7320933,369
3.0601275,4.7932596,6.194153,370
3.4380918,4.4543552,7.2627144,371
3.433238,4.616911,7.3984995,372
3.6189034,4.7813993,8.044786,373
3.7000217,4.6075177,8.156014,374
3.4256287,4.4559364,7.2253494,375
3.2181787,4.3100996,6.3491507,376
3.0112257,4.5031433,5.79791,377
2.796507,4.614762,4.9962096,378
2.769679,4.7365217,4.956248,379
2.9758468,4.435558,5.584209,380
2.7819543,3.9513686,3.9806452,381
2.622696,3.6661432,2.5692515,382
2.4805675,3.6550906,1.8436785,383
2.540789,3.3807304,1.330246,384
2.6250367,3.374751,1.7181158,385
2.8121078,3.7303784,3.6011887,386
3.1386497,3.9425325,5.4171376,387
3.3399224,4.1869173,6.5830393,388
3.6110375,4.302983,7.5849504,389
3.8548818,4.533053,8.470665,390
4.1963024,4.6744757,9.248104,391
4.446645,4.6983542,9.602808,392
4.564719,4.6624365,9.696582,393
4.652541,4.819024,9.84652,394
4.7970314,5.298299,9.869822,395
4.732571,4.994685,9.928453,396
4.63891,4.864131,9.851153,397
4.148834,4.9435277,9.272327,398
3.878127,4.715053,8.660207,399
3.4390297,4.8789535,7.5487194,400
3.3311262,4.2401133,6.637432,401
3.280153,4.491887,6.783948,402
3.266698,4.5907874,6.828209,403
3.25714,4.7165194,6.882077,404
3.2916114,4.997823,7.0814037,405
3.2995896,5.2450514,7.0485544,406
3.1574833,5.212965,6.559778,407
3.236722,5.083109,6.8839436,408
2.5542572,4.6440105,3.8916135,409
2.7192402,4.4839725,4.5318503,410
3.0316916,4.52514,5.9002695,411
2.9724324,4.662353,5.774964,412
3.4225404,4.599647,7.351339,413
4.01907,4.2231426,8.434269,414
4.3072953,4.305234,9.03746,415
3.9979384,4.2986875,8.504033,416
4.0230603,4.336437,8.605273,417
3.7515597,4.4562454,8.145728,418
3.7969832,4.521731,8.324009,419
3.8170228,4.6989846,8.509954,420
4.328328,4.79749,9.507847,421
4.590229,4.702549,9.74361,422
4.3515673,4.7876887,9.534459,423
4.1696315,5.024349,9.3098955,424
4.156131,4.90663,9.279167,425
4.1887417,4.9435654,9.3386755,426
3.9480388,5.3147182,8.794331,427
3.973638,4.674509,8.840637,428
3.7723136,4.653573,8.372774,429
3.8496802,4.19409,8.027273,430
4.3525124,4.0410647,8.661203,431
4.1466923,3.701887,7.586768,432
4.110439,2.9740927,5.1043806,433
3.53313,2.331936,0.72972584,434
3.3780699,2.8985488,2.9532452,435
3.2090676,3.2759812,3.8203201,436
3.3960552,3.445872,5.012048,437
3.6862829,3.7664242,6.752438,438
3.8115537,3.6255717,6.6985426,439
3.6256523,4.056033,7.2200947,440
3.7727113,4.2023535,7.8575225,441
4.046815,4.261245,8.545679,442
4.2871947,4.363648,9.086965,443
4.6124225,4.128072,9.089525,444
4.4193883,4.428615,9.33641,445
4.3226943,4.548883,9.33775,446
3.9724383,4.834569,8.91675,447
3.7956214,4.998313,8.549469,448
3.0625954,5.7547607,5.6768,449
3.4033723,5.9728913,6.5042624,450
3.5442414,5.7576222,7.306775,451
3.9079494,5.63509,8.404086,452
4.135742,5.5140543,8.988807,453
4.185652,5.4484754,9.135707,454
4.258475,5.4415507,9.255174,455
4.0724173,5.3012033,9.048867,456
3.8254535,5.2795753,8.542278,457
3.7426164,5.3365316,8.305733,458
3.848207,5.415657,8.500602,459
3.960227,5.418344,8.74386,460
3.9708738,5.7064776,8.441789,461
3.9560306,5.4690366,8.690132,462
3.7881806,5.7753105,7.9303875,463
3.7547731,6.062293,7.320944,464
4.014122,6.2365823,7.498909,465
4.1288137,6.0609655,8.115387,466
4.2774653,5.3500576,9.355403,467
4.3757744,5.0105577,9.610231,468
4.26118,4.6051645,9.29825,469
3.6788008,4.6468825,8.129741,470
3.2748933,5.1163177,7.010477,471
3.0787864,5.337906,6.194758,472
3.0903816,5.5913157,6.003703,473
2.9908683,5.449958,5.7609277,474
3.4909368,5.625064,7.332023,475
3.6718462,5.7393446,7.689377,476
3.8541846,5.1915593,8.650412,477
3.9147658,4.8489547,8.799452,478
4.127613,4.6824875,9.138126,479
4.700698,4.6776514,9.80651,480
4.685163,4.9011416,9.891105,481
5.017865,5.000348,9.9996805,482
4.649177,5.4907894,9.636049,483
4.3373723,5.8500476,8.838344,484
4.1425405,5.7416463,8.714724,485
3.7457407,5.7133236,7.918003,486
3.2866864,5.572703,6.736568,487
3.082023,5.5822477,5.9823513,488
2.78568,5.1010485,5.086576,489
3.3111956,4.5711017,6.963986,490
3.2860098,4.3114696,6.5881634,491
3.1730053,4.0427866,5.745833,492
2.9661093,4.1666207,5.1687675,493
2.757474,4.452279,4.6710787,494
2.7052255,4.5385613,4.5210843,495
2.997734,4.906727,5.982231,496
3.1836941,4.953751,6.698894,497
3.3470058,4.9717956,7.2668147,498
3.6515398,5.2214713,8.132606,499
3.9089432,5.1210346,8.794946,500
3.9970021,4.9099364,8.985884,501
4.0289407,4.672142,8.949553,502
4.311771,4.6113286,9.375276,503
4.5498686,4.6413255,9.668735,504
4.753219,4.5528765,9.73918,505
5.112957,4.2950745,9.49032,506
5.348213,4.3426266,9.446608,507
5.5176473,4.4966135,9.478643,508
5.413104,4.5322137,9.610521,509
5.4534173,4.6742306,9.688287,510
5.343172,4.815081,9.848038,511
4.754286,5.3637576,9.807305,512
4.1493325,5.569618,8.9519005,513
4.2844214,5.5662103,9.167354,514
3.9936588,5.7783723,8.381414,515
3.8413584,5.87142,7.898177,516
3.5776873,5.8354435,7.2790604,517
3.4159005,5.8323293,6.797857,518
3.374402,5.718641,6.8409867,519
3.4115047,5.592575,7.125538,520
3.483255,5.7923164,7.071719,521
3.3795276,5.67688,6.915903,522
3.4929724,5.8015842,7.0863304,523
3.476728,5.493675,7.435927,524
3.7874196,5.389429,8.377994,525
3.5801687,5.6686106,7.537039,526
4.3468733,5.461523,9.360422,527
4.15008,5.385688,9.128881,528
3.9692588,5.274212,8.862381,529
3.7553601,5.143979,8.430141,530
4.1423907,4.675778,9.159387,531
4.79978,4.479299,9.688783,532
5.052246,4.555806,9.799962,533
4.663623,4.6087637,9.733785,534
4.7075834,5.2901,9.830335,535
4.867631,5.317404,9.881733,536
5.176159,5.0607452,9.965278,537
5.6484404,5.018809,9.579171,538
5.3954625,5.2759504,9.767461,539
5.275302,5.2663784,9.853251,540
5.503744,5.3462467,9.626355,541
5.3463883,4.9836135,9.879746,542
5.0116787,4.7577753,9.941191,543
4.9425526,5.0548177,9.993695,544
4.2754455,5.04597,9.472907,545
4.226051,5.048425,9.398658,546
3.989869,5.3685274,8.843823,547
3.7804523,5.257935,8.446173,548
4.337816,5.382515,9.415195,549
4.4381332,5.3657193,9.550555,550
4.5015545,4.6474175,9.627237,551
4.5611296,4.5036416,9.561021,552
5.174997,4.419128,9.631964,553
5.405408,4.55481,9.63745,554
5.3912325,4.981249,9.846585,555
5.2037673,4.7931824,9.915706,556
5.151014,4.8954,9.966253,557
4.9200234,4.856597,9.97304,558
4.7804327,5.148696,9.92968,559
4.193386,5.031536,9.348379,560
4.2764716,5.3000536,9.386475,561
4.048916,5.648283,8.675168,562
4.0368705,5.920193,8.225626,563
3.9567149,5.7647686,8.326685,564
4.153263,5.283148,9.202864,565
3.8376286,4.8151655,8.614729,566
3.7688444,4.9194555,8.477768,567
3.7704396,4.9567018,8.486306,568
4.1771626,4.7652283,9.267821,569
4.017548,4.835406,9.007697,570
3.7826023,4.9791737,8.517509,571
3.8354921,4.497217,8.39113,572
3.801641,4.379951,8.179475,573
3.9724457,4.761166,8.887091,574
4.0208936,4.955597,9.039379,575
4.147874,5.2410994,9.215753,576
4.147447,4.8187504,9.240302,577
4.103137,4.8120728,9.16032,578
4.0195923,5.027056,9.038069,579
3.8621614,4.804851,8.66724,580
3.6781693,4.7891946,8.208324,581
3.4602556,5.010472,7.629078,582
3.4038603,4.7608466,7.395144,583
3.3535097,5.0664673,7.2846518,584
3.369619,5.116312,7.328329,585
3.7987113,5.4713054,8.334777,586
3.6510558,4.9978647,8.180346,587
3.8296099,4.9087424,8.621859,588
4.122095,5.148043,9.207366,589
4.1813254,5.393884,9.174627,590
4.2261353,5.330705,9.291767,591
4.1493125,5.4027033,9.114161,592
3.9949975,5.1367764,8.971262,593
3.948389,5.0140953,8.893915,594
3.8837118,4.980525,8.753521,595
4.0024486,5.0535936,9.002019,596
4.2060456,5.242055,9.311046,597
4.172309,5.87928,8.541794,598
4.25488,5.53191,9.161868,599
4.435321,5.6506305,9.257817,600
4.6496644,5.797749,9.240862,601
4.8622155,6.2416005,8.439444,602
4.751593,6.1203766,8.68305,603
5.107445,6.1603518,8.642039,604
5.162689,6.3871984,8.049212,605
4.722334,6.4502068,7.8198023,606
4.462288,6.7205467,6.7505846,607
4.4147687,6.749663,6.5961843,608
4.2522173,6.671143,6.648102,609
4.119736,6.4128036,7.229121,610
4.1530457,6.199793,7.8431654,611
4.1367455,6.0894365,8.06792,612
4.28733,6.090415,8.303097,613
4.476473,5.7006893,9.234954,614
4.64904,5.757098,9.30363,615
4.901279,5.8073645,9.338417,616
4.972022,5.6788006,9.538447,617
5.293583,5.4261723,9.732186,618
5.304732,5.1764307,9.876011,619
5.154547,4.7873325,9.930888,620
5.079282,5.01522,9.993483,621
5.099396,5.2189994,9.94216,622
4.9478674,5.7731223,9.399564,623
4.904541,5.946707,9.094634,624
5.0512958,5.719654,9.479466,625
5.170861,5.5074472,9.713304,626
5.16262,5.819557,9.301881,627
5.0882573,5.3775864,9.849639,628
4.9976625,5.506782,9.743167,629
5.0551147,5.7845325,9.381471,630
4.971142,5.47155,9.776808,631
4.8471284,5.364433,9.843819,632
4.756446,4.9388585,9.936943,633
4.9229913,4.9925733,9.994015,634
5.1687055,4.6612816,9.856809,635
5.5940456,4.5768266,9.468034,636
5.5619717,4.3114285,9.210057,637
6.066683,4.3351502,8.420162,638
5.821579,4.551351,9.123722,639
5.6672745,4.504318,9.309044,640
5.81085,5.023625,9.341964,641
5.8091764,5.1544237,9.321386,642
5.8121147,5.2508097,9.277564,643
6.0541983,5.494403,8.644232,644
6.0537167,5.1170845,8.875973,645
5.8994393,5.3197317,9.08878,646
5.38028,5.6217375,9.46883,647
4.9705153,5.8249288,9.318624,648
4.5284877,6.203935,8.328217,649
4.0687113,6.1779494,7.7451363,650
3.779638,6.2938805,6.83659,651
3.61292,6.152011,6.74888,652
3.6322541,5.69629,7.644451,653
3.7225428,5.2738733,8.293097,654
3.960578,5.1380653,8.900539,655
4.104305,5.014891,9.197508,656
4.368902,4.8585253,9.5817,657
4.4617624,4.819731,9.677803,658
4.748884,5.0519505,9.934242,659
5.1107445,4.778803,9.9388075,660
5.7446632,5.2765617,9.36899,661
6.025505,5.7319236,8.412627,662
5.866327,5.5663214,8.928758,663
5.97842,5.6987066,8.554503,664
6.0273514,4.9896007,8.944441,665
6.2295732,5.02019,8.487742,666
6.448622,4.713996,7.8196955,667
6.065076,4.217515,8.25333,668
5.8850794,4.5442543,9.00893,669
6.0147667,4.390543,8.59881,670
5.31224,4.338079,9.464367,671
4.772247,4.162149,9.246134,672
4.585757,4.309629,9.35179,673
4.5133405,4.370973,9.367488,674
4.4397254,4.2416296,9.110967,675
4.26971,4.473626,9.189608,676
4.1289954,4.7784677,9.192274,677
4.091945,5.299628,9.08566,678
4.121168,5.46108,9.015059,679
4.066222,5.562691,8.811438,680
3.9613976,5.7859893,8.303526,681
4.0476184,5.747359,8.534424,682
4.1256,6.0663204,8.098385,683
4.2834,5.910882,8.656778,684
4.757045,5.3893657,9.789367,685
5.0258207,5.106002,9.988097,686
5.1074343,5.482152,9.755987,687
4.95112,5.006242,9.997572,688
5.6697273,4.9786315,9.551008,689
6.106231,5.0165043,8.77598,690
6.4359474,5.434041,7.7496634,691
6.416706,5.543251,7.697822,692
6.254997,5.569837,8.100269,693
6.101398,5.9266624,7.928219,694
6.158826,5.723572,8.133567,695
5.6859736,5.828389,8.843211,696
5.5395722,5.8930817,8.911267,697
5.2429924,5.963873,9.011904,698
4.9891872,5.449819,9.797545,699
4.923294,5.3016577,9.903119,700
5.1096296,5.4415073,9.793053,701
5.028121,4.894806,9.988143,702
5.4867277,4.9044085,9.753959,703
5.5304413,3.979879,8.677985,704
5.5764246,3.7896242,8.202725,705
5.430836,4.2774506,9.292302,706
4.7936945,4.8848176,9.944171,707
4.685495,5.0016584,9.901084,708
4.5512757,5.230021,9.745737,709
4.542847,4.9383135,9.787206,710
4.7449203,5.100342,9.924866,711
4.7397466,4.5723553,9.749388,712
4.8134985,4.2637434,9.423143,713
4.9674673,5.397577,9.840875,714
5.2251234,5.178943,9.917299,715
5.442527,5.3934364,9.649378,716
5.6119957,5.632792,9.225036,717
5.6627703,5.7236853,9.037015,718
5.6792755,5.7790594,8.931651,719
5.5217648,5.824691,9.0476465,720
5.372717,5.743824,9.307808,721
5.208005,5.615309,9.578129,722
5.051298,5.4744473,9.772268,723
4.729241,5.600191,9.56646,724
4.65629,5.441465,9.686973,725
4.6859894,5.1109324,9.8890915,726
4.560761,5.2655725,9.73654,727
4.494729,5.692449,9.265216,728
4.457484,5.798299,9.068395,729
4.5682235,5.683,9.34708,730
4.568367,5.521181,9.542063,731
4.612872,5.7408333,9.301298,732
4.688931,5.4826646,9.670271,733
4.8156233,5.6452694,9.549633,734
4.9744077,5.8639364,9.252959,735
5.1059923,5.1929693,9.951529,736
5.396893,5.6739945,9.388207,737
5.6841497,5.654568,9.103479,738
5.74335,5.2612686,9.379169,739
5.9360666,5.2017646,9.083071,740
6.0290527,4.9315486,8.936365,741
5.9371753,4.80496,9.083662,742
5.876008,5.052411,9.229863,743
5.544257,5.256791,9.637842,744
5.346299,5.3563666,9.753079,745
5.0501795,5.434662,9.808551,746
4.72405,5.2896605,9.839949,747
4.4942274,5.148325,9.722194,748
4.39467,5.4474745,9.433342,749
4.365383,5.334888,9.485111,750
4.372598,5.5164394,9.339657,751
4.3774915,5.3900743,9.460325,752
4.370986,5.222175,9.554979,753
4.326269,5.37611,9.404628,754
4.6817727,5.621979,9.511873,755
4.985951,5.6051073,9.633648,756
5.035941,5.6638966,9.55795,757
4.9228773,5.7265687,9.46615,758
4.8985724,5.65749,9.55742,759
5.0553203,5.487958,9.758837,760
5.037453,5.5291214,9.718628,761
5.360794,5.833166,9.175662,762
5.432049,5.6752386,9.357387,763
5.8575563,6.0354567,8.192427,764
5.9987965,5.999381,8.003643,765
5.9762726,5.9128723,8.213556,766
5.646862,6.221756,8.0888815,767
5.5530806,5.627055,9.300903,768
5.3571234,5.6104417,9.499824,769
5.2151747,5.786615,9.334937,770
5.3774824,5.759136,9.2812195,771
5.389571,5.6352005,9.444755,772
5.175073,5.440573,9.775245,773
4.992144,5.725648,9.473373,774
4.913476,5.717887,9.477152,775
4.8551807,5.9933643,8.992254,776
4.573162,5.960063,8.896089,777
4.689616,6.052878,8.79511,778
4.9459686,6.221709,8.504508,779
4.910841,6.254177,8.41909,780
4.845379,6.3653355,8.111952,781
5.1376266,6.1520143,8.653922,782
5.769086,6.22395,7.910454,783
5.6277943,6.0899634,8.417854,784
5.748181,5.8322535,8.74758,785
5.98001,5.5631423,8.722451,786
6.050055,5.864547,8.149943,787
6.3580914,5.78816,7.534392,788
6.400232,6.0037856,7.031765,789
6.426585,6.416468,5.9584727,790
6.604116,6.252448,5.858186,791
6.770766,6.317176,5.1294365,792
6.884275,6.053794,5.3390265,793
6.840619,5.620572,6.2270117,794
6.427643,5.9094024,7.1348233,795
5.932026,5.7505126,8.568058,796
