Return,total_numsteps
-1.8686924,63
-1.6644944,64
-3.4708238,65
-4.4639454,66
-6.1693377,67
-8.454744,68
-9.330257,69
-11.650009,70
-11.2926235,71
-12.18608,72
-13.625796,73
-14.13061,74
-13.418709,75
-12.184272,76
-10.505031,77
-10.419734,78
-10.243851,79
-8.15461,80
-9.992058,81
-13.613974,82
-13.965855,83
-11.358971,84
-9.869427,85
-7.871065,86
-6.1413593,87
-5.818492,88
-2.368946,89
3.2872658,90
6.3175755,91
4.9205084,92
3.1407642,93
2.489882,94
4.1599417,95
4.4122944,96
5.4749656,97
0.23376465,98
-7.955106,99
-6.548227,100
-5.815162,101
-5.138341,102
-4.594958,103
-4.415306,104
-3.7166898,105
-3.137687,106
-3.6556408,107
-4.689074,108
-6.754762,109
-2.8499794,110
0.0576725,111
-3.2430134,112
-4.7884426,113
-3.6231155,114
0.6282196,115
3.0754185,116
4.6907454,117
4.879266,118
3.1173449,119
1.7201204,120
2.202402,121
4.045002,122
6.0838275,123
6.0429263,124
4.5622377,125
-0.104496,126
-3.7200575,127
-8.920772,128
-9.011405,129
-10.486785,130
-12.918057,131
-14.228095,132
-14.440231,133
-13.920265,134
-12.815795,135
-10.838691,136
-10.052848,137
-8.644768,138
-6.910677,139
-5.1359987,140
-1.118824,141
3.6225119,142
6.8992114,143
9.265976,144
9.974121,145
9.960969,146
9.909426,147
9.950584,148
9.446913,149
5.9707313,150
3.4003663,151
-2.0383968,152
-4.691082,153
-5.8581247,154
-7.368477,155
-10.845264,156
-13.423874,157
-12.846142,158
-10.166439,159
-6.0139084,160
-0.9262781,161
3.1915398,162
7.1288023,163
8.218997,164
8.145979,165
8.119411,166
7.5746098,167
6.957256,168
7.580642,169
6.9832835,170
1.8162537,171
-8.818546,172
-7.943841,173
-8.229627,174
-8.181238,175
-8.798961,176
-7.6608715,177
3.9191027,178
8.276833,179
7.1536946,180
4.314387,181
2.4347916,182
2.3191156,183
2.6444302,184
2.4730349,185
0.28030396,186
-3.0616055,187
-6.7614174,188
-9.545438,189
-9.506611,190
-8.999624,191
-7.1387806,192
-5.518173,193
-4.4749975,194
-3.5856695,195
-0.5262718,196
2.2941728,197
5.67116,198
8.58368,199
7.713434,200
-0.1174469,201
-8.2048855,202
-12.674667,203
-11.09446,204
-5.569414,205
1.68258,206
7.5821877,207
9.790518,208
9.938853,209
9.674988,210
9.380088,211
8.253582,212
6.417445,213
3.2782927,214
0.910017,215
-1.8783484,216
-5.184882,217
-7.0659275,218
-8.833324,219
-7.795843,220
-4.402609,221
-0.8446636,222
