Return,total_numsteps
-11.346671,63
-12.167922,64
-8.7578535,65
-6.796062,66
-6.3753114,67
-7.3452487,68
-7.284079,69
-8.0039425,70
-7.9466286,71
-8.092305,72
-6.3143387,73
-4.018911,74
-2.934441,75
-3.157984,76
-4.934332,77
-7.213173,78
-7.407758,79
-6.0708055,80
-3.5264156,81
-2.9332883,82
-3.238154,83
-4.9835157,84
-6.7632937,85
-8.191777,86
-7.938099,87
-0.6085472,88
2.391543,89
-2.4117413,90
-7.893711,91
-10.835531,92
-12.730619,93
-15.501713,94
-17.467976,95
-14.849027,96
-13.731603,97
-14.156753,98
-15.856189,99
-17.367186,100
-18.482233,101
-19.351475,102
-19.310692,103
-12.764164,104
-3.3677711,105
4.382347,106
8.375988,107
8.70561,108
7.81171,109
4.845644,110
3.6515388,111
3.5358443,112
3.5567489,113
3.3323517,114
1.9311047,115
-0.6484604,116
-3.9951515,117
-8.145344,118
-12.737118,119
-11.11827,120
-9.100078,121
-7.481897,122
-7.243821,123
-8.161838,124
-9.397905,125
-1.6427183,126
1.288125,127
-0.4097042,128
-2.77944,129
-4.681617,130
-4.1304893,131
-2.2327356,132
-0.4609623,133
1.4830427,134
4.5470133,135
7.5869675,136
7.848578,137
5.4938545,138
-1.3508453,139
-8.111988,140
-7.407926,141
-7.1136675,142
-7.538246,143
-8.650157,144
-10.359908,145
-11.473777,146
-12.709289,147
-14.203334,148
-15.000771,149
-15.285875,150
-15.397292,151
-15.008174,152
-10.075443,153
0.21428013,154
6.375453,155
5.3362217,156
2.9793224,157
1.6321802,158
3.0561566,159
5.379718,160
7.9834304,161
9.4860325,162
9.917335,163
9.49015,164
7.894919,165
5.459202,166
3.008841,167
0.5424261,168
-2.4999142,169
-4.4255495,170
-9.669434,171
-8.199161,172
-7.3562784,173
-7.6259203,174
-8.720447,175
-6.575163,176
-2.2420492,177
1.377656,178
3.9822583,179
4.6971307,180
3.724887,181
1.790245,182
0.9053068,183
1.0887356,184
2.4410114,185
3.663711,186
5.7025332,187
8.039632,188
9.726582,189
9.946131,190
