Return,total_numsteps
-2.2320511,63
-0.8112373,64
-1.7629327,65
-3.0671387,66
-3.594148,67
-3.7822914,68
-4.7044024,69
-6.0627823,70
-6.198301,71
-6.7622666,72
-6.694179,73
-6.198556,74
-5.960605,75
-6.3291926,76
-6.244336,77
-6.6900034,78
-6.541057,79
-5.860721,80
-5.1576996,81
-4.6647563,82
-4.426446,83
-4.4194145,84
-4.502581,85
-4.4251046,86
-4.270813,87
-4.38012,88
-4.504687,89
-4.5168633,90
-4.743657,91
-4.6724358,92
-4.6332307,93
-4.646329,94
-4.7117095,95
-4.8541102,96
-4.910517,97
-4.8462157,98
-4.8383346,99
-4.9770737,100
-5.0623474,101
-4.9918513,102
-4.865632,103
-4.9304867,104
-4.985591,105
-4.7844977,106
-4.925782,107
-4.991937,108
-5.104817,109
-5.1105,110
-5.24361,111
-5.481038,112
-5.5083733,113
-5.7128177,114
-6.013278,115
-6.1502438,116
-6.0268474,117
-6.3138604,118
-6.307779,119
-6.4755335,120
-6.5480094,121
-6.6829543,122
-6.712723,123
-6.850095,124
-7.0650454,125
-7.338006,126
-7.531653,127
-7.622562,128
-7.6588016,129
-7.684053,130
-7.672217,131
-7.544226,132
-7.4980927,133
-7.6154838,134
-7.869934,135
-8.147664,136
-8.409273,137
-8.442567,138
-8.424103,139
-8.617821,140
-7.873852,141
-7.1672897,142
-6.89065,143
-6.92782,144
-7.3995667,145
-8.031212,146
-7.9966965,147
-7.7511444,148
-6.92663,149
-5.411665,150
-4.6682625,151
-3.9462042,152
-3.2983627,153
-3.48526,154
-3.2675,155
-3.415331,156
-3.7866402,157
-4.862523,158
-4.970541,159
-4.586767,160
-4.258032,161
-3.9214878,162
-3.0961485,163
-2.1984806,164
-1.0858297,165
-0.4870119,166
0.21776867,167
0.5301628,168
0.2373848,169
0.34305668,170
0.6427307,171
0.18555641,172
0.23189735,173
0.97929096,174
1.669322,175
1.9552383,176
2.472559,177
3.0001106,178
3.2471395,179
3.471498,180
3.4103212,181
3.5635953,182
3.3050303,183
3.8053408,184
3.6179376,185
3.6721463,186
3.729477,187
4.469572,188
5.039243,189
5.454255,190
5.8452744,191
6.414917,192
6.844339,193
6.8205194,194
6.5163374,195
5.9808407,196
5.5119295,197
4.964876,198
4.699604,199
4.7164493,200
4.9893103,201
4.688122,202
4.219995,203
4.4349055,204
3.2668276,205
1.9575663,206
1.4769812,207
1.298727,208
1.1344919,209
0.9860096,210
0.60047054,211
0.811636,212
0.85090446,213
1.5698404,214
2.3766909,215
2.9761047,216
3.570757,217
4.038665,218
4.549958,219
4.888389,220
5.0066714,221
5.341779,222
5.739342,223
5.878159,224
6.02681,225
6.1332226,226
6.3027897,227
6.6299653,228
6.8729525,229
6.9304366,230
7.0671873,231
7.6063766,232
7.4643793,233
7.3360643,234
6.932376,235
7.1409435,236
7.165782,237
7.137245,238
7.145751,239
6.971169,240
7.350255,241
7.1069765,242
6.553504,243
6.3686304,244
6.41245,245
5.9297633,246
5.7089977,247
5.7225447,248
5.737567,249
5.20363,250
4.5603642,251
4.116031,252
4.53312,253
4.544844,254
4.734187,255
5.3104615,256
5.7940965,257
6.2391176,258
6.642583,259
6.759671,260
6.9765434,261
6.9625607,262
7.022835,263
7.1330843,264
7.1447606,265
7.2346473,266
7.142923,267
6.9432516,268
6.771803,269
7.069644,270
6.855839,271
6.722517,272
6.84288,273
6.5830383,274
6.519512,275
6.90308,276
7.432473,277
7.555173,278
8.373423,279
8.435892,280
8.750763,281
8.912216,282
9.027313,283
9.057159,284
9.169307,285
9.0650835,286
9.144463,287
8.824069,288
8.500092,289
7.876158,290
8.238846,291
8.27899,292
8.442625,293
7.9644003,294
8.120602,295
7.6258354,296
7.4140005,297
7.7734985,298
6.7266636,299
6.8406544,300
6.846303,301
6.8793273,302
7.600652,303
7.883273,304
7.8627577,305
8.037266,306
8.208757,307
8.376792,308
8.5234585,309
8.593093,310
8.098817,311
8.499177,312
8.179753,313
8.666479,314
8.791043,315
8.876135,316
9.064764,317
9.184171,318
9.206376,319
9.363959,320
9.027106,321
9.102167,322
9.047209,323
8.852019,324
9.349228,325
9.7662525,326
9.604236,327
9.873575,328
9.701605,329
9.851187,330
9.923643,331
9.972756,332
9.878862,333
9.714813,334
9.284367,335
9.111284,336
9.147187,337
9.223187,338
9.028638,339
9.414556,340
9.671337,341
9.802498,342
9.988478,343
9.983251,344
9.864389,345
9.689589,346
9.719096,347
9.565983,348
9.461422,349
9.533611,350
9.492512,351
9.517848,352
9.17258,353
9.0094595,354
9.250071,355
9.405333,356
9.745334,357
9.831591,358
9.698495,359
9.815405,360
9.8462715,361
9.935505,362
9.944273,363
9.8728485,364
9.949673,365
9.858735,366
9.736702,367
9.702092,368
9.704998,369
9.741238,370
9.974084,371
9.948731,372
9.980401,373
9.844206,374
9.263155,375
9.118125,376
9.135041,377
9.332522,378
9.538678,379
9.122938,380
9.315614,381
9.525684,382
9.3528595,383
9.562624,384
9.808705,385
9.548628,386
9.268322,387
8.575947,388
8.587446,389
8.925188,390
9.082732,391
9.396927,392
9.582242,393
9.61304,394
9.667247,395
9.958007,396
9.834279,397
9.853491,398
9.815883,399
9.646465,400
9.867722,401
9.801139,402
9.697643,403
9.524191,404
9.609837,405
9.698625,406
9.709283,407
9.674189,408
9.734345,409
9.494742,410
9.730583,411
9.905307,412
9.920358,413
9.821221,414
9.643525,415
9.639922,416
9.716637,417
9.688076,418
9.4967,419
9.19566,420
9.129546,421
8.8127575,422
8.610609,423
8.374241,424
8.257357,425
8.361427,426
8.636945,427
8.662794,428
8.9005,429
8.754411,430
8.718854,431
8.168427,432
8.224432,433
8.106528,434
7.9290915,435
8.311209,436
8.706658,437
8.112309,438
7.89297,439
7.7993507,440
7.906349,441
7.920524,442
7.8568273,443
8.478622,444
8.773001,445
9.082692,446
9.09866,447
8.674312,448
8.535748,449
8.5928335,450
8.56957,451
8.485446,452
8.704679,453
8.565344,454
8.612709,455
8.517539,456
8.008759,457
7.5317516,458
6.8871603,459
7.221468,460
7.5394616,461
7.548698,462
8.127121,463
8.176673,464
8.734874,465
8.946916,466
8.622226,467
