Return,total_numsteps
-1.3502691,63
-0.61341226,64
-0.28727087,65
-0.47766885,66
-1.828983,67
-3.0508564,68
-4.163769,69
-4.1731687,70
-3.1613543,71
-2.166549,72
-1.781181,73
-1.6993126,74
-1.3565041,75
-0.7636148,76
-0.48715743,77
-0.30980712,78
-0.15853667,79
-0.4271319,80
-0.94304657,81
-2.1192157,82
-3.3482666,83
-4.161844,84
-4.6084228,85
-4.6957874,86
-4.644311,87
-4.6586633,88
-5.882081,89
-6.2484245,90
-5.951535,91
-6.3401155,92
-6.216058,93
-5.9478545,94
-5.9300356,95
-6.119579,96
-5.956414,97
-6.396604,98
-6.7496696,99
-7.623928,100
-8.258382,101
-8.491028,102
-7.760067,103
-6.075199,104
-9.500732,105
-9.543324,106
-9.2274065,107
-8.438087,108
-7.108883,109
-5.6886525,110
-4.9540997,111
-4.7128057,112
-4.920813,113
-5.6411786,114
-6.530722,115
-7.645356,116
-7.664921,117
-2.7596693,118
1.0159836,119
2.9116287,120
3.1268368,121
1.1213589,122
-1.5588646,123
-6.4952545,124
-8.559405,125
-7.9206758,126
-7.1408815,127
-6.928276,128
-7.231486,129
-7.6892467,130
-8.703224,131
-4.581606,132
0.2015295,133
3.55129,134
5.565999,135
6.6161785,136
6.8622036,137
5.164817,138
2.7582169,139
-1.3729877,140
-7.5238266,141
-7.58342,142
-7.1168914,143
-6.8810663,144
-6.943924,145
-7.3679986,146
-8.326408,147
-6.2761536,148
-3.1272974,149
-0.23406601,150
0.6757345,151
2.1482582,152
3.656322,153
3.6445327,154
2.5765114,155
0.6597109,156
-1.0164127,157
-4.300477,158
-4.3520355,159
-5.210455,160
-6.0543995,161
-6.0129814,162
-6.893816,163
-7.9909515,164
-9.316299,165
-9.647774,166
-9.169754,167
-8.652831,168
-8.532635,169
-8.569221,170
-8.36841,171
-8.346157,172
-8.485812,173
-8.337073,174
-8.305783,175
-8.129439,176
-7.9145737,177
-7.8781137,178
-7.7485847,179
-7.9578204,180
-8.562189,181
-8.94561,182
-9.132104,183
-9.611793,184
-9.897033,185
-9.462976,186
-9.167915,187
-8.864775,188
-8.954326,189
-9.200908,190
-9.242774,191
-9.10208,192
-9.124274,193
-8.991271,194
-8.523948,195
-7.9903293,196
-7.334832,197
-6.9414964,198
-6.7942467,199
-6.8108253,200
-7.052354,201
-7.308961,202
-7.690643,203
-7.9869843,204
-8.383955,205
-8.690126,206
-8.69791,207
-8.587022,208
-8.583093,209
-8.265335,210
-8.049266,211
-7.6424127,212
-7.2854285,213
-7.196595,214
-7.288691,215
-7.536822,216
-7.85599,217
-8.220368,218
-8.660304,219
-8.9194765,220
-9.421661,221
-9.940532,222
-10.047847,223
-9.912419,224
-9.394075,225
-9.105221,226
-8.9501,227
-9.18006,228
-9.183951,229
-9.398564,230
-9.218771,231
-8.57827,232
-8.253674,233
-8.873911,234
-8.642725,235
-8.780288,236
-8.5684805,237
-8.35081,238
-8.470746,239
-8.711563,240
-9.037509,241
-9.230431,242
-9.31626,243
-9.463963,244
-9.423187,245
-9.345673,246
-9.343383,247
-9.431342,248
-9.07168,249
-8.671258,250
-8.212746,251
-7.7417502,252
-7.2095714,253
-6.905923,254
-6.79238,255
-6.7860713,256
-6.926407,257
-7.16382,258
-7.353971,259
-7.5873885,260
-7.615036,261
-7.662337,262
-7.37341,263
-7.2166324,264
-7.1313653,265
-7.168245,266
-7.284616,267
-7.2550783,268
-7.314637,269
-7.3470955,270
-7.340993,271
-7.3415337,272
-7.378015,273
-7.763721,274
-7.948276,275
-8.237907,276
-8.479438,277
-8.538729,278
-8.592902,279
-9.031199,280
-8.2632675,281
-8.996065,282
-8.8901205,283
-8.79712,284
-8.645382,285
-8.459338,286
-8.294151,287
-8.2831135,288
-8.331097,289
-8.4628525,290
-8.844546,291
