B1 Loss,B2 Loss,P1 Loss,P2 Loss,Play 1,Play 2,Return,total_numsteps
0.01806708425283432,0.09391122311353683,0.9607900381088257,1.0923867225646973,-5.501773,-6.645255,-0.26299024,70
0.004722200334072113,-0.03826475888490677,0.14648476243019104,0.004524883348494768,1.6300507,-3.1028082,-4.227281,80
-0.08893128484487534,-0.09602415561676025,0.015165459364652634,0.05699048191308975,-1.0219169,-1.4570965,-2.5224276,90
-0.11407700926065445,0.12739348411560059,0.027379784733057022,0.0070154196582734585,0.08462554,-2.272742,-2.9592316,100
0.02728217840194702,0.14602206647396088,0.011909599415957928,0.02769874595105648,-1.1511352,0.24311891,-3.7603605,110
0.036518462002277374,0.1375710666179657,0.19067156314849854,0.0015452764928340912,0.5038731,3.2866898,-8.796609,120
0.09768854826688766,0.19114819169044495,0.5767523050308228,0.0004804394848179072,-0.05669552,6.20315,-13.328608,130
0.15250366926193237,0.29365992546081543,1.1251425743103027,0.02844490297138691,1.0129339,8.941711,-20.491262,140
0.23287320137023926,0.39099374413490295,1.3397204875946045,0.6559460759162903,7.074296,9.573271,-15.21751,150
0.31087005138397217,0.4399188458919525,1.4629604816436768,0.7385004758834839,7.293804,9.901596,-19.287182,160
0.14761823415756226,0.24863384664058685,1.4747883081436157,0.2998163104057312,3.937842,9.943726,-15.568602,170
0.016273126006126404,0.0917297825217247,1.5153379440307617,0.8913193345069885,7.6587873,9.973651,-21.806353,180
0.13043387234210968,0.3369762897491455,1.5548878908157349,1.2252541780471802,9.146663,9.944001,-31.637959,190
0.04060795158147812,0.24704506993293762,1.5306270122528076,0.9655171036720276,7.7958565,9.781888,-20.683266,200
0.010235593654215336,0.1184481680393219,1.410489797592163,0.5758669376373291,-9.705643,9.471502,-20.583775,210
0.15729817748069763,0.306895911693573,0.8137230277061462,0.6169864535331726,-9.999307,6.866687,-14.738785,220
0.16482128202915192,0.010692685842514038,0.9087474942207336,0.6081726551055908,-9.999198,7.603559,-16.341486,230
-0.10892298817634583,0.019627340137958527,0.15236087143421173,0.608660876750946,-9.995093,2.3138678,-6.9727664,240
0.03421188145875931,-0.002196459099650383,0.0016002074116840959,0.6130921840667725,-9.999833,-1.5372037,-3.287937,250
-0.0073250290006399155,0.1231495812535286,0.1308666318655014,0.6225209832191467,-9.999963,-4.2447877,-2.2728865,260
0.1406957358121872,-0.06275548040866852,0.6023671627044678,0.6386889219284058,-9.999989,-7.7972937,-2.9177544,270
-0.023260952904820442,0.032286956906318665,1.063929796218872,0.6681035757064819,-9.999999,-9.762343,-4.238214,280
0.018076784908771515,0.024559520184993744,1.2371513843536377,0.7255436778068542,-9.999997,-9.99511,-4.4400973,290
-0.05170789733529091,0.2846982777118683,1.361824870109558,0.802236795425415,-9.999974,-9.9994,-4.443888,300
0.0978679433465004,0.034955285489559174,1.4918063879013062,0.8963926434516907,-9.999991,-9.999987,-4.444425,310
-0.0006622634828090668,0.14459103345870972,1.6171894073486328,1.0009522438049316,-9.999988,-10.0,-4.4444337,320
0.0023750513792037964,0.009607795625925064,1.7480096817016602,1.1041280031204224,-9.999992,-9.999998,-4.444436,330
-0.06752391159534454,-0.05868426337838173,1.8731400966644287,1.207911729812622,-9.999979,-9.999998,-4.4444246,340
0.0313095785677433,0.05429636687040329,1.9897737503051758,1.320019245147705,-9.999907,-9.999998,-4.44436,350
-0.05721098184585571,-0.031204111874103546,2.1103620529174805,1.4367092847824097,-9.999887,-9.999999,-4.444344,360
-0.053484175354242325,0.0304975975304842,2.225795030593872,1.5572152137756348,-9.999779,-9.999999,-4.4442477,370
-0.13938364386558533,0.04514550417661667,2.333040475845337,1.6717145442962646,-9.999856,-9.999996,-4.444313,380
-0.01584397256374359,0.04746245965361595,2.4293415546417236,1.775058388710022,-9.989771,-9.999994,-4.435356,390
-0.07285847514867783,-0.02553188055753708,2.5196962356567383,1.8731322288513184,-9.989597,-9.999963,-4.435174,400
-0.28522658348083496,0.04846035689115524,2.6125903129577637,1.950595498085022,-9.98798,-9.999051,-4.4329295,410
