A1 Return,A2 Return,A3 Return,Agent 1 Prediction Loss,Agent 2 Prediction Loss,Agent 3 Prediction Loss,Total Return,belief_loss0,belief_loss1,belief_loss2,critic_loss0,critic_loss1,critic_loss2,policy_loss0,policy_loss1,policy_loss2,total_episode,total_numsteps
-88.73659900986287,-89.13659900986286,-88.53659900986287,0.26010793262720106,0.2316994133591652,0.28154400281608105,-266.4097970295886,-1.1045438051223755,-1.0790519714355469,-1.1092310547828674,1.8027024269104004,1.6415157318115234,1.957750916481018,-0.5385518074035645,-0.613086998462677,-0.5719713568687439,20,525
-76.47509443939913,-76.67509443939913,-75.87509443939912,0.034192524868994954,0.051000178856076675,0.04921743892878294,-229.0252833181974,-7.697141647338867,-7.568636417388916,-7.248927354812622,0.06624951213598251,0.06526964902877808,0.08518943935632706,-3.580873489379883,-3.5973527431488037,-3.8742311000823975,30,775
-73.12411708900777,-72.42411708900777,-73.32411708900777,0.038813471937319266,0.02648613989818841,0.03348025252856314,-218.8723512670233,-12.529334545135498,-12.310743808746338,-12.321768283843994,0.06932622939348221,0.06710942834615707,0.08489789068698883,-5.9233808517456055,-6.075921535491943,-6.404346942901611,40,1025
-86.15809847107391,-86.25809847107391,-86.05809847107392,0.040460036215372384,0.029907401712611317,0.0446568946368061,-258.47429541322174,-18.099502563476562,-18.077446937561035,-17.482775688171387,0.1213308721780777,0.11209314316511154,0.10433931648731232,-8.367486000061035,-9.074714660644531,-9.162799835205078,50,1275
-76.84626711200634,-77.04626711200635,-77.04626711200635,0.033086702067637815,0.02415980600262992,0.026448390612378716,-230.93880133601903,-23.446910858154297,-23.785243034362793,-23.59181499481201,0.1163310706615448,0.14478309452533722,0.12268071621656418,-11.15494441986084,-11.854757308959961,-12.423967361450195,60,1525
-77.24280376720905,-76.64280376720907,-77.04280376720905,0.038386998233385386,0.032030422992072996,0.034949608605122195,-230.92841130162714,-29.849294662475586,-28.79307270050049,-28.337804794311523,0.1314830183982849,0.14921630918979645,0.13256734609603882,-13.910049438476562,-14.218506813049316,-15.157343864440918,70,1775
-76.14145092300294,-76.24145092300293,-76.54145092300294,0.02490627451473847,0.022508957069483585,0.02266839142423123,-228.92435276900878,-33.57559585571289,-33.619948387145996,-31.77921199798584,0.17517144978046417,0.16752049326896667,0.12108815461397171,-15.746170997619629,-16.18505859375,-17.313514709472656,80,2025
-83.36443590205921,-81.96443590205921,-83.36443590205921,0.030199819932167884,0.02720313777960837,0.03302923004911281,-248.69330770617762,-37.40692329406738,-38.22149658203125,-36.87160873413086,0.1637645959854126,0.1763443946838379,0.16733095049858093,-17.62236785888672,-18.073665618896484,-20.200252532958984,90,2275
-89.83570290960236,-89.23570290960235,-89.73570290960235,0.042251043651718646,0.029960095820948482,0.02332302600017283,-268.80710872880707,-41.83886909484863,-41.38540458679199,-40.02349662780762,0.1303604543209076,0.18329985439777374,0.3043850064277649,-19.860872268676758,-19.976184844970703,-21.523820877075195,100,2525
-78.07698713006776,-78.07698713006776,-78.27698713006777,0.02175376326777041,0.019700373103376478,0.01906237507465994,-234.43096139020332,-45.35991096496582,-45.41152572631836,-44.117441177368164,0.21810197830200195,0.17121511697769165,0.1688832938671112,-21.346309661865234,-22.078439712524414,-23.735254287719727,110,2775
