B1 Loss,B2 Loss,P1 Loss,P2 Loss,Play 1,Play 2,Return,total_numsteps
0.08477069437503815,0.01127774827182293,0.3490126430988312,0.28300046920776367,-0.3073244,0.9526873,-5.1071725,70
0.026224831119179726,-0.01886177249252796,0.06213517114520073,0.07899107784032822,0.3458306,0.23396693,-4.9753165,80
0.10617054998874664,-0.017878010869026184,0.009597353637218475,0.019586078822612762,-0.0047464385,-0.079060525,-4.3705072,90
-0.061138421297073364,-0.006474778521806002,0.02229376696050167,0.021632887423038483,0.2991636,1.0881867,-5.7908583,100
0.03415475785732269,0.016414344310760498,0.0091926334425807,0.032058991491794586,0.7802774,1.1026952,-6.2804003,110
-0.10010359436273575,-0.14193081855773926,0.001307411934249103,0.02986130490899086,1.0535647,1.0204258,-6.479215,120
0.058032743632793427,0.15811672806739807,0.01015307754278183,0.01226416602730751,0.89032423,2.1713521,-7.6554856,130
-0.02075083740055561,-0.14788365364074707,4.173828710918315e-05,0.0719645619392395,2.9696136,1.7106929,-4.94201,140
0.11152134090662003,0.07379917800426483,0.004800308495759964,0.041486553847789764,2.8517313,1.4148898,-7.468073,150
0.04600532352924347,-0.008955925703048706,0.006094073411077261,0.01188043411821127,2.4091084,1.766396,-7.168915,160
0.07134246081113815,-0.06393206119537354,3.3792730391724035e-05,0.034473221749067307,3.6737628,3.0296943,4.3589907,170
0.012235033325850964,-0.01327231340110302,0.0064345430582761765,0.010326488874852657,3.3293834,2.5842934,1.3734016,180
-0.06797748804092407,-0.04675208777189255,0.0275924950838089,0.007242911960929632,3.6210063,2.135899,-0.10469818,190
-0.21397167444229126,-0.13592420518398285,0.009326090104877949,0.0043474892154335976,3.874822,3.2410967,5.6402335,200
-0.06586656719446182,-0.026611439883708954,0.0046287295408546925,0.0025049627292901278,4.1340113,3.9299634,8.105085,210
-0.11951573193073273,-0.1117398664355278,0.04322495684027672,0.00022573419846594334,3.882314,2.9181669,4.416749,220
-0.20118027925491333,-0.020426828414201736,0.0022058626636862755,0.00019078384502790868,4.2790437,4.871809,9.463789,230
-0.12877157330513,-0.15486747026443481,0.004884027875959873,4.9446607590653e-05,4.713975,4.960133,9.9166,240
-0.14273254573345184,-0.021220356225967407,0.026274802163243294,0.001337764784693718,4.7679653,4.3485017,9.521709,250
-0.35741931200027466,-0.06073201075196266,0.012742821127176285,0.001928409794345498,5.0304265,5.112015,9.9865265,260
-0.2859977185726166,0.16237550973892212,0.012356051243841648,0.0011897936929017305,5.4253387,5.3916845,9.66567,270
-0.2301912158727646,-0.2005447894334793,0.09779305011034012,0.006402543745934963,5.2595387,3.6273642,8.048511,280
-0.052885089069604874,-0.17529383301734924,0.007204593159258366,0.021821772679686546,4.8521776,6.1362834,8.687009,290
-0.17540057003498077,-0.24815687537193298,0.022856969386339188,0.0004369599628262222,6.3571033,5.6783795,7.6980715,300
-0.15523439645767212,-0.17384283244609833,0.021265339106321335,0.0004951737355440855,7.0108356,5.918343,5.113186,310
-0.27901801466941833,0.12069648504257202,0.02737734466791153,0.053650882095098495,4.6942835,5.897658,9.100748,320
0.07417546957731247,-0.22033634781837463,0.030513349920511246,0.005655509419739246,6.460784,5.967254,6.9305296,330
-0.43351301550865173,0.006873462349176407,0.05954281613230705,0.010550055652856827,6.3775816,5.4276505,7.919384,340
-0.0304478257894516,-0.20883393287658691,0.032231926918029785,0.010475448332726955,6.5582275,6.213827,6.098551,350
-0.3980158865451813,0.02550312876701355,0.026072675362229347,0.009071781300008297,6.793056,6.518936,4.477783,360
-0.22626850008964539,0.020490363240242004,0.058031365275382996,0.025819115340709686,6.2944107,5.8391433,7.6203394,370
-0.27338844537734985,-0.27466773986816406,0.0646670013666153,0.007276999764144421,7.1842775,5.809167,4.5741806,380
-0.45272985100746155,-0.26862603425979614,0.01096700131893158,0.12058300524950027,4.6851196,7.402748,4.1276517,390
0.11600229144096375,-0.6139637231826782,0.04697788506746292,0.017932893708348274,6.932314,6.3753057,4.374697,400
-0.15817146003246307,0.09230606257915497,0.020458446815609932,0.09014726430177689,5.368902,7.1962476,5.0404077,410
-0.11658147722482681,-0.1844259649515152,0.07611417025327682,0.09900443255901337,5.3162723,5.946922,9.003311,420
-0.2603561580181122,-0.01693924143910408,0.04484334960579872,0.08176304399967194,5.6927495,6.6635923,6.7525587,430
-0.29683077335357666,-0.5341278910636902,0.12319105118513107,0.09275110065937042,5.5935974,5.340557,9.531663,440
-0.3552287817001343,-0.3631565570831299,0.03882298618555069,0.15658047795295715,4.7609386,6.9444036,6.162144,450
-0.38415682315826416,-0.4077222943305969,0.0631159171462059,0.06771375983953476,6.18855,6.4621344,6.449512,460
-0.37542033195495605,-0.054166030138731,0.10319916158914566,0.07798270881175995,6.066907,5.822603,8.185034,470
-0.40001368522644043,-0.5485196113586426,0.06899222731590271,0.11733657121658325,5.504858,6.4629793,7.6048098,480
-0.16902492940425873,-0.16743692755699158,0.14533168077468872,0.023332202807068825,7.463359,5.3277164,3.8244648,490
-0.3323851525783539,-0.3736676871776581,0.13090059161186218,0.12245666980743408,5.546865,5.567577,9.378796,500
0.14756453037261963,-0.166311115026474,0.13129885494709015,0.29244399070739746,3.6857595,5.6043534,7.907529,510
-0.03439675271511078,-0.436179518699646,0.17394393682479858,0.04644430801272392,6.985269,5.0981646,6.0490704,520
-0.4232935309410095,-0.27935147285461426,0.06687244772911072,0.15877971053123474,5.200004,6.720366,7.0003395,530
-0.21521425247192383,-0.382621705532074,0.1559346318244934,0.04889555647969246,7.0175433,5.390479,5.7770452,540
0.02914734184741974,-0.36158594489097595,0.0984620451927185,0.2482035607099533,4.284462,6.233324,7.966917,550
-0.3641485273838043,-0.4341624081134796,0.24502435326576233,0.05534466356039047,6.94674,4.4523473,5.9102793,560
-0.04411568492650986,-0.45831918716430664,0.07247831672430038,0.04827004671096802,7.1347303,6.739645,2.4165616,570
-0.4846406877040863,-0.5507177710533142,0.1146070808172226,0.11216533184051514,6.014971,6.072703,7.819143,580
-0.37913399934768677,-0.6346302628517151,0.21276740729808807,0.20383605360984802,4.8791466,4.870328,9.968579,590
-0.395338773727417,-0.2811149060726166,0.15587715804576874,0.1181579977273941,5.98376,5.5580926,8.720749,600
-0.19546616077423096,-0.37348851561546326,0.12120071053504944,0.3560667634010315,3.4814298,6.0441055,6.6037884,610
-0.23590980470180511,-0.46672767400741577,0.1632411777973175,0.06410441547632217,6.9426594,5.501351,5.974722,620
-0.5265926122665405,-0.259613960981369,0.15841813385486603,0.19968163967132568,5.029302,5.5781994,9.664827,630
-0.1417279988527298,-0.5086024403572083,0.22657793760299683,0.1097782626748085,6.207504,4.815886,8.508037,640
-0.6271564960479736,-0.6898141503334045,0.15435607731342316,0.08396313339471817,6.6436,5.6636147,6.8581944,650
-0.19011613726615906,-0.42715883255004883,0.14915412664413452,0.11602307111024857,6.1551085,5.746197,8.108914,660
-0.2847527861595154,-0.4399973154067993,0.16194851696491241,0.14555002748966217,5.7666454,5.599513,9.052839,670
-0.6558189988136292,-0.14585824310779572,0.292831689119339,0.2904989421367645,4.2106647,4.2273817,8.780011,680
-0.3773162066936493,-0.17969246208667755,0.19853973388671875,0.17670610547065735,5.4113855,5.1976814,9.791684,690
-0.31373417377471924,-0.6522186398506165,0.24616709351539612,0.2584022879600525,4.546612,4.705657,9.707802,700
-0.061483658850193024,-0.2846815586090088,0.18658165633678436,0.1314897984266281,6.017207,5.3604784,8.835345,710
-0.3906027376651764,-0.5095909237861633,0.06408552080392838,0.16971242427825928,5.536983,7.1603785,5.0444145,720
-0.21619302034378052,-0.5009875893592834,0.28388139605522156,0.14419282972812653,5.87291,4.373693,8.845768,730
-0.47912970185279846,-0.3714069724082947,0.14612236618995667,0.18915899097919464,5.3355722,5.887763,9.099268,740
-0.10889937728643417,-0.04578796401619911,0.22602902352809906,0.1342114955186844,6.0343723,4.9653835,8.928876,750
-0.29946401715278625,-0.5649938583374023,0.3431549370288849,0.25075194239616394,4.7017584,3.871408,8.637332,760
-0.5989319086074829,-0.2783633768558502,0.14360205829143524,0.15573571622371674,5.773467,5.9493456,8.500492,770
-0.3745958209037781,-0.5747671127319336,0.14513060450553894,0.27488598227500916,4.487913,5.938728,8.856557,780
-0.6422110795974731,-0.48927605152130127,0.2364550232887268,0.1319494992494583,6.1082263,4.895152,8.760841,790
-0.25486162304878235,-0.543415904045105,0.2591527998447418,0.15745575726032257,5.7808976,4.675627,9.284981,800
-0.49440014362335205,-0.46494928002357483,0.34777411818504333,0.28479140996932983,4.421932,3.8765585,8.403717,810
-0.4777679443359375,-0.5620716214179993,0.2500123977661133,0.16481462121009827,5.708098,4.781514,9.450861,820
-0.2313419133424759,-0.5291945934295654,0.1406194120645523,0.21978914737701416,5.088497,6.040371,8.909797,830
-0.3904730975627899,-0.30103540420532227,0.1580977886915207,0.12244949489831924,6.285947,5.821828,7.6709394,840
-0.3515990972518921,-0.4678637981414795,0.24428167939186096,0.28177610039711,4.483837,4.8628845,9.714775,850
-0.23578192293643951,-0.21706867218017578,0.16907228529453278,0.16149835288524628,5.7794857,5.700203,8.902118,860
-0.24613666534423828,-0.4590204954147339,0.24346570670604706,0.1736675649881363,5.638054,4.8839445,9.579418,870
-0.3595238924026489,-0.49009355902671814,0.22089862823486328,0.1599419116973877,5.813362,5.1245255,9.322935,880
-0.5461022257804871,-0.49846065044403076,0.25713613629341125,0.22851498425006866,5.0383625,4.7588997,9.940399,890
-0.4610036313533783,-0.6739509701728821,0.27794334292411804,0.2623797357082367,4.702214,4.5630755,9.720421,900
-0.2728103697299957,-0.3664643466472626,0.20590265095233917,0.21408611536026,5.2032614,5.302952,9.866905,910
-0.4711000919342041,-0.4644891023635864,0.2936818301677704,0.3926522433757782,3.569684,4.4265513,7.625353,920
-0.18166512250900269,-0.42717039585113525,0.18534597754478455,0.18001113831996918,5.598898,5.545789,9.343436,930
-0.3397875726222992,-0.3378395736217499,0.3244510591030121,0.24001088738441467,4.9477534,4.159754,9.291257,940
-0.34624963998794556,-0.28164148330688477,0.17134840786457062,0.11719617992639542,6.427599,5.7211943,7.44184,950
-0.29070568084716797,-0.5692448019981384,0.2519230842590332,0.3227021098136902,4.174772,4.845913,9.295256,960
-0.7030472159385681,-0.577028214931488,0.16757448017597198,0.2564077377319336,4.7963967,5.77575,9.356757,970
-0.4163116216659546,-0.34832319617271423,0.23058006167411804,0.2324848473072052,5.042994,5.070779,9.993142,980
-0.5647009015083313,-0.4716825485229492,0.22382795810699463,0.21254603564739227,5.258418,5.1447897,9.912256,990
-0.3184847831726074,-0.7505913972854614,0.30616623163223267,0.18118984997272491,5.615766,4.3457503,9.192789,1000
-0.5202653408050537,-0.64238041639328,0.18220144510269165,0.19855870306491852,5.42028,5.6136847,9.446756,1010
-0.334141343832016,-0.3250991106033325,0.19952046871185303,0.21465644240379333,5.2471776,5.41847,9.763786,1020
-0.5013402104377747,-0.6808884739875793,0.22530153393745422,0.21629610657691956,5.2330565,5.1415772,9.92564,1030
-0.4488568902015686,-0.6857420802116394,0.3312627077102661,0.14451992511749268,6.085899,4.1354995,8.0734625,1040
-0.6240304112434387,-0.25717538595199585,0.18327148258686066,0.2708890438079834,4.686307,5.613617,9.525071,1050
-0.32334133982658386,-0.9835245609283447,0.22067680954933167,0.1946433037519455,5.4819975,5.200238,9.727583,1060
-0.5642949342727661,-0.46857523918151855,0.2643597424030304,0.15948498249053955,5.9027205,4.75874,9.126889,1070
-0.5112792253494263,-0.4553205668926239,0.1949746310710907,0.21825137734413147,5.2270985,5.4871154,9.711144,1080
-0.6653689742088318,-0.5414164066314697,0.22493450343608856,0.2977900803089142,4.4447494,5.162515,9.665285,1090
-0.3583436906337738,-0.4662904739379883,0.15058328211307526,0.18835586309432983,5.5646744,6.0272274,8.625947,1100
